ac_num,bkng_cancel_rate,cancel_ride,city,date,day_of_week,demand_level,done_ride,granularity,hour,is_peak_hour,is_weekend,month,reg_driver,reg_rider,rider_to_driver_ratio,srch_rqst
164,0.5243,151.0,BLR,2025-06-09,0,High,137.0,hourly,4.0,0.0,0,6,,,,1976.0
164,0.5593,198.0,BLR,2025-06-09,0,High,156.0,hourly,5.0,0.0,0,6,,,,2479.0
164,0.4273,147.0,BLR,2025-06-09,0,High,197.0,hourly,6.0,0.0,0,6,,,,1894.0
164,0.447,156.0,BLR,2025-06-09,0,High,193.0,hourly,7.0,0.0,0,6,,,,2554.0
164,0.415,144.0,BLR,2025-06-09,0,High,203.0,hourly,8.0,1.0,0,6,,,,2797.0
164,0.3783,143.0,BLR,2025-06-09,0,High,235.0,hourly,9.0,1.0,0,6,,,,1854.0
164,0.4023,206.0,BLR,2025-06-09,0,High,306.0,hourly,10.0,1.0,0,6,,,,1753.0
164,0.2716,66.0,BLR,2025-06-09,0,Medium,177.0,hourly,11.0,1.0,0,6,,,,525.0
164,0.2879,76.0,BLR,2025-06-09,0,Medium,188.0,hourly,12.0,0.0,0,6,,,,607.0
164,0.2557,67.0,BLR,2025-06-09,0,Medium,195.0,hourly,13.0,0.0,0,6,,,,577.0
164,0.3333,101.0,BLR,2025-06-09,0,High,202.0,hourly,14.0,0.0,0,6,,,,773.0
164,0.3861,122.0,BLR,2025-06-09,0,High,194.0,hourly,15.0,0.0,0,6,,,,994.0
164,0.4198,178.0,BLR,2025-06-09,0,High,246.0,hourly,16.0,0.0,0,6,,,,1362.0
164,0.3957,148.0,BLR,2025-06-09,0,High,226.0,hourly,17.0,1.0,0,6,,,,1318.0
164,0.4175,162.0,BLR,2025-06-09,0,High,226.0,hourly,18.0,1.0,0,6,,,,1436.0
164,0.4651,180.0,BLR,2025-06-09,0,High,207.0,hourly,19.0,1.0,0,6,,,,1407.0
164,0.4424,146.0,BLR,2025-06-09,0,High,184.0,hourly,20.0,1.0,0,6,,,,964.0
164,0.4169,123.0,BLR,2025-06-09,0,High,172.0,hourly,21.0,1.0,0,6,,,,1173.0
164,0.3267,49.0,BLR,2025-06-09,0,Medium,101.0,hourly,22.0,0.0,0,6,,,,471.0
164,0.3269,17.0,BLR,2025-06-09,0,Medium,35.0,hourly,23.0,0.0,0,6,,,,152.0
164,0.4783,22.0,BLR,2025-06-10,1,Medium,24.0,hourly,0.0,0.0,0,6,,,,128.0
164,0.2222,2.0,BLR,2025-06-10,1,Low,7.0,hourly,1.0,0.0,0,6,,,,32.0
164,0.3333,4.0,BLR,2025-06-10,1,Low,8.0,hourly,2.0,0.0,0,6,,,,32.0
164,0.1765,9.0,BLR,2025-06-10,1,Medium,42.0,hourly,3.0,0.0,0,6,,,,147.0
164,0.3675,43.0,BLR,2025-06-10,1,Medium,74.0,hourly,4.0,0.0,0,6,,,,380.0
164,0.4792,138.0,BLR,2025-06-10,1,High,150.0,hourly,5.0,0.0,0,6,,,,1160.0
164,0.3627,107.0,BLR,2025-06-10,1,High,188.0,hourly,6.0,0.0,0,6,,,,1108.0
164,0.4059,123.0,BLR,2025-06-10,1,High,180.0,hourly,7.0,0.0,0,6,,,,1230.0
164,0.3585,128.0,BLR,2025-06-10,1,High,229.0,hourly,8.0,1.0,0,6,,,,1177.0
164,0.3665,129.0,BLR,2025-06-10,1,High,223.0,hourly,9.0,1.0,0,6,,,,984.0
164,0.3904,178.0,BLR,2025-06-10,1,High,278.0,hourly,10.0,1.0,0,6,,,,1199.0
164,0.3432,81.0,BLR,2025-06-10,1,Medium,155.0,hourly,11.0,1.0,0,6,,,,518.0
164,0.3493,73.0,BLR,2025-06-10,1,Medium,136.0,hourly,12.0,0.0,0,6,,,,431.0
164,0.3184,85.0,BLR,2025-06-10,1,Medium,182.0,hourly,13.0,0.0,0,6,,,,553.0
164,0.3779,113.0,BLR,2025-06-10,1,High,185.0,hourly,14.0,0.0,0,6,,,,656.0
164,0.3726,98.0,BLR,2025-06-10,1,Medium,165.0,hourly,15.0,0.0,0,6,,,,593.0
164,0.4393,141.0,BLR,2025-06-10,1,High,178.0,hourly,16.0,0.0,0,6,,,,705.0
164,0.3639,131.0,BLR,2025-06-10,1,High,224.0,hourly,17.0,1.0,0,6,,,,1011.0
164,0.4088,168.0,BLR,2025-06-10,1,High,148.0,hourly,18.0,1.0,0,6,,,,1185.0
164,0.3419,40.0,BLR,2025-06-10,1,Medium,4.0,hourly,19.0,1.0,0,6,,,,400.0
165,0.5,1.0,BLR,2025-06-03,1,Low,1.0,hourly,0.0,0.0,0,6,,,,12.0
165,1.0,1.0,BLR,2025-06-03,1,Low,0.0,hourly,1.0,0.0,0,6,,,,5.0
165,0.0,0.0,BLR,2025-06-03,1,Low,0.0,hourly,2.0,0.0,0,6,,,,2.0
165,0.0,0.0,BLR,2025-06-03,1,Low,0.0,hourly,3.0,0.0,0,6,,,,2.0
165,0.75,6.0,BLR,2025-06-03,1,Low,2.0,hourly,4.0,0.0,0,6,,,,12.0
165,0.0,0.0,BLR,2025-06-03,1,Low,8.0,hourly,5.0,0.0,0,6,,,,18.0
165,0.2,3.0,BLR,2025-06-03,1,Low,12.0,hourly,6.0,0.0,0,6,,,,30.0
165,0.1552,9.0,BLR,2025-06-03,1,Medium,49.0,hourly,7.0,0.0,0,6,,,,95.0
165,0.1849,27.0,BLR,2025-06-03,1,Medium,119.0,hourly,8.0,1.0,0,6,,,,238.0
165,0.275,66.0,BLR,2025-06-03,1,Medium,174.0,hourly,9.0,1.0,0,6,,,,374.0
165,0.2733,41.0,BLR,2025-06-03,1,Medium,109.0,hourly,10.0,1.0,0,6,,,,249.0
165,0.1455,16.0,BLR,2025-06-03,1,Medium,94.0,hourly,11.0,1.0,0,6,,,,184.0
165,0.1982,22.0,BLR,2025-06-03,1,Medium,89.0,hourly,12.0,0.0,0,6,,,,217.0
165,0.217,23.0,BLR,2025-06-03,1,Medium,83.0,hourly,13.0,0.0,0,6,,,,191.0
165,0.1895,18.0,BLR,2025-06-03,1,Medium,77.0,hourly,14.0,0.0,0,6,,,,197.0
165,0.2429,34.0,BLR,2025-06-03,1,Medium,106.0,hourly,15.0,0.0,0,6,,,,236.0
165,0.2115,33.0,BLR,2025-06-03,1,Medium,123.0,hourly,16.0,0.0,0,6,,,,270.0
165,0.1928,32.0,BLR,2025-06-03,1,Medium,134.0,hourly,17.0,1.0,0,6,,,,329.0
165,0.2857,58.0,BLR,2025-06-03,1,Medium,145.0,hourly,18.0,1.0,0,6,,,,502.0
165,0.395,79.0,BLR,2025-06-03,1,High,119.0,hourly,19.0,1.0,0,6,,,,780.0
165,0.3411,44.0,BLR,2025-06-03,1,Medium,85.0,hourly,20.0,1.0,0,6,,,,464.0
165,0.3333,20.0,BLR,2025-06-03,1,Medium,39.0,hourly,21.0,1.0,0,6,,,,219.0
165,0.4412,15.0,BLR,2025-06-03,1,Medium,19.0,hourly,22.0,0.0,0,6,,,,96.0
165,0.4,4.0,BLR,2025-06-03,1,Low,6.0,hourly,23.0,0.0,0,6,,,,29.0
165,0.5714,4.0,BLR,2025-06-09,0,Low,3.0,hourly,0.0,0.0,0,6,,,,22.0
165,0.0,0.0,BLR,2025-06-09,0,Low,2.0,hourly,1.0,0.0,0,6,,,,8.0
165,0.0,0.0,BLR,2025-06-09,0,Low,3.0,hourly,2.0,0.0,0,6,,,,7.0
165,0.5,1.0,BLR,2025-06-09,0,Low,1.0,hourly,3.0,0.0,0,6,,,,7.0
165,0.1429,1.0,BLR,2025-06-09,0,Low,6.0,hourly,4.0,0.0,0,6,,,,34.0
165,0.3226,10.0,BLR,2025-06-09,0,Medium,21.0,hourly,5.0,0.0,0,6,,,,129.0
165,0.1786,5.0,BLR,2025-06-09,0,Medium,23.0,hourly,6.0,0.0,0,6,,,,91.0
165,0.2029,14.0,BLR,2025-06-09,0,Medium,55.0,hourly,7.0,0.0,0,6,,,,184.0
165,0.3136,53.0,BLR,2025-06-09,0,Medium,116.0,hourly,8.0,1.0,0,6,,,,451.0
165,0.2591,50.0,BLR,2025-06-09,0,High,143.0,hourly,9.0,1.0,0,6,,,,714.0
165,0.2394,34.0,BLR,2025-06-09,0,Medium,108.0,hourly,10.0,1.0,0,6,,,,354.0
165,0.2667,32.0,BLR,2025-06-09,0,Medium,88.0,hourly,11.0,1.0,0,6,,,,267.0
165,0.2241,26.0,BLR,2025-06-09,0,Medium,90.0,hourly,12.0,0.0,0,6,,,,206.0
165,0.1429,17.0,BLR,2025-06-09,0,Medium,102.0,hourly,13.0,0.0,0,6,,,,221.0
165,0.2213,27.0,BLR,2025-06-09,0,Medium,95.0,hourly,14.0,0.0,0,6,,,,250.0
165,0.2185,33.0,BLR,2025-06-09,0,Medium,118.0,hourly,15.0,0.0,0,6,,,,318.0
165,0.3073,55.0,BLR,2025-06-09,0,Medium,124.0,hourly,16.0,0.0,0,6,,,,438.0
165,0.2086,29.0,BLR,2025-06-09,0,Medium,110.0,hourly,17.0,1.0,0,6,,,,276.0
165,0.2653,52.0,BLR,2025-06-09,0,Medium,144.0,hourly,18.0,1.0,0,6,,,,357.0
165,0.2604,50.0,BLR,2025-06-09,0,Medium,141.0,hourly,19.0,1.0,0,6,,,,405.0
165,0.3285,45.0,BLR,2025-06-09,0,Medium,92.0,hourly,20.0,1.0,0,6,,,,278.0
165,0.3208,17.0,BLR,2025-06-09,0,Medium,36.0,hourly,21.0,1.0,0,6,,,,180.0
165,0.44,11.0,BLR,2025-06-09,0,Medium,14.0,hourly,22.0,0.0,0,6,,,,61.0
165,0.4615,6.0,BLR,2025-06-09,0,Low,7.0,hourly,23.0,0.0,0,6,,,,38.0
165,0.0,0.0,BLR,2025-06-10,1,Low,1.0,hourly,0.0,0.0,0,6,,,,8.0
165,0.0,0.0,BLR,2025-06-10,1,Low,2.0,hourly,1.0,0.0,0,6,,,,8.0
165,0.0,0.0,BLR,2025-06-10,1,Low,2.0,hourly,2.0,0.0,0,6,,,,6.0
165,0.6667,2.0,BLR,2025-06-10,1,Low,1.0,hourly,3.0,0.0,0,6,,,,10.0
165,0.3,3.0,BLR,2025-06-10,1,Low,7.0,hourly,4.0,0.0,0,6,,,,20.0
165,0.2,2.0,BLR,2025-06-10,1,Low,8.0,hourly,5.0,0.0,0,6,,,,31.0
165,0.2424,8.0,BLR,2025-06-10,1,Medium,25.0,hourly,6.0,0.0,0,6,,,,61.0
165,0.2192,16.0,BLR,2025-06-10,1,Medium,57.0,hourly,7.0,0.0,0,6,,,,144.0
165,0.2486,44.0,BLR,2025-06-10,1,Medium,133.0,hourly,8.0,1.0,0,6,,,,310.0
165,0.3148,68.0,BLR,2025-06-10,1,Medium,148.0,hourly,9.0,1.0,0,6,,,,473.0
165,0.2288,35.0,BLR,2025-06-10,1,Medium,118.0,hourly,10.0,1.0,0,6,,,,286.0
165,0.2301,26.0,BLR,2025-06-10,1,Medium,87.0,hourly,11.0,1.0,0,6,,,,204.0
165,0.163,15.0,BLR,2025-06-10,1,Medium,77.0,hourly,12.0,0.0,0,6,,,,188.0
165,0.2389,27.0,BLR,2025-06-10,1,Medium,86.0,hourly,13.0,0.0,0,6,,,,215.0
165,0.2,21.0,BLR,2025-06-10,1,Medium,84.0,hourly,14.0,0.0,0,6,,,,198.0
165,0.2162,32.0,BLR,2025-06-10,1,Medium,116.0,hourly,15.0,0.0,0,6,,,,269.0
165,0.259,43.0,BLR,2025-06-10,1,Medium,123.0,hourly,16.0,0.0,0,6,,,,320.0
165,0.2381,35.0,BLR,2025-06-10,1,Medium,111.0,hourly,17.0,1.0,0,6,,,,283.0
165,0.3036,51.0,BLR,2025-06-10,1,Medium,99.0,hourly,18.0,1.0,0,6,,,,315.0
165,0.3333,16.0,BLR,2025-06-10,1,Medium,3.0,hourly,19.0,1.0,0,6,,,,112.0
166,0.0,0.0,BLR,2025-06-03,1,Low,0.0,hourly,0.0,0.0,0,6,,,,14.0
166,0.5,1.0,BLR,2025-06-03,1,Low,1.0,hourly,1.0,0.0,0,6,,,,7.0
166,0.0,0.0,BLR,2025-06-03,1,Low,0.0,hourly,2.0,0.0,0,6,,,,1.0
166,0.0,0.0,BLR,2025-06-03,1,Low,0.0,hourly,3.0,0.0,0,6,,,,1.0
166,0.5,1.0,BLR,2025-06-03,1,Low,1.0,hourly,4.0,0.0,0,6,,,,7.0
166,0.0,0.0,BLR,2025-06-03,1,Low,7.0,hourly,5.0,0.0,0,6,,,,10.0
166,0.2333,7.0,BLR,2025-06-03,1,Low,23.0,hourly,6.0,0.0,0,6,,,,51.0
166,0.2078,16.0,BLR,2025-06-03,1,Medium,61.0,hourly,7.0,0.0,0,6,,,,123.0
166,0.1972,43.0,BLR,2025-06-03,1,Medium,175.0,hourly,8.0,1.0,0,6,,,,357.0
166,0.2607,67.0,BLR,2025-06-03,1,Medium,190.0,hourly,9.0,1.0,0,6,,,,470.0
166,0.2111,38.0,BLR,2025-06-03,1,Medium,142.0,hourly,10.0,1.0,0,6,,,,319.0
166,0.2,23.0,BLR,2025-06-03,1,Medium,92.0,hourly,11.0,1.0,0,6,,,,221.0
166,0.1513,18.0,BLR,2025-06-03,1,Medium,101.0,hourly,12.0,0.0,0,6,,,,221.0
166,0.1753,17.0,BLR,2025-06-03,1,Medium,80.0,hourly,13.0,0.0,0,6,,,,190.0
166,0.2571,27.0,BLR,2025-06-03,1,Medium,78.0,hourly,14.0,0.0,0,6,,,,219.0
166,0.2075,22.0,BLR,2025-06-03,1,Medium,84.0,hourly,15.0,0.0,0,6,,,,217.0
166,0.2241,26.0,BLR,2025-06-03,1,Medium,90.0,hourly,16.0,0.0,0,6,,,,247.0
166,0.2537,52.0,BLR,2025-06-03,1,Medium,152.0,hourly,17.0,1.0,0,6,,,,356.0
166,0.3214,90.0,BLR,2025-06-03,1,Medium,190.0,hourly,18.0,1.0,0,6,,,,562.0
166,0.3991,93.0,BLR,2025-06-03,1,High,139.0,hourly,19.0,1.0,0,6,,,,804.0
166,0.3488,45.0,BLR,2025-06-03,1,Medium,84.0,hourly,20.0,1.0,0,6,,,,453.0
166,0.4198,34.0,BLR,2025-06-03,1,Medium,46.0,hourly,21.0,1.0,0,6,,,,280.0
166,0.4167,15.0,BLR,2025-06-03,1,Medium,21.0,hourly,22.0,0.0,0,6,,,,109.0
166,0.4667,7.0,BLR,2025-06-03,1,Low,8.0,hourly,23.0,0.0,0,6,,,,43.0
166,0.3,3.0,BLR,2025-06-09,0,Low,7.0,hourly,0.0,0.0,0,6,,,,49.0
166,0.3333,1.0,BLR,2025-06-09,0,Low,2.0,hourly,1.0,0.0,0,6,,,,13.0
166,0.7143,5.0,BLR,2025-06-09,0,Low,2.0,hourly,2.0,0.0,0,6,,,,19.0
166,0.5,1.0,BLR,2025-06-09,0,Low,1.0,hourly,3.0,0.0,0,6,,,,10.0
166,0.1111,1.0,BLR,2025-06-09,0,Low,8.0,hourly,4.0,0.0,0,6,,,,27.0
166,0.2308,6.0,BLR,2025-06-09,0,Medium,20.0,hourly,5.0,0.0,0,6,,,,75.0
166,0.2353,8.0,BLR,2025-06-09,0,Medium,26.0,hourly,6.0,0.0,0,6,,,,111.0
166,0.1529,13.0,BLR,2025-06-09,0,Medium,72.0,hourly,7.0,0.0,0,6,,,,193.0
166,0.2759,72.0,BLR,2025-06-09,0,High,189.0,hourly,8.0,1.0,0,6,,,,632.0
166,0.3057,81.0,BLR,2025-06-09,0,High,184.0,hourly,9.0,1.0,0,6,,,,752.0
166,0.3275,75.0,BLR,2025-06-09,0,Medium,154.0,hourly,10.0,1.0,0,6,,,,478.0
166,0.2737,49.0,BLR,2025-06-09,0,Medium,130.0,hourly,11.0,1.0,0,6,,,,399.0
166,0.2342,26.0,BLR,2025-06-09,0,Medium,85.0,hourly,12.0,0.0,0,6,,,,266.0
166,0.2542,30.0,BLR,2025-06-09,0,Medium,88.0,hourly,13.0,0.0,0,6,,,,280.0
166,0.28,35.0,BLR,2025-06-09,0,Medium,90.0,hourly,14.0,0.0,0,6,,,,264.0
166,0.203,27.0,BLR,2025-06-09,0,Medium,106.0,hourly,15.0,0.0,0,6,,,,284.0
166,0.2384,41.0,BLR,2025-06-09,0,Medium,131.0,hourly,16.0,0.0,0,6,,,,326.0
166,0.3022,55.0,BLR,2025-06-09,0,Medium,127.0,hourly,17.0,1.0,0,6,,,,347.0
166,0.246,46.0,BLR,2025-06-09,0,Medium,141.0,hourly,18.0,1.0,0,6,,,,356.0
166,0.2287,43.0,BLR,2025-06-09,0,Medium,145.0,hourly,19.0,1.0,0,6,,,,382.0
166,0.3386,43.0,BLR,2025-06-09,0,Medium,84.0,hourly,20.0,1.0,0,6,,,,270.0
166,0.3704,30.0,BLR,2025-06-09,0,Medium,51.0,hourly,21.0,1.0,0,6,,,,208.0
166,0.4138,24.0,BLR,2025-06-09,0,Medium,34.0,hourly,22.0,0.0,0,6,,,,170.0
166,0.3571,5.0,BLR,2025-06-09,0,Low,9.0,hourly,23.0,0.0,0,6,,,,37.0
166,0.0,0.0,BLR,2025-06-10,1,Low,3.0,hourly,0.0,0.0,0,6,,,,9.0
166,0.3333,1.0,BLR,2025-06-10,1,Low,2.0,hourly,1.0,0.0,0,6,,,,17.0
166,0.0,0.0,BLR,2025-06-10,1,Low,0.0,hourly,2.0,0.0,0,6,,,,0.0
166,0.25,1.0,BLR,2025-06-10,1,Low,3.0,hourly,3.0,0.0,0,6,,,,14.0
166,0.5,1.0,BLR,2025-06-10,1,Low,1.0,hourly,4.0,0.0,0,6,,,,3.0
166,0.2222,4.0,BLR,2025-06-10,1,Low,14.0,hourly,5.0,0.0,0,6,,,,32.0
166,0.2,4.0,BLR,2025-06-10,1,Low,16.0,hourly,6.0,0.0,0,6,,,,33.0
166,0.186,16.0,BLR,2025-06-10,1,Medium,70.0,hourly,7.0,0.0,0,6,,,,161.0
166,0.2441,52.0,BLR,2025-06-10,1,Medium,161.0,hourly,8.0,1.0,0,6,,,,364.0
166,0.2667,72.0,BLR,2025-06-10,1,Medium,198.0,hourly,9.0,1.0,0,6,,,,560.0
166,0.2343,41.0,BLR,2025-06-10,1,Medium,134.0,hourly,10.0,1.0,0,6,,,,351.0
166,0.2471,43.0,BLR,2025-06-10,1,Medium,131.0,hourly,11.0,1.0,0,6,,,,339.0
166,0.1913,22.0,BLR,2025-06-10,1,Medium,93.0,hourly,12.0,0.0,0,6,,,,250.0
166,0.2211,21.0,BLR,2025-06-10,1,Medium,74.0,hourly,13.0,0.0,0,6,,,,230.0
166,0.1868,17.0,BLR,2025-06-10,1,Medium,74.0,hourly,14.0,0.0,0,6,,,,173.0
166,0.2016,26.0,BLR,2025-06-10,1,Medium,103.0,hourly,15.0,0.0,0,6,,,,253.0
166,0.3238,34.0,BLR,2025-06-10,1,Medium,71.0,hourly,16.0,0.0,0,6,,,,202.0
166,0.241,40.0,BLR,2025-06-10,1,Medium,124.0,hourly,17.0,1.0,0,6,,,,336.0
166,0.2284,45.0,BLR,2025-06-10,1,Medium,126.0,hourly,18.0,1.0,0,6,,,,359.0
166,0.2698,17.0,BLR,2025-06-10,1,Medium,6.0,hourly,19.0,1.0,0,6,,,,149.0
167,0.5,4.0,BLR,2025-06-03,1,Low,4.0,hourly,0.0,0.0,0,6,,,,23.0
167,0.5,3.0,BLR,2025-06-03,1,Low,3.0,hourly,1.0,0.0,0,6,,,,9.0
167,0.4,2.0,BLR,2025-06-03,1,Low,3.0,hourly,2.0,0.0,0,6,,,,11.0
167,0.2857,2.0,BLR,2025-06-03,1,Low,5.0,hourly,3.0,0.0,0,6,,,,18.0
167,0.2,2.0,BLR,2025-06-03,1,Low,8.0,hourly,4.0,0.0,0,6,,,,28.0
167,0.2353,4.0,BLR,2025-06-03,1,Low,13.0,hourly,5.0,0.0,0,6,,,,35.0
167,0.1154,3.0,BLR,2025-06-03,1,Medium,23.0,hourly,6.0,0.0,0,6,,,,63.0
167,0.1529,13.0,BLR,2025-06-03,1,Medium,72.0,hourly,7.0,0.0,0,6,,,,167.0
167,0.2476,51.0,BLR,2025-06-03,1,Medium,155.0,hourly,8.0,1.0,0,6,,,,336.0
167,0.3333,91.0,BLR,2025-06-03,1,Medium,182.0,hourly,9.0,1.0,0,6,,,,526.0
167,0.2694,52.0,BLR,2025-06-03,1,Medium,141.0,hourly,10.0,1.0,0,6,,,,364.0
167,0.3871,60.0,BLR,2025-06-03,1,Medium,95.0,hourly,11.0,1.0,0,6,,,,333.0
167,0.2603,38.0,BLR,2025-06-03,1,Medium,108.0,hourly,12.0,0.0,0,6,,,,282.0
167,0.2393,28.0,BLR,2025-06-03,1,Medium,89.0,hourly,13.0,0.0,0,6,,,,251.0
167,0.2417,29.0,BLR,2025-06-03,1,Medium,91.0,hourly,14.0,0.0,0,6,,,,209.0
167,0.2718,28.0,BLR,2025-06-03,1,Medium,75.0,hourly,15.0,0.0,0,6,,,,248.0
167,0.3017,54.0,BLR,2025-06-03,1,Medium,125.0,hourly,16.0,0.0,0,6,,,,341.0
167,0.3518,89.0,BLR,2025-06-03,1,Medium,164.0,hourly,17.0,1.0,0,6,,,,486.0
167,0.3849,112.0,BLR,2025-06-03,1,High,179.0,hourly,18.0,1.0,0,6,,,,770.0
167,0.3518,70.0,BLR,2025-06-03,1,High,128.0,hourly,19.0,1.0,0,6,,,,1075.0
167,0.2971,41.0,BLR,2025-06-03,1,High,97.0,hourly,20.0,1.0,0,6,,,,630.0
167,0.3377,26.0,BLR,2025-06-03,1,Medium,51.0,hourly,21.0,1.0,0,6,,,,240.0
167,0.3415,14.0,BLR,2025-06-03,1,Medium,26.0,hourly,22.0,0.0,0,6,,,,133.0
167,0.2941,5.0,BLR,2025-06-03,1,Low,12.0,hourly,23.0,0.0,0,6,,,,47.0
167,0.4583,22.0,BLR,2025-06-09,0,Medium,26.0,hourly,0.0,0.0,0,6,,,,287.0
167,0.48,12.0,BLR,2025-06-09,0,Medium,13.0,hourly,1.0,0.0,0,6,,,,131.0
167,0.4615,6.0,BLR,2025-06-09,0,Low,7.0,hourly,2.0,0.0,0,6,,,,52.0
167,0.3571,10.0,BLR,2025-06-09,0,Medium,18.0,hourly,3.0,0.0,0,6,,,,99.0
167,0.383,18.0,BLR,2025-06-09,0,Medium,29.0,hourly,4.0,0.0,0,6,,,,179.0
167,0.2979,14.0,BLR,2025-06-09,0,Medium,33.0,hourly,5.0,0.0,0,6,,,,175.0
167,0.1633,8.0,BLR,2025-06-09,0,Medium,41.0,hourly,6.0,0.0,0,6,,,,127.0
167,0.2308,27.0,BLR,2025-06-09,0,Medium,90.0,hourly,7.0,0.0,0,6,,,,262.0
167,0.3391,79.0,BLR,2025-06-09,0,High,154.0,hourly,8.0,1.0,0,6,,,,722.0
167,0.3714,91.0,BLR,2025-06-09,0,High,154.0,hourly,9.0,1.0,0,6,,,,816.0
167,0.3425,75.0,BLR,2025-06-09,0,Medium,144.0,hourly,10.0,1.0,0,6,,,,581.0
167,0.3129,51.0,BLR,2025-06-09,0,Medium,112.0,hourly,11.0,1.0,0,6,,,,374.0
167,0.2687,36.0,BLR,2025-06-09,0,Medium,98.0,hourly,12.0,0.0,0,6,,,,355.0
167,0.2,25.0,BLR,2025-06-09,0,Medium,100.0,hourly,13.0,0.0,0,6,,,,284.0
167,0.2537,34.0,BLR,2025-06-09,0,Medium,100.0,hourly,14.0,0.0,0,6,,,,320.0
167,0.2881,34.0,BLR,2025-06-09,0,Medium,84.0,hourly,15.0,0.0,0,6,,,,332.0
167,0.3641,79.0,BLR,2025-06-09,0,Medium,138.0,hourly,16.0,0.0,0,6,,,,534.0
167,0.3333,70.0,BLR,2025-06-09,0,Medium,140.0,hourly,17.0,1.0,0,6,,,,553.0
167,0.308,77.0,BLR,2025-06-09,0,Medium,173.0,hourly,18.0,1.0,0,6,,,,570.0
167,0.3696,85.0,BLR,2025-06-09,0,Medium,145.0,hourly,19.0,1.0,0,6,,,,610.0
167,0.2821,44.0,BLR,2025-06-09,0,Medium,112.0,hourly,20.0,1.0,0,6,,,,402.0
167,0.33,33.0,BLR,2025-06-09,0,Medium,67.0,hourly,21.0,1.0,0,6,,,,257.0
167,0.3273,18.0,BLR,2025-06-09,0,Medium,37.0,hourly,22.0,0.0,0,6,,,,180.0
167,0.3333,6.0,BLR,2025-06-09,0,Medium,12.0,hourly,23.0,0.0,0,6,,,,65.0
167,0.3,3.0,BLR,2025-06-10,1,Low,7.0,hourly,0.0,0.0,0,6,,,,25.0
167,0.5,4.0,BLR,2025-06-10,1,Low,4.0,hourly,1.0,0.0,0,6,,,,25.0
167,0.0,0.0,BLR,2025-06-10,1,Low,6.0,hourly,2.0,0.0,0,6,,,,16.0
167,0.2,4.0,BLR,2025-06-10,1,Low,16.0,hourly,3.0,0.0,0,6,,,,49.0
167,0.3333,3.0,BLR,2025-06-10,1,Low,6.0,hourly,4.0,0.0,0,6,,,,52.0
167,0.2121,7.0,BLR,2025-06-10,1,Medium,26.0,hourly,5.0,0.0,0,6,,,,97.0
167,0.3,12.0,BLR,2025-06-10,1,Medium,28.0,hourly,6.0,0.0,0,6,,,,57.0
167,0.1566,13.0,BLR,2025-06-10,1,Medium,70.0,hourly,7.0,0.0,0,6,,,,158.0
167,0.3255,69.0,BLR,2025-06-10,1,Medium,143.0,hourly,8.0,1.0,0,6,,,,403.0
167,0.2803,74.0,BLR,2025-06-10,1,Medium,190.0,hourly,9.0,1.0,0,6,,,,519.0
167,0.2703,50.0,BLR,2025-06-10,1,Medium,135.0,hourly,10.0,1.0,0,6,,,,403.0
167,0.3478,56.0,BLR,2025-06-10,1,Medium,105.0,hourly,11.0,1.0,0,6,,,,311.0
167,0.302,45.0,BLR,2025-06-10,1,Medium,104.0,hourly,12.0,0.0,0,6,,,,296.0
167,0.1983,24.0,BLR,2025-06-10,1,Medium,97.0,hourly,13.0,0.0,0,6,,,,283.0
167,0.213,23.0,BLR,2025-06-10,1,Medium,85.0,hourly,14.0,0.0,0,6,,,,244.0
167,0.3583,43.0,BLR,2025-06-10,1,Medium,77.0,hourly,15.0,0.0,0,6,,,,274.0
167,0.3129,46.0,BLR,2025-06-10,1,Medium,100.0,hourly,16.0,0.0,0,6,,,,309.0
167,0.2723,52.0,BLR,2025-06-10,1,Medium,139.0,hourly,17.0,1.0,0,6,,,,401.0
167,0.293,75.0,BLR,2025-06-10,1,Medium,154.0,hourly,18.0,1.0,0,6,,,,550.0
167,0.3457,28.0,BLR,2025-06-10,1,Medium,7.0,hourly,19.0,1.0,0,6,,,,203.0
168,0.5,4.0,BLR,2025-06-03,1,Low,4.0,hourly,0.0,0.0,0,6,,,,25.0
168,0.0,0.0,BLR,2025-06-03,1,Low,1.0,hourly,1.0,0.0,0,6,,,,3.0
168,0.0,0.0,BLR,2025-06-03,1,Low,1.0,hourly,2.0,0.0,0,6,,,,3.0
168,1.0,1.0,BLR,2025-06-03,1,Low,0.0,hourly,3.0,0.0,0,6,,,,3.0
168,0.0,0.0,BLR,2025-06-03,1,Low,3.0,hourly,4.0,0.0,0,6,,,,7.0
168,0.0,0.0,BLR,2025-06-03,1,Low,7.0,hourly,5.0,0.0,0,6,,,,15.0
168,0.0,0.0,BLR,2025-06-03,1,Low,8.0,hourly,6.0,0.0,0,6,,,,21.0
168,0.3871,12.0,BLR,2025-06-03,1,Medium,19.0,hourly,7.0,0.0,0,6,,,,85.0
168,0.3824,26.0,BLR,2025-06-03,1,Medium,42.0,hourly,8.0,1.0,0,6,,,,155.0
168,0.3043,28.0,BLR,2025-06-03,1,Medium,64.0,hourly,9.0,1.0,0,6,,,,200.0
168,0.3133,26.0,BLR,2025-06-03,1,Medium,57.0,hourly,10.0,1.0,0,6,,,,170.0
168,0.3571,30.0,BLR,2025-06-03,1,Medium,54.0,hourly,11.0,1.0,0,6,,,,176.0
