date,day_of_week,month,is_weekend,city,demand_level,reg_rider,reg_driver,rider_to_driver_ratio,done_ride,cancel_ride,bkng_cancel_rate
2023-02-17,4,2,0,BLR,High,,,,186,120,0.3922
2023-02-18,5,2,1,BLR,Medium,,,,145,107,0.4246
2023-02-19,6,2,1,BLR,Medium,,,,125,73,0.3687
2023-02-20,0,2,0,BLR,High,,,,196,164,0.4556
2023-02-21,1,2,0,BLR,High,,,,187,114,0.3787
2023-02-22,2,2,0,BLR,High,,,,211,169,0.4447
2023-02-23,3,2,0,BLR,High,,,,192,148,0.434
2023-02-24,4,2,0,BLR,High,,,,190,137,0.419
2023-02-25,5,2,1,BLR,High,,,,215,164,0.4327
2023-02-26,6,2,1,BLR,Medium,,,,121,77,0.3889
2023-02-27,0,2,0,BLR,High,,,,207,134,0.393
2023-02-28,1,2,0,BLR,High,,,,199,136,0.406
2023-03-01,2,3,0,BLR,High,,,,236,182,0.4354
2023-03-02,3,3,0,BLR,High,,,,248,147,0.3722
2023-03-03,4,3,0,BLR,High,,,,238,147,0.3818
2023-03-04,5,3,1,BLR,High,,,,254,200,0.4405
2023-03-05,6,3,1,BLR,High,,,,189,93,0.3298
2023-03-06,0,3,0,BLR,High,,,,242,146,0.3763
2023-03-07,1,3,0,BLR,High,,,,275,151,0.3545
2023-03-08,2,3,0,BLR,High,,,,280,142,0.3365
2023-03-09,3,3,0,BLR,High,,,,315,196,0.3836
2023-03-10,4,3,0,BLR,High,,,,314,180,0.3629
2023-03-11,5,3,1,BLR,High,,,,324,214,0.3978
2023-03-12,6,3,1,BLR,High,,,,237,123,0.3417
2023-03-13,0,3,0,BLR,High,,,,366,241,0.397
2023-03-14,1,3,0,BLR,High,,,,324,221,0.4055
2023-03-15,2,3,0,BLR,High,,,,362,219,0.3763
2023-03-16,3,3,0,BLR,High,,,,360,211,0.3695
2023-03-17,4,3,0,BLR,High,,,,417,263,0.3868
2023-03-18,5,3,1,BLR,High,,,,414,269,0.3939
2023-03-19,6,3,1,BLR,High,,,,266,160,0.3756
2023-03-20,0,3,0,BLR,High,,,,360,223,0.3825
2023-03-21,1,3,0,BLR,High,,,,460,265,0.3655
2023-03-22,2,3,0,BLR,High,,,,295,142,0.3249
2023-03-23,3,3,0,BLR,High,,,,545,315,0.3663
2023-03-24,4,3,0,BLR,High,,,,507,268,0.3458
2023-03-25,5,3,1,BLR,High,,,,500,278,0.3573
2023-03-26,6,3,1,BLR,High,,,,289,161,0.3578
2023-03-27,0,3,0,BLR,High,,,,537,379,0.4138
2023-03-28,1,3,0,BLR,High,,,,473,271,0.3642
2023-03-29,2,3,0,BLR,High,,,,500,331,0.3983
2023-03-30,3,3,0,BLR,High,,,,511,309,0.3768
2023-03-31,4,3,0,BLR,High,,,,558,353,0.3871
2023-04-01,5,4,1,BLR,High,,,,592,340,0.3648
2023-04-02,6,4,1,BLR,High,,,,388,227,0.3691
2023-04-03,0,4,0,BLR,High,,,,612,405,0.3982
2023-04-04,1,4,0,BLR,High,,,,429,197,0.3147
2023-04-05,2,4,0,BLR,High,,,,595,325,0.3533
2023-04-06,3,4,0,BLR,High,,,,611,327,0.3486
2023-04-07,4,4,0,BLR,High,,,,504,252,0.3333
2023-04-08,5,4,1,BLR,High,,,,587,329,0.3592
2023-04-09,6,4,1,BLR,High,,,,413,243,0.3704
2023-04-10,0,4,0,BLR,High,,,,695,471,0.4039
2023-04-11,1,4,0,BLR,High,,,,652,351,0.35
2023-04-12,2,4,0,BLR,High,,,,617,353,0.3639
2023-04-13,3,4,0,BLR,High,,,,717,373,0.3422
2023-04-14,4,4,0,BLR,High,,,,584,302,0.3405
2023-04-15,5,4,1,BLR,High,,,,719,391,0.3523
2023-04-16,6,4,1,BLR,High,,,,486,232,0.3231
2023-04-17,0,4,0,BLR,High,,,,871,534,0.3801
2023-04-18,1,4,0,BLR,High,,,,762,447,0.3694
2023-04-19,2,4,0,BLR,High,,,,724,428,0.3715
2023-04-20,3,4,0,BLR,High,,,,739,407,0.3551
2023-04-21,4,4,0,BLR,High,,,,779,491,0.3866
2023-04-22,5,4,1,BLR,High,,,,636,397,0.3843
2023-04-23,6,4,1,BLR,High,,,,603,374,0.3828
2023-04-24,0,4,0,BLR,High,,,,867,516,0.3731
2023-04-25,1,4,0,BLR,High,,,,788,434,0.3552
2023-04-26,2,4,0,BLR,High,,,,770,492,0.3899
2023-04-27,3,4,0,BLR,High,,,,899,485,0.3504
2023-04-28,4,4,0,BLR,High,,,,834,480,0.3653
2023-04-29,5,4,1,BLR,High,,,,933,549,0.3702
2023-04-30,6,4,1,BLR,High,,,,709,437,0.3813
2023-05-01,0,5,0,BLR,High,,,,683,518,0.4313
2023-05-02,1,5,0,BLR,High,,,,1014,591,0.3682
2023-05-03,2,5,0,BLR,High,,,,1088,634,0.3682
2023-05-04,3,5,0,BLR,High,,,,1084,698,0.3917
2023-05-05,4,5,0,BLR,High,,,,1024,646,0.3868
2023-05-06,5,5,1,BLR,High,,,,936,826,0.4688
2023-05-07,6,5,1,BLR,High,,,,847,679,0.445
2023-05-08,0,5,0,BLR,High,,,,1055,981,0.4818
2023-05-09,1,5,0,BLR,High,,,,1011,710,0.4126
2023-05-10,2,5,0,BLR,High,,,,613,432,0.4134
2023-05-11,3,5,0,BLR,High,,,,998,919,0.4794
2023-05-12,4,5,0,BLR,High,,,,1133,777,0.4068
2023-05-13,5,5,1,BLR,High,,,,970,777,0.4448
2023-05-14,6,5,1,BLR,High,,,,824,594,0.4189
2023-05-15,0,5,0,BLR,High,,,,1167,778,0.4
2023-05-16,1,5,0,BLR,High,,,,1048,729,0.4102
2023-05-17,2,5,0,BLR,High,,,,1148,814,0.4149
2023-05-18,3,5,0,BLR,High,,,,1158,798,0.408
2023-05-19,4,5,0,BLR,High,,,,1087,731,0.4021
2023-05-20,5,5,1,BLR,High,,,,1127,1030,0.4775
2023-05-21,6,5,1,BLR,High,,,,782,710,0.4759
2023-05-22,0,5,0,BLR,High,,,,1156,826,0.4168
2023-05-23,1,5,0,BLR,High,,,,1166,702,0.3758
2023-05-24,2,5,0,BLR,High,,,,1158,782,0.4031
2023-05-25,3,5,0,BLR,High,,,,1147,692,0.3763
2023-05-26,4,5,0,BLR,High,,,,1217,747,0.3803
2023-05-27,5,5,1,BLR,High,,,,1186,776,0.3961
2023-05-28,6,5,1,BLR,High,,,,939,542,0.3662
2023-05-29,0,5,0,BLR,High,,,,1357,794,0.3698
2023-05-30,1,5,0,BLR,High,,,,1166,783,0.4017
2023-05-31,2,5,0,BLR,High,,,,1269,734,0.3665
2023-06-01,3,6,0,BLR,High,,,,1272,813,0.3899
2023-06-02,4,6,0,BLR,High,,,,1349,776,0.3652
2023-06-03,5,6,1,BLR,High,,,,1541,961,0.3841
2023-06-04,6,6,1,BLR,High,,,,1124,686,0.379
2023-06-05,0,6,0,BLR,High,,,,1470,892,0.3776
2022-09-02,4,9,0,BLR,Low,,,,0,0,0.0
2022-09-05,0,9,0,BLR,Low,,,,0,0,0.0
2022-09-09,4,9,0,BLR,Low,,,,0,0,0.0
2022-09-13,1,9,0,BLR,Low,,,,0,0,0.0
2022-10-10,0,10,0,BLR,Low,,,,1,0,0.0
2022-10-11,1,10,0,BLR,Low,,,,0,2,1.0
2022-10-12,2,10,0,BLR,Low,,,,2,1,0.3333
2022-10-13,3,10,0,BLR,Low,,,,5,5,0.5
2022-10-14,4,10,0,BLR,Low,,,,4,8,0.6667
2022-10-15,5,10,1,BLR,Medium,,,,8,13,0.619
2022-10-16,6,10,1,BLR,Low,,,,5,11,0.6875
2022-10-17,0,10,0,BLR,Medium,,,,10,4,0.2857
2022-10-18,1,10,0,BLR,Low,,,,3,3,0.5
2022-10-19,2,10,0,BLR,Low,,,,4,10,0.7143
2022-10-20,3,10,0,BLR,Medium,,,,7,4,0.3636
2022-10-21,4,10,0,BLR,Medium,,,,6,4,0.4
2022-10-22,5,10,1,BLR,Medium,,,,6,6,0.5
2022-10-23,6,10,1,BLR,Low,,,,5,1,0.1667
2022-10-24,0,10,0,BLR,Low,,,,2,7,0.7778
2022-10-25,1,10,0,BLR,Low,,,,1,5,0.8333
2022-10-26,2,10,0,BLR,Low,,,,2,7,0.7778
2022-10-27,3,10,0,BLR,Low,,,,2,7,0.7778
2022-10-28,4,10,0,BLR,Low,,,,2,5,0.7143
2022-10-29,5,10,1,BLR,Low,,,,3,6,0.6667
2022-10-30,6,10,1,BLR,Low,,,,4,8,0.6667
2022-10-31,0,10,0,BLR,Medium,,,,8,7,0.4667
2022-11-01,1,11,0,BLR,Medium,,,,16,24,0.6
2022-11-02,2,11,0,BLR,Medium,,,,21,15,0.4167
2022-11-03,3,11,0,BLR,Medium,,,,16,23,0.5897
2022-11-04,4,11,0,BLR,Medium,,,,31,24,0.4364
2022-11-05,5,11,1,BLR,Medium,,,,30,25,0.4545
2022-11-06,6,11,1,BLR,Medium,,,,28,22,0.44
2022-11-07,0,11,0,BLR,Medium,,,,24,20,0.4545
2022-11-08,1,11,0,BLR,Medium,,,,21,6,0.2222
2022-11-09,2,11,0,BLR,Medium,,,,19,9,0.3214
2022-11-10,3,11,0,BLR,Medium,,,,20,17,0.4595
2022-11-11,4,11,0,BLR,Medium,,,,28,18,0.3913
2022-11-12,5,11,1,BLR,Medium,,,,30,27,0.4737
2022-11-13,6,11,1,BLR,Medium,,,,19,12,0.3871
2022-11-14,0,11,0,BLR,Medium,,,,18,15,0.4545
2022-11-15,1,11,0,BLR,Medium,,,,30,11,0.2683
2022-11-16,2,11,0,BLR,Medium,,,,29,12,0.2927
2022-11-17,3,11,0,BLR,Medium,,,,22,13,0.3611
2022-11-18,4,11,0,BLR,Medium,,,,26,15,0.3659
2022-11-19,5,11,1,BLR,Medium,,,,28,20,0.4167
2022-11-20,6,11,1,BLR,Medium,,,,33,17,0.34
2022-11-21,0,11,0,BLR,Medium,,,,32,29,0.4754
2022-11-22,1,11,0,BLR,Medium,,,,29,21,0.42
2022-11-23,2,11,0,BLR,Medium,,,,35,22,0.386
2022-11-24,3,11,0,BLR,Medium,,,,34,26,0.4333
2022-11-25,4,11,0,BLR,Medium,,,,37,25,0.4032
2022-11-26,5,11,1,BLR,Medium,,,,36,16,0.3077
2022-11-27,6,11,1,BLR,Medium,,,,29,37,0.5606
2022-11-28,0,11,0,BLR,Medium,,,,32,28,0.4667
2022-11-29,1,11,0,BLR,Medium,,,,34,24,0.4138
2022-11-30,2,11,0,BLR,Medium,,,,32,12,0.2727
2022-12-01,3,12,0,BLR,Medium,,,,26,20,0.4348
2022-12-02,4,12,0,BLR,Medium,,,,32,12,0.2727
2022-12-03,5,12,1,BLR,Medium,,,,31,28,0.4746
2022-12-04,6,12,1,BLR,Medium,,,,23,14,0.3784
2022-12-05,0,12,0,BLR,Medium,,,,30,20,0.4
2022-12-06,1,12,0,BLR,Medium,,,,38,18,0.3214
2022-12-07,2,12,0,BLR,Medium,,,,29,19,0.3958
2022-12-08,3,12,0,BLR,Medium,,,,25,13,0.3421
2022-12-09,4,12,0,BLR,Medium,,,,32,17,0.3469
2022-12-10,5,12,1,BLR,Medium,,,,60,46,0.434
2022-12-11,6,12,1,BLR,Medium,,,,50,41,0.4505
2022-12-12,0,12,0,BLR,Medium,,,,38,28,0.4242
2022-12-13,1,12,0,BLR,Medium,,,,36,32,0.4706
2022-12-14,2,12,0,BLR,Medium,,,,34,29,0.4603
2022-12-15,3,12,0,BLR,Medium,,,,40,19,0.322
2022-12-16,4,12,0,BLR,Medium,,,,36,38,0.5135
2022-12-17,5,12,1,BLR,Medium,,,,37,45,0.5488
2022-12-18,6,12,1,BLR,Medium,,,,30,35,0.5385
2022-12-19,0,12,0,BLR,Medium,,,,26,24,0.48
2022-12-20,1,12,0,BLR,Medium,,,,27,28,0.5091
2022-12-21,2,12,0,BLR,Medium,,,,28,32,0.5333
2022-12-22,3,12,0,BLR,Medium,,,,31,25,0.4464
2022-12-23,4,12,0,BLR,Medium,,,,46,31,0.4026
2022-12-24,5,12,1,BLR,Medium,,,,43,28,0.3944
2022-12-25,6,12,1,BLR,Medium,,,,44,37,0.4568
2022-12-26,0,12,0,BLR,Medium,,,,54,33,0.3793
2022-12-27,1,12,0,BLR,Medium,,,,34,18,0.3462
2022-12-28,2,12,0,BLR,Medium,,,,51,29,0.3625
2022-12-29,3,12,0,BLR,Medium,,,,42,41,0.494
2022-12-30,4,12,0,BLR,Medium,,,,38,35,0.4795
2022-12-31,5,12,1,BLR,Medium,,,,45,36,0.4444
2023-01-01,6,1,1,BLR,Medium,,,,44,31,0.4133
2023-01-02,0,1,0,BLR,Medium,,,,53,41,0.4362
2023-01-03,1,1,0,BLR,Medium,,,,41,28,0.4058
2023-01-04,2,1,0,BLR,Medium,,,,56,26,0.3171
2023-01-05,3,1,0,BLR,Medium,,,,44,23,0.3433
2023-01-06,4,1,0,BLR,Medium,,,,55,39,0.4149
2023-01-07,5,1,1,BLR,Medium,,,,59,52,0.4685
2023-01-08,6,1,1,BLR,Medium,,,,44,34,0.4359
2023-01-09,0,1,0,BLR,Medium,,,,64,31,0.3263
2023-01-10,1,1,0,BLR,Medium,,,,51,27,0.3462
2023-01-11,2,1,0,BLR,Medium,,,,62,38,0.38
2023-01-12,3,1,0,BLR,Medium,,,,55,30,0.3529
2023-01-13,4,1,0,BLR,Medium,,,,57,41,0.4184
2023-01-14,5,1,1,BLR,Medium,,,,42,14,0.25
2023-01-15,6,1,1,BLR,Medium,,,,37,23,0.3833
2023-01-16,0,1,0,BLR,Medium,,,,52,37,0.4157
2023-01-17,1,1,0,BLR,Medium,,,,60,25,0.2941
2023-01-18,2,1,0,BLR,Medium,,,,56,32,0.3636
2023-01-19,3,1,0,BLR,Medium,,,,58,35,0.3763
2023-01-20,4,1,0,BLR,Medium,,,,63,42,0.4
2023-01-21,5,1,1,BLR,Medium,,,,61,43,0.4135
2023-01-22,6,1,1,BLR,Medium,,,,56,31,0.3563
2023-01-23,0,1,0,BLR,Medium,,,,78,45,0.3659
2023-01-24,1,1,0,BLR,Medium,,,,73,36,0.3303
2023-01-25,2,1,0,BLR,Medium,,,,114,71,0.3838
2023-01-26,3,1,0,BLR,Medium,,,,79,48,0.378
2023-01-27,4,1,0,BLR,Medium,,,,90,41,0.313
2023-01-28,5,1,1,BLR,Medium,,,,63,31,0.3298
2023-01-29,6,1,1,BLR,Medium,,,,65,34,0.3434
2023-01-30,0,1,0,BLR,Medium,,,,65,45,0.4091
2023-01-31,1,1,0,BLR,Medium,,,,87,47,0.3507
2023-02-01,2,2,0,BLR,Medium,,,,90,47,0.3431
2023-02-02,3,2,0,BLR,Medium,,,,73,54,0.4252
2023-02-03,4,2,0,BLR,Medium,,,,99,47,0.3219
2023-02-04,5,2,1,BLR,Medium,,,,102,71,0.4104
2023-02-05,6,2,1,BLR,Medium,,,,68,42,0.3818
2023-02-06,0,2,0,BLR,Medium,,,,86,47,0.3534
2023-02-07,1,2,0,BLR,Medium,,,,93,46,0.3309
2023-02-08,2,2,0,BLR,Medium,,,,116,63,0.352
2023-02-09,3,2,0,BLR,Medium,,,,110,50,0.3106
2023-02-10,4,2,0,BLR,Medium,,,,100,52,0.3421
2023-02-11,5,2,1,BLR,Medium,,,,132,62,0.3196
2023-02-12,6,2,1,BLR,Medium,,,,115,61,0.3466
2023-02-13,0,2,0,BLR,Medium,,,,117,68,0.3676
2023-02-14,1,2,0,BLR,Medium,,,,119,51,0.3
2023-02-15,2,2,0,BLR,Medium,,,,108,67,0.3829
2023-02-16,3,2,0,BLR,Medium,,,,114,59,0.341
2023-02-17,4,2,0,BLR,Medium,,,,114,43,0.2739
2023-02-18,5,2,1,BLR,Medium,,,,78,47,0.376
2023-02-19,6,2,1,BLR,Medium,,,,76,46,0.377
2023-02-20,0,2,0,BLR,Medium,,,,144,60,0.2941
2023-02-21,1,2,0,BLR,Medium,,,,118,65,0.3552
2023-02-22,2,2,0,BLR,Medium,,,,125,68,0.3523
2023-02-23,3,2,0,BLR,Medium,,,,138,51,0.2698
2023-02-24,4,2,0,BLR,Medium,,,,120,67,0.3583
2023-02-25,5,2,1,BLR,Medium,,,,137,70,0.3382
2023-02-26,6,2,1,BLR,Medium,,,,87,44,0.3359
2023-02-27,0,2,0,BLR,Medium,,,,121,65,0.3495
2023-02-28,1,2,0,BLR,Medium,,,,119,43,0.2654
2023-03-01,2,3,0,BLR,Medium,,,,139,75,0.3505
2023-03-02,3,3,0,BLR,Medium,,,,134,60,0.3093
2023-03-03,4,3,0,BLR,Medium,,,,130,57,0.3048
2023-03-04,5,3,1,BLR,Medium,,,,152,87,0.364
2023-03-05,6,3,1,BLR,Medium,,,,122,55,0.3107
2023-03-06,0,3,0,BLR,High,,,,163,66,0.2882
2023-03-07,1,3,0,BLR,Medium,,,,155,75,0.3261
2023-03-08,2,3,0,BLR,High,,,,161,63,0.2812
2023-03-09,3,3,0,BLR,High,,,,177,78,0.3059
2023-03-10,4,3,0,BLR,High,,,,210,91,0.3003
2023-03-11,5,3,1,BLR,High,,,,230,119,0.341
2023-03-12,6,3,1,BLR,High,,,,167,81,0.3266
2023-03-13,0,3,0,BLR,High,,,,206,90,0.3041
2023-03-14,1,3,0,BLR,High,,,,218,104,0.323
2023-03-15,2,3,0,BLR,High,,,,223,107,0.3242
2023-03-16,3,3,0,BLR,High,,,,216,88,0.2895
2023-03-17,4,3,0,BLR,High,,,,256,115,0.31
2023-03-18,5,3,1,BLR,High,,,,263,112,0.2987
2023-03-19,6,3,1,BLR,High,,,,192,107,0.3579
2023-03-20,0,3,0,BLR,High,,,,211,144,0.4056
2023-03-21,1,3,0,BLR,High,,,,237,118,0.3324
2023-03-22,2,3,0,BLR,High,,,,190,70,0.2692
2023-03-23,3,3,0,BLR,High,,,,345,154,0.3086
2023-03-24,4,3,0,BLR,High,,,,307,143,0.3178
2023-03-25,5,3,1,BLR,High,,,,267,132,0.33
2023-03-26,6,3,1,BLR,High,,,,239,108,0.3112
2023-03-27,0,3,0,BLR,High,,,,310,148,0.3231
2023-03-28,1,3,0,BLR,High,,,,295,99,0.2513
2023-03-29,2,3,0,BLR,High,,,,294,153,0.3423
2023-03-30,3,3,0,BLR,High,,,,290,120,0.2927
2023-03-31,4,3,0,BLR,High,,,,319,143,0.3095
2023-04-01,5,4,1,BLR,High,,,,325,161,0.3313
2023-04-02,6,4,1,BLR,High,,,,267,137,0.3391
2023-04-03,0,4,0,BLR,High,,,,333,164,0.33
2023-04-04,1,4,0,BLR,High,,,,314,110,0.2594
2023-04-05,2,4,0,BLR,High,,,,365,148,0.2885
2023-04-06,3,4,0,BLR,High,,,,368,138,0.2727
2023-04-07,4,4,0,BLR,High,,,,325,105,0.2442
2023-04-08,5,4,1,BLR,High,,,,337,134,0.2845
2023-04-09,6,4,1,BLR,High,,,,330,147,0.3082
2023-04-10,0,4,0,BLR,High,,,,453,176,0.2798
2023-04-11,1,4,0,BLR,High,,,,413,148,0.2638
2023-04-12,2,4,0,BLR,High,,,,406,180,0.3072
2023-04-13,3,4,0,BLR,High,,,,443,162,0.2673
2023-04-14,4,4,0,BLR,High,,,,405,122,0.2315
2023-04-15,5,4,1,BLR,High,,,,473,176,0.2712
2023-04-16,6,4,1,BLR,High,,,,381,152,0.2852
2023-04-17,0,4,0,BLR,High,,,,446,203,0.3128
2023-04-18,1,4,0,BLR,High,,,,425,171,0.2869
2023-04-19,2,4,0,BLR,High,,,,442,161,0.267
2023-04-20,3,4,0,BLR,High,,,,459,191,0.2938
2023-04-21,4,4,0,BLR,High,,,,442,208,0.3195
2023-04-22,5,4,1,BLR,High,,,,510,222,0.3033
2023-04-23,6,4,1,BLR,High,,,,468,213,0.3128
2023-04-24,0,4,0,BLR,High,,,,494,218,0.3062
2023-04-25,1,4,0,BLR,High,,,,494,181,0.2681
2023-04-26,2,4,0,BLR,High,,,,508,190,0.2722
2023-04-27,3,4,0,BLR,High,,,,556,236,0.298
2023-04-28,4,4,0,BLR,High,,,,484,216,0.3086
2023-04-29,5,4,1,BLR,High,,,,576,353,0.38
2023-04-30,6,4,1,BLR,High,,,,600,283,0.3205
2023-05-01,0,5,0,BLR,High,,,,464,230,0.3314
2023-05-02,1,5,0,BLR,High,,,,652,297,0.313
2023-05-03,2,5,0,BLR,High,,,,740,317,0.2999
2023-05-04,3,5,0,BLR,High,,,,686,281,0.2906
2023-05-05,4,5,0,BLR,High,,,,634,263,0.2932
2023-05-06,5,5,1,BLR,High,,,,663,443,0.4005
2023-05-07,6,5,1,BLR,High,,,,626,294,0.3196
2023-05-08,0,5,0,BLR,High,,,,725,490,0.4033
2023-05-09,1,5,0,BLR,High,,,,739,330,0.3087
2023-05-10,2,5,0,BLR,High,,,,569,300,0.3452
2023-05-11,3,5,0,BLR,High,,,,744,335,0.3105
2023-05-12,4,5,0,BLR,High,,,,804,462,0.3649
2023-05-13,5,5,1,BLR,High,,,,711,293,0.2918
2023-05-14,6,5,1,BLR,High,,,,698,310,0.3075
2023-05-15,0,5,0,BLR,High,,,,797,335,0.2959
2023-05-16,1,5,0,BLR,High,,,,782,325,0.2936
2023-05-17,2,5,0,BLR,High,,,,819,337,0.2915
2023-05-18,3,5,0,BLR,High,,,,766,297,0.2794
2023-05-19,4,5,0,BLR,High,,,,792,405,0.3383
2023-05-20,5,5,1,BLR,High,,,,853,456,0.3484
2023-05-21,6,5,1,BLR,High,,,,746,411,0.3549
2023-05-22,0,5,0,BLR,High,,,,883,461,0.343
2023-05-23,1,5,0,BLR,High,,,,855,406,0.322
2023-05-24,2,5,0,BLR,High,,,,914,405,0.3071
2023-05-25,3,5,0,BLR,High,,,,812,321,0.2833
2023-05-26,4,5,0,BLR,High,,,,781,332,0.2986
2023-05-27,5,5,1,BLR,High,,,,883,372,0.2964
2023-05-28,6,5,1,BLR,High,,,,718,332,0.3162
2023-05-29,0,5,0,BLR,High,,,,889,332,0.2726
2023-05-30,1,5,0,BLR,High,,,,831,416,0.3344
2023-05-31,2,5,0,BLR,High,,,,925,366,0.2835
2023-06-01,3,6,0,BLR,High,,,,907,339,0.2721
2023-06-02,4,6,0,BLR,High,,,,905,321,0.2618
2023-06-03,5,6,1,BLR,High,,,,1072,395,0.2693
2023-06-04,6,6,1,BLR,High,,,,795,337,0.2977
2023-06-05,0,6,0,BLR,High,,,,923,361,0.2812
2022-09-02,4,9,0,BLR,Low,,,,0,0,0.0
2022-09-05,0,9,0,BLR,Low,,,,1,0,0.0
2022-09-06,1,9,0,BLR,Low,,,,1,0,0.0
2022-09-07,2,9,0,BLR,Low,,,,1,0,0.0
2022-09-08,3,9,0,BLR,Low,,,,2,0,0.0
2022-09-09,4,9,0,BLR,Low,,,,0,1,1.0
2022-09-13,1,9,0,BLR,Low,,,,0,0,0.0
2022-09-14,2,9,0,BLR,Low,,,,0,0,0.0
2022-09-21,2,9,0,BLR,Low,,,,0,0,0.0
2022-10-02,6,10,1,BLR,Low,,,,0,0,0.0
2022-10-10,0,10,0,BLR,Low,,,,0,1,1.0
2022-10-11,1,10,0,BLR,Low,,,,1,2,0.6667
2022-10-12,2,10,0,BLR,Low,,,,4,3,0.4286
2022-10-13,3,10,0,BLR,Medium,,,,8,11,0.5789
2022-10-14,4,10,0,BLR,Medium,,,,6,3,0.3333
2022-10-15,5,10,1,BLR,Low,,,,4,11,0.7333
2022-10-16,6,10,1,BLR,Low,,,,1,4,0.8
2022-10-17,0,10,0,BLR,Medium,,,,8,3,0.2727
2022-10-18,1,10,0,BLR,Medium,,,,6,5,0.4545
2022-10-19,2,10,0,BLR,Low,,,,4,2,0.3333
2022-10-20,3,10,0,BLR,Low,,,,4,11,0.7333
2022-10-21,4,10,0,BLR,Medium,,,,9,9,0.5
2022-10-22,5,10,1,BLR,Medium,,,,7,8,0.5333
2022-10-23,6,10,1,BLR,Low,,,,2,6,0.75
2022-10-24,0,10,0,BLR,Low,,,,1,2,0.6667
2022-10-25,1,10,0,BLR,Low,,,,4,4,0.5
2022-10-26,2,10,0,BLR,Low,,,,4,5,0.5556
2022-10-27,3,10,0,BLR,Medium,,,,7,10,0.5882
2022-10-28,4,10,0,BLR,Medium,,,,7,10,0.5882
2022-10-29,5,10,1,BLR,Medium,,,,6,19,0.76
2022-10-30,6,10,1,BLR,Medium,,,,7,17,0.7083
2022-10-31,0,10,0,BLR,Medium,,,,9,16,0.64
2022-11-01,1,11,0,BLR,Medium,,,,19,18,0.4865
2022-11-02,2,11,0,BLR,Medium,,,,28,41,0.5942
2022-11-03,3,11,0,BLR,Medium,,,,27,33,0.55
2022-11-04,4,11,0,BLR,Medium,,,,36,36,0.5
2022-11-05,5,11,1,BLR,Medium,,,,26,33,0.5593
2022-11-06,6,11,1,BLR,Medium,,,,24,31,0.5636
2022-11-07,0,11,0,BLR,Medium,,,,25,30,0.5455
2022-11-08,1,11,0,BLR,Medium,,,,27,17,0.3864
2022-11-09,2,11,0,BLR,Medium,,,,29,9,0.2368
2022-11-10,3,11,0,BLR,Medium,,,,26,27,0.5094
2022-11-11,4,11,0,BLR,Medium,,,,18,12,0.4
2022-11-12,5,11,1,BLR,Medium,,,,32,27,0.4576
2022-11-13,6,11,1,BLR,Medium,,,,28,16,0.3636
2022-11-14,0,11,0,BLR,Medium,,,,25,15,0.375
2022-11-15,1,11,0,BLR,Medium,,,,22,24,0.5217
2022-11-16,2,11,0,BLR,Medium,,,,32,19,0.3725
2022-11-17,3,11,0,BLR,Medium,,,,31,14,0.3111
2022-11-18,4,11,0,BLR,Medium,,,,26,14,0.35
2022-11-19,5,11,1,BLR,Medium,,,,39,26,0.4
2022-11-20,6,11,1,BLR,Medium,,,,36,35,0.493
2022-11-21,0,11,0,BLR,Medium,,,,31,24,0.4364
2022-11-22,1,11,0,BLR,Medium,,,,26,15,0.3659
2022-11-23,2,11,0,BLR,Medium,,,,29,28,0.4912
2022-11-24,3,11,0,BLR,Medium,,,,42,29,0.4085
2022-11-25,4,11,0,BLR,Medium,,,,30,31,0.5082
2022-11-26,5,11,1,BLR,Medium,,,,30,24,0.4444
2022-11-27,6,11,1,BLR,Medium,,,,25,9,0.2647
2022-11-28,0,11,0,BLR,Medium,,,,42,19,0.3115
2022-11-29,1,11,0,BLR,Medium,,,,44,27,0.3803
2022-11-30,2,11,0,BLR,Medium,,,,43,17,0.2833
2022-12-01,3,12,0,BLR,Medium,,,,20,26,0.5652
2022-12-02,4,12,0,BLR,Medium,,,,42,22,0.3438
2022-12-03,5,12,1,BLR,Medium,,,,49,52,0.5149
2022-12-04,6,12,1,BLR,Medium,,,,25,20,0.4444
2022-12-05,0,12,0,BLR,Medium,,,,25,16,0.3902
2022-12-06,1,12,0,BLR,Medium,,,,36,28,0.4375
2022-12-07,2,12,0,BLR,Medium,,,,43,14,0.2456
2022-12-08,3,12,0,BLR,Medium,,,,35,17,0.3269
2022-12-09,4,12,0,BLR,Medium,,,,28,38,0.5758
2022-12-10,5,12,1,BLR,Medium,,,,57,70,0.5512
2022-12-11,6,12,1,BLR,Medium,,,,42,24,0.3636
2022-12-12,0,12,0,BLR,Medium,,,,58,42,0.42
2022-12-13,1,12,0,BLR,Medium,,,,45,53,0.5408
2022-12-14,2,12,0,BLR,Medium,,,,34,24,0.4138
2022-12-15,3,12,0,BLR,Medium,,,,39,47,0.5465
2022-12-16,4,12,0,BLR,Medium,,,,38,30,0.4412
2022-12-17,5,12,1,BLR,Medium,,,,56,41,0.4227
2022-12-18,6,12,1,BLR,Medium,,,,37,46,0.5542
2022-12-19,0,12,0,BLR,Medium,,,,51,23,0.3108
2022-12-20,1,12,0,BLR,Medium,,,,42,37,0.4684
2022-12-21,2,12,0,BLR,Medium,,,,32,27,0.4576
2022-12-22,3,12,0,BLR,Medium,,,,39,28,0.4179
