ac_num,date,hour,srch_rqst,srch_which_got_e,srch_fr_q,srch_which_got_q,booking,done_ride,earning,cancel_ride,drvr_cancel,rider_cancel,cnvr_rate,bkng_cancel_rate,q_accept_rate
165,2025-06-10,1,8,8,2,2,2,2,168,0,0,0,0.25,0.0,1.0
165,2025-06-10,2,6,6,3,2,2,2,889,0,0,0,0.3333,0.0,0.6667
165,2025-06-10,3,10,10,6,3,3,1,91,2,2,0,0.1,0.6667,0.5
165,2025-06-10,4,20,20,12,10,10,7,962,3,2,1,0.35,0.3,0.8333
165,2025-06-10,5,31,31,15,10,10,8,911,2,2,0,0.2581,0.2,0.6667
165,2025-06-10,6,61,61,36,33,33,25,5066,8,3,5,0.4098,0.2424,0.9167
165,2025-06-10,7,144,144,96,73,73,57,9585,16,9,7,0.3958,0.2192,0.7604
165,2025-06-10,8,310,308,219,177,177,133,20380,44,16,27,0.429,0.2486,0.8082
165,2025-06-10,9,473,470,315,218,216,148,23466,68,35,32,0.3129,0.3148,0.6921
165,2025-06-10,10,286,285,186,155,153,118,16986,35,17,18,0.4126,0.2288,0.8333
165,2025-06-10,11,204,200,135,114,113,87,9660,26,14,11,0.4265,0.2301,0.8444
165,2025-06-10,12,188,188,107,92,92,77,9127,15,4,11,0.4096,0.163,0.8598
165,2025-06-10,13,215,213,127,114,113,86,11170,27,12,15,0.4,0.2389,0.8976
165,2025-06-10,14,198,198,126,105,105,84,10679,21,7,14,0.4242,0.2,0.8333
165,2025-06-10,15,269,269,182,150,148,116,14026,32,14,18,0.4312,0.2162,0.8242
165,2025-06-10,16,320,320,208,174,166,123,14719,43,19,24,0.3844,0.259,0.8365
165,2025-06-10,17,283,277,175,153,147,111,13076,35,21,14,0.3922,0.2381,0.8743
165,2025-06-10,18,315,314,219,168,168,99,9488,51,29,22,0.3143,0.3036,0.7671
165,2025-06-10,19,112,112,80,48,48,3,250,16,8,5,0.0268,0.3333,0.6
166,2025-06-03,0,14,11,1,0,0,0,0,0,0,0,0.0,0.0,0.0
166,2025-06-03,1,7,5,4,2,2,1,127,1,1,0,0.1429,0.5,0.5
166,2025-06-03,2,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
166,2025-06-03,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
166,2025-06-03,4,7,7,4,2,2,1,194,1,0,1,0.1429,0.5,0.5
166,2025-06-03,5,10,10,7,7,7,7,1467,0,0,0,0.7,0.0,1.0
166,2025-06-03,6,51,51,31,30,30,23,2925,7,3,4,0.451,0.2333,0.9677
166,2025-06-03,7,123,121,82,78,77,61,9549,16,6,10,0.4959,0.2078,0.9512
166,2025-06-03,8,357,357,261,219,218,175,28555,43,19,24,0.4902,0.1972,0.8391
166,2025-06-03,9,470,469,337,257,257,190,28569,67,37,30,0.4043,0.2607,0.7626
166,2025-06-03,10,319,314,208,180,180,142,18292,38,29,9,0.4451,0.2111,0.8654
166,2025-06-03,11,221,221,126,116,115,92,10606,23,13,10,0.4163,0.2,0.9206
166,2025-06-03,12,221,221,142,119,119,101,12658,18,11,7,0.457,0.1513,0.838
166,2025-06-03,13,190,188,111,97,97,80,10038,17,8,9,0.4211,0.1753,0.8739
166,2025-06-03,14,219,215,115,106,105,78,8944,27,8,19,0.3562,0.2571,0.9217
166,2025-06-03,15,217,213,119,106,106,84,9320,22,14,8,0.3871,0.2075,0.8908
166,2025-06-03,16,247,234,142,116,116,90,10396,26,16,10,0.3644,0.2241,0.8169
166,2025-06-03,17,356,354,239,206,205,152,17446,52,32,20,0.427,0.2537,0.8619
166,2025-06-03,18,562,560,412,281,280,190,23880,90,42,48,0.3381,0.3214,0.682
166,2025-06-03,19,804,803,571,234,233,139,20804,93,43,50,0.1729,0.3991,0.4098
166,2025-06-03,20,453,453,315,129,129,84,12136,45,21,22,0.1854,0.3488,0.4095
166,2025-06-03,21,280,280,207,81,81,46,6162,34,22,12,0.1643,0.4198,0.3913
166,2025-06-03,22,109,109,61,36,36,21,4410,15,6,8,0.1927,0.4167,0.5902
166,2025-06-03,23,43,42,27,15,15,8,1620,7,2,1,0.186,0.4667,0.5556
166,2025-06-09,0,49,49,36,10,10,7,2293,3,2,1,0.1429,0.3,0.2778
166,2025-06-09,1,13,13,10,3,3,2,873,1,0,1,0.1538,0.3333,0.3
166,2025-06-09,2,19,19,13,7,7,2,931,5,2,3,0.1053,0.7143,0.5385
166,2025-06-09,3,10,10,6,2,2,1,151,1,1,0,0.1,0.5,0.3333
166,2025-06-09,4,27,27,13,9,9,8,1364,1,1,0,0.2963,0.1111,0.6923
166,2025-06-09,5,75,75,40,26,26,20,2373,6,5,1,0.2667,0.2308,0.65
166,2025-06-09,6,111,111,59,34,34,26,5095,8,1,7,0.2342,0.2353,0.5763
166,2025-06-09,7,193,191,108,85,85,72,9631,13,8,5,0.3731,0.1529,0.787
166,2025-06-09,8,632,630,449,264,261,189,31961,72,42,30,0.2991,0.2759,0.588
166,2025-06-09,9,752,745,493,267,265,184,29399,81,41,40,0.2447,0.3057,0.5416
166,2025-06-09,10,478,471,334,230,229,154,25791,75,38,37,0.3222,0.3275,0.6886
166,2025-06-09,11,399,380,233,180,179,130,16985,49,30,19,0.3258,0.2737,0.7725
166,2025-06-09,12,266,265,152,111,111,85,10703,26,18,8,0.3195,0.2342,0.7303
166,2025-06-09,13,280,279,161,119,118,88,11845,30,19,11,0.3143,0.2542,0.7391
166,2025-06-09,14,264,264,180,125,125,90,12452,35,17,18,0.3409,0.28,0.6944
166,2025-06-09,15,284,284,163,133,133,106,13983,27,10,17,0.3732,0.203,0.816
166,2025-06-09,16,326,326,206,173,172,131,18490,41,29,12,0.4018,0.2384,0.8398
166,2025-06-09,17,347,347,216,182,182,127,17954,55,31,24,0.366,0.3022,0.8426
166,2025-06-09,18,356,356,240,187,187,141,18027,46,30,16,0.3961,0.246,0.7792
166,2025-06-09,19,382,379,270,190,188,145,17748,43,24,19,0.3796,0.2287,0.7037
166,2025-06-09,20,270,269,174,129,127,84,11438,43,22,20,0.3111,0.3386,0.7414
166,2025-06-09,21,208,208,148,81,81,51,7461,30,17,13,0.2452,0.3704,0.5473
166,2025-06-09,22,170,170,91,58,58,34,6535,24,15,9,0.2,0.4138,0.6374
166,2025-06-09,23,37,34,22,14,14,9,1491,5,2,3,0.2432,0.3571,0.6364
166,2025-06-10,0,9,9,5,3,3,3,1476,0,0,0,0.3333,0.0,0.6
166,2025-06-10,1,17,17,9,3,3,2,487,1,1,0,0.1176,0.3333,0.3333
166,2025-06-10,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
166,2025-06-10,3,14,14,8,4,4,3,618,1,1,0,0.2143,0.25,0.5
166,2025-06-10,4,3,3,2,2,2,1,158,1,0,1,0.3333,0.5,1.0
166,2025-06-10,5,32,32,21,18,18,14,1540,4,4,0,0.4375,0.2222,0.8571
166,2025-06-10,6,33,33,20,20,20,16,2257,4,2,2,0.4848,0.2,1.0
166,2025-06-10,7,161,160,98,86,86,70,12402,16,8,8,0.4348,0.186,0.8776
166,2025-06-10,8,364,363,247,213,213,161,27075,52,33,19,0.4423,0.2441,0.8623
166,2025-06-10,9,560,560,387,270,270,198,28616,72,44,28,0.3536,0.2667,0.6977
166,2025-06-10,10,351,350,208,177,175,134,18713,41,21,20,0.3818,0.2343,0.851
166,2025-06-10,11,339,338,204,175,174,131,18441,43,26,17,0.3864,0.2471,0.8578
166,2025-06-10,12,250,248,144,115,115,93,13029,22,11,11,0.372,0.1913,0.7986
166,2025-06-10,13,230,225,136,96,95,74,9735,21,10,11,0.3217,0.2211,0.7059
166,2025-06-10,14,173,172,113,92,91,74,9714,17,9,8,0.4277,0.1868,0.8142
166,2025-06-10,15,253,253,160,129,129,103,12447,26,14,12,0.4071,0.2016,0.8062
166,2025-06-10,16,202,201,113,108,105,71,8744,34,17,16,0.3515,0.3238,0.9558
166,2025-06-10,17,336,330,193,177,166,124,12309,40,13,27,0.369,0.241,0.9171
166,2025-06-10,18,359,356,251,199,197,126,12498,45,30,14,0.351,0.2284,0.7928
166,2025-06-10,19,149,149,98,64,63,6,305,17,12,4,0.0403,0.2698,0.6531
167,2025-06-03,0,23,23,12,8,8,4,811,4,3,1,0.1739,0.5,0.6667
167,2025-06-03,1,9,9,6,6,6,3,1185,3,0,3,0.3333,0.5,1.0
167,2025-06-03,2,11,11,5,5,5,3,733,2,0,2,0.2727,0.4,1.0
167,2025-06-03,3,18,18,8,7,7,5,1142,2,0,2,0.2778,0.2857,0.875
167,2025-06-03,4,28,28,14,10,10,8,1440,2,0,2,0.2857,0.2,0.7143
167,2025-06-03,5,35,35,19,17,17,13,1554,4,2,2,0.3714,0.2353,0.8947
167,2025-06-03,6,63,62,26,26,26,23,3985,3,1,2,0.3651,0.1154,1.0
167,2025-06-03,7,167,166,88,86,85,72,11647,13,8,5,0.4311,0.1529,0.9773
167,2025-06-03,8,336,335,248,208,206,155,22084,51,27,24,0.4613,0.2476,0.8387
167,2025-06-03,9,526,523,353,274,273,182,27875,91,52,39,0.346,0.3333,0.7762
167,2025-06-03,10,364,358,253,196,193,141,20066,52,24,28,0.3874,0.2694,0.7747
167,2025-06-03,11,333,326,213,155,155,95,11007,60,38,22,0.2853,0.3871,0.7277
167,2025-06-03,12,282,277,185,150,146,108,14096,38,26,12,0.383,0.2603,0.8108
167,2025-06-03,13,251,244,146,118,117,89,10439,28,12,15,0.3546,0.2393,0.8082
167,2025-06-03,14,209,209,138,120,120,91,10467,29,16,13,0.4354,0.2417,0.8696
167,2025-06-03,15,248,248,143,103,103,75,8846,28,15,13,0.3024,0.2718,0.7203
167,2025-06-03,16,341,341,232,179,179,125,14066,54,34,20,0.3666,0.3017,0.7716
167,2025-06-03,17,486,484,326,253,253,164,20002,89,48,41,0.3374,0.3518,0.7761
167,2025-06-03,18,770,770,558,292,291,179,25318,112,60,51,0.2325,0.3849,0.5233
167,2025-06-03,19,1075,1072,778,199,199,128,18714,70,35,35,0.1191,0.3518,0.2558
167,2025-06-03,20,630,629,438,139,138,97,14227,41,27,14,0.154,0.2971,0.3174
167,2025-06-03,21,240,240,169,77,77,51,6771,26,12,14,0.2125,0.3377,0.4556
167,2025-06-03,22,133,131,71,42,41,26,4506,14,10,4,0.1955,0.3415,0.5915
167,2025-06-03,23,47,46,30,17,17,12,2219,5,3,1,0.2553,0.2941,0.5667
167,2025-06-09,0,287,287,229,48,48,26,7301,22,15,7,0.0906,0.4583,0.2096
167,2025-06-09,1,131,131,93,25,25,13,4188,12,5,7,0.0992,0.48,0.2688
167,2025-06-09,2,52,52,30,13,13,7,2541,6,2,4,0.1346,0.4615,0.4333
167,2025-06-09,3,99,99,62,28,28,18,5346,10,5,5,0.1818,0.3571,0.4516
167,2025-06-09,4,179,179,111,47,47,29,7750,18,11,7,0.162,0.383,0.4234
167,2025-06-09,5,175,175,116,47,47,33,7851,14,12,2,0.1886,0.2979,0.4052
167,2025-06-09,6,127,127,73,49,49,41,7536,8,5,3,0.3228,0.1633,0.6712
167,2025-06-09,7,262,259,162,120,117,90,16657,27,19,8,0.3435,0.2308,0.7407
167,2025-06-09,8,722,719,467,235,233,154,25281,79,41,37,0.2133,0.3391,0.5032
167,2025-06-09,9,816,812,553,245,245,154,27456,91,56,35,0.1887,0.3714,0.443
167,2025-06-09,10,581,580,370,219,219,144,21644,75,52,23,0.2478,0.3425,0.5919
167,2025-06-09,11,374,374,244,163,163,112,14855,51,32,19,0.2995,0.3129,0.668
167,2025-06-09,12,355,355,240,134,134,98,13213,36,20,16,0.2761,0.2687,0.5583
167,2025-06-09,13,284,283,175,125,125,100,13407,25,14,11,0.3521,0.2,0.7143
167,2025-06-09,14,320,320,196,135,134,100,11672,34,21,13,0.3125,0.2537,0.6888
167,2025-06-09,15,332,332,199,119,118,84,13425,34,25,9,0.253,0.2881,0.598
167,2025-06-09,16,534,534,336,221,217,138,20831,79,41,37,0.2584,0.3641,0.6577
167,2025-06-09,17,553,553,348,211,210,140,17391,70,45,25,0.2532,0.3333,0.6063
167,2025-06-09,18,570,570,400,254,250,173,24015,77,45,32,0.3035,0.308,0.635
167,2025-06-09,19,610,608,401,230,230,145,20246,85,51,34,0.2377,0.3696,0.5736
167,2025-06-09,20,402,402,259,156,156,112,15270,44,23,20,0.2786,0.2821,0.6023
167,2025-06-09,21,257,254,157,101,100,67,9369,33,21,12,0.2607,0.33,0.6433
167,2025-06-09,22,180,180,84,57,55,37,7364,18,7,11,0.2056,0.3273,0.6786
167,2025-06-09,23,65,65,24,18,18,12,2278,6,2,4,0.1846,0.3333,0.75
167,2025-06-10,0,25,23,16,10,10,7,2605,3,3,0,0.28,0.3,0.625
167,2025-06-10,1,25,25,8,8,8,4,947,4,2,2,0.16,0.5,1.0
167,2025-06-10,2,16,16,6,6,6,6,2083,0,0,0,0.375,0.0,1.0
167,2025-06-10,3,49,49,31,20,20,16,4463,4,1,3,0.3265,0.2,0.6452
167,2025-06-10,4,52,52,20,9,9,6,1283,3,0,3,0.1154,0.3333,0.45
167,2025-06-10,5,97,97,54,33,33,26,4970,7,3,4,0.268,0.2121,0.6111
167,2025-06-10,6,57,57,41,40,40,28,5794,12,6,6,0.4912,0.3,0.9756
167,2025-06-10,7,158,157,95,85,83,70,10696,13,8,5,0.443,0.1566,0.8947
167,2025-06-10,8,403,403,268,214,212,143,22013,69,45,24,0.3548,0.3255,0.7985
167,2025-06-10,9,519,516,362,264,264,190,28373,74,39,35,0.3661,0.2803,0.7293
167,2025-06-10,10,403,399,266,186,185,135,19630,50,32,18,0.335,0.2703,0.6992
167,2025-06-10,11,311,309,197,161,161,105,13252,56,33,23,0.3376,0.3478,0.8173
167,2025-06-10,12,296,296,192,149,149,104,12757,45,24,21,0.3514,0.302,0.776
167,2025-06-10,13,283,278,174,122,121,97,10450,24,11,13,0.3428,0.1983,0.7011
167,2025-06-10,14,244,243,149,108,108,85,10401,23,11,12,0.3484,0.213,0.7248
167,2025-06-10,15,274,274,164,120,120,77,9163,43,30,13,0.281,0.3583,0.7317
167,2025-06-10,16,309,306,190,155,147,100,12987,46,24,22,0.3236,0.3129,0.8158
167,2025-06-10,17,401,399,249,193,191,139,18011,52,29,22,0.3466,0.2723,0.7751
167,2025-06-10,18,550,550,365,258,256,154,15544,75,42,33,0.28,0.293,0.7068
167,2025-06-10,19,203,203,133,82,81,7,431,28,15,9,0.0345,0.3457,0.6165
168,2025-06-03,0,25,20,12,9,8,4,1052,4,4,0,0.16,0.5,0.75
168,2025-06-03,1,3,3,2,1,1,1,425,0,0,0,0.3333,0.0,0.5
168,2025-06-03,2,3,3,1,1,1,1,371,0,0,0,0.3333,0.0,1.0
168,2025-06-03,3,3,3,1,1,1,0,0,1,0,1,0.0,1.0,1.0
168,2025-06-03,4,7,7,3,3,3,3,618,0,0,0,0.4286,0.0,1.0
168,2025-06-03,5,15,15,8,7,7,7,1212,0,0,0,0.4667,0.0,0.875
168,2025-06-03,6,21,21,11,8,8,8,1476,0,0,0,0.381,0.0,0.7273
168,2025-06-03,7,85,85,43,31,31,19,2383,12,3,9,0.2235,0.3871,0.7209
168,2025-06-03,8,155,155,105,69,68,42,6033,26,20,5,0.271,0.3824,0.6571
168,2025-06-03,9,200,200,143,93,92,64,8461,28,19,9,0.32,0.3043,0.6503
168,2025-06-03,10,170,169,118,83,83,57,6963,26,18,8,0.3353,0.3133,0.7034
168,2025-06-03,11,176,175,125,84,84,54,8243,30,15,15,0.3068,0.3571,0.672
168,2025-06-03,12,183,183,124,81,81,56,7537,25,19,6,0.306,0.3086,0.6532
168,2025-06-03,13,180,177,112,85,85,51,8027,34,23,11,0.2833,0.4,0.7589
168,2025-06-03,14,281,279,193,125,125,77,14085,48,32,16,0.274,0.384,0.6477
168,2025-06-03,15,233,225,164,94,93,52,7272,41,25,16,0.2232,0.4409,0.5732
168,2025-06-03,16,274,274,197,111,111,65,9712,46,31,15,0.2372,0.4144,0.5635
168,2025-06-03,17,313,312,234,132,131,70,12238,61,36,24,0.2236,0.4656,0.5641
168,2025-06-03,18,470,470,360,101,99,61,10592,38,21,17,0.1298,0.3838,0.2806
168,2025-06-03,19,537,535,416,70,69,39,6546,29,16,13,0.0726,0.4203,0.1683
168,2025-06-03,20,234,234,191,50,50,29,5453,21,14,7,0.1239,0.42,0.2618
168,2025-06-03,21,127,127,92,42,42,23,3324,19,12,6,0.1811,0.4524,0.4565
168,2025-06-03,22,38,38,30,14,14,7,1466,7,6,1,0.1842,0.5,0.4667
168,2025-06-03,23,18,18,12,6,6,2,122,4,1,2,0.1111,0.6667,0.5
168,2025-06-09,0,40,40,6,3,3,2,243,1,1,0,0.05,0.3333,0.5
168,2025-06-09,1,11,11,4,1,1,0,0,1,0,1,0.0,1.0,0.25
168,2025-06-09,2,2,2,2,1,1,1,183,0,0,0,0.5,0.0,0.5
168,2025-06-09,3,8,8,5,4,4,3,294,1,1,0,0.375,0.25,0.8
168,2025-06-09,4,32,32,21,9,9,6,1333,3,3,0,0.1875,0.3333,0.4286
168,2025-06-09,5,62,62,48,11,11,5,1043,6,3,3,0.0806,0.5455,0.2292
168,2025-06-09,6,91,91,62,27,27,16,2716,11,7,4,0.1758,0.4074,0.4355
168,2025-06-09,7,165,165,110,41,40,24,4095,16,8,8,0.1455,0.4,0.3727
168,2025-06-09,8,346,342,229,54,54,39,6513,15,10,5,0.1127,0.2778,0.2358
168,2025-06-09,9,314,312,219,69,68,39,7651,29,11,18,0.1242,0.4265,0.3151
168,2025-06-09,10,278,278,202,65,65,42,7495,23,15,8,0.1511,0.3538,0.3218
168,2025-06-09,11,207,206,137,87,87,53,7690,34,27,7,0.256,0.3908,0.635
168,2025-06-09,12,258,252,168,77,77,52,7230,25,14,10,0.2016,0.3247,0.4583
168,2025-06-09,13,248,245,177,116,115,67,9487,48,28,20,0.2702,0.4174,0.6554
168,2025-06-09,14,337,335,256,110,110,68,10395,42,20,22,0.2018,0.3818,0.4297
168,2025-06-09,15,384,384,273,99,96,50,8479,46,27,18,0.1302,0.4792,0.3626
168,2025-06-09,16,553,550,377,124,121,67,12358,53,39,14,0.1212,0.438,0.3289
168,2025-06-09,17,380,379,264,84,84,53,8220,31,19,12,0.1395,0.369,0.3182
168,2025-06-09,18,425,425,300,124,123,70,12282,53,37,16,0.1647,0.4309,0.4133
168,2025-06-09,19,333,333,240,73,73,39,6440,34,23,11,0.1171,0.4658,0.3042
168,2025-06-09,20,206,206,145,54,54,29,4235,25,18,7,0.1408,0.463,0.3724
168,2025-06-09,21,195,195,159,58,58,19,3776,39,26,13,0.0974,0.6724,0.3648
168,2025-06-09,22,99,98,63,31,31,19,3636,12,7,5,0.1919,0.3871,0.4921
168,2025-06-09,23,24,24,14,10,10,7,1481,3,2,1,0.2917,0.3,0.7143
168,2025-06-10,0,19,19,8,4,4,3,692,1,0,1,0.1579,0.25,0.5
168,2025-06-10,1,10,9,4,2,2,2,836,0,0,0,0.2,0.0,0.5
168,2025-06-10,2,2,2,1,1,1,1,518,0,0,0,0.5,0.0,1.0
168,2025-06-10,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
168,2025-06-10,4,8,8,1,0,0,0,0,0,0,0,0.0,0.0,0.0
168,2025-06-10,5,27,27,22,12,12,8,1386,4,1,3,0.2963,0.3333,0.5455
168,2025-06-10,6,30,30,19,14,14,11,2396,3,2,1,0.3667,0.2143,0.7368
168,2025-06-10,7,142,137,86,49,49,32,4443,17,14,3,0.2254,0.3469,0.5698
168,2025-06-10,8,209,208,136,69,68,48,6862,20,12,8,0.2297,0.2941,0.5074
168,2025-06-10,9,226,225,148,95,95,57,8672,38,22,16,0.2522,0.4,0.6419
168,2025-06-10,10,214,212,150,71,69,39,5021,30,21,9,0.1822,0.4348,0.4733
168,2025-06-10,11,170,170,108,74,73,42,5625,31,22,9,0.2471,0.4247,0.6852
168,2025-06-10,12,169,169,99,77,76,49,6627,27,15,12,0.2899,0.3553,0.7778
168,2025-06-10,13,256,256,188,118,118,49,7289,69,43,25,0.1914,0.5847,0.6277
168,2025-06-10,14,189,189,126,70,69,46,6879,23,15,8,0.2434,0.3333,0.5556
168,2025-06-10,15,196,196,142,69,68,34,4692,34,24,9,0.1735,0.5,0.4859
168,2025-06-10,16,281,281,200,116,109,59,9127,50,30,20,0.21,0.4587,0.58
168,2025-06-10,17,350,350,226,108,105,63,9545,40,27,13,0.18,0.381,0.4779
168,2025-06-10,18,290,289,211,86,85,36,4734,33,20,13,0.1241,0.3882,0.4076
168,2025-06-10,19,100,100,77,24,24,0,0,5,1,2,0.0,0.2083,0.3117
169,2025-06-03,0,41,41,24,18,17,9,2300,8,1,7,0.2195,0.4706,0.75
169,2025-06-03,1,23,23,8,7,7,6,1039,1,1,0,0.2609,0.1429,0.875
169,2025-06-03,2,20,20,8,7,7,5,1394,2,1,1,0.25,0.2857,0.875
169,2025-06-03,3,20,20,8,4,4,4,1273,0,0,0,0.2,0.0,0.5
169,2025-06-03,4,44,43,24,19,19,10,1829,9,7,2,0.2273,0.4737,0.7917
169,2025-06-03,5,111,111,65,47,47,36,6586,11,5,6,0.3243,0.234,0.7231
169,2025-06-03,6,187,183,122,100,99,75,12525,24,16,8,0.4011,0.2424,0.8197
169,2025-06-03,7,323,323,217,157,157,112,16904,45,24,21,0.3467,0.2866,0.7235
169,2025-06-03,8,562,561,404,315,314,208,28167,106,58,48,0.3701,0.3376,0.7797
169,2025-06-03,9,811,806,616,437,433,327,46733,106,57,49,0.4032,0.2448,0.7094
169,2025-06-03,10,739,737,524,413,411,281,36118,130,65,65,0.3802,0.3163,0.7882
169,2025-06-03,11,600,599,432,368,363,265,35966,98,56,42,0.4417,0.27,0.8519
169,2025-06-03,12,735,729,499,394,387,274,37128,113,63,50,0.3728,0.292,0.7896
169,2025-06-03,13,719,717,527,386,382,286,37935,96,60,36,0.3978,0.2513,0.7324
169,2025-06-03,14,1041,1039,772,449,445,300,40783,145,85,60,0.2882,0.3258,0.5816
169,2025-06-03,15,1062,1062,812,441,439,292,41136,147,80,66,0.275,0.3349,0.5431
169,2025-06-03,16,1706,1694,1240,562,556,340,53397,216,122,94,0.1993,0.3885,0.4532
169,2025-06-03,17,2169,2163,1683,540,536,341,55614,194,123,71,0.1572,0.3619,0.3209
169,2025-06-03,18,3669,3667,2924,482,479,286,47338,193,111,82,0.078,0.4029,0.1648
169,2025-06-03,19,4176,4175,3459,368,366,214,35565,148,95,52,0.0512,0.4044,0.1064
169,2025-06-03,20,1746,1743,1376,289,289,166,27908,123,65,57,0.0951,0.4256,0.21
169,2025-06-03,21,481,481,381,166,164,103,12278,60,34,25,0.2141,0.3659,0.4357
169,2025-06-03,22,154,154,92,72,71,43,6572,28,10,18,0.2792,0.3944,0.7826
169,2025-06-03,23,84,84,57,34,34,17,3319,17,8,9,0.2024,0.5,0.5965
169,2025-06-09,0,106,105,64,29,29,23,5000,6,4,2,0.217,0.2069,0.4531
169,2025-06-09,1,120,120,90,36,36,18,4050,18,12,6,0.15,0.5,0.4
169,2025-06-09,2,65,64,42,27,27,15,3251,12,7,5,0.2308,0.4444,0.6429
169,2025-06-09,3,84,84,54,29,29,21,4401,8,4,4,0.25,0.2759,0.537
169,2025-06-09,4,275,275,170,58,58,35,9996,23,9,13,0.1273,0.3966,0.3412
169,2025-06-09,5,810,810,663,107,107,54,14079,53,41,12,0.0667,0.4953,0.1614
169,2025-06-09,6,1114,1114,890,161,158,96,20927,62,36,26,0.0862,0.3924,0.1809
169,2025-06-09,7,1435,1433,1111,231,228,167,31903,61,30,31,0.1164,0.2675,0.2079
169,2025-06-09,8,1152,1150,777,359,356,246,38648,110,48,62,0.2135,0.309,0.462
169,2025-06-09,9,1476,1475,1027,435,434,298,45811,136,70,66,0.2019,0.3134,0.4236
169,2025-06-09,10,861,859,579,371,370,247,34486,123,59,64,0.2869,0.3324,0.6408
169,2025-06-09,11,630,627,420,355,352,268,35152,84,53,31,0.4254,0.2386,0.8452
169,2025-06-09,12,778,778,540,407,406,288,36491,118,64,53,0.3702,0.2906,0.7537
169,2025-06-09,13,932,921,667,399,399,282,38231,117,63,54,0.3026,0.2932,0.5982
169,2025-06-09,14,1353,1349,987,465,461,304,42709,157,89,68,0.2247,0.3406,0.4711
169,2025-06-09,15,1864,1856,1415,468,464,286,40699,178,107,70,0.1534,0.3836,0.3307
169,2025-06-09,16,3762,3755,2869,526,522,328,55831,194,122,72,0.0872,0.3716,0.1833
169,2025-06-09,17,3062,3059,2358,468,467,297,49972,170,106,64,0.097,0.364,0.1985
169,2025-06-09,18,2911,2909,2206,459,457,302,48398,155,86,69,0.1037,0.3392,0.2081
169,2025-06-09,19,2761,2754,2170,403,402,243,36117,158,97,60,0.088,0.393,0.1857
169,2025-06-09,20,1222,1217,914,295,295,186,29738,109,50,58,0.1522,0.3695,0.3228
169,2025-06-09,21,636,636,472,175,174,110,15136,64,47,17,0.173,0.3678,0.3708
169,2025-06-09,22,242,241,125,72,72,46,9159,26,13,13,0.1901,0.3611,0.576
169,2025-06-09,23,81,81,50,25,25,15,2393,10,8,2,0.1852,0.4,0.5
169,2025-06-10,0,47,46,24,18,18,10,2090,8,3,5,0.2128,0.4444,0.75
169,2025-06-10,1,19,19,10,7,7,4,703,3,0,3,0.2105,0.4286,0.7
169,2025-06-10,2,24,24,9,8,8,4,1304,4,2,2,0.1667,0.5,0.8889
169,2025-06-10,3,67,67,39,22,22,13,4096,9,5,4,0.194,0.4091,0.5641
169,2025-06-10,4,136,136,91,50,50,31,8244,19,9,10,0.2279,0.38,0.5495
169,2025-06-10,5,262,260,193,75,75,42,8481,33,16,17,0.1603,0.44,0.3886
169,2025-06-10,6,287,287,197,115,115,79,12874,36,14,22,0.2753,0.313,0.5838
169,2025-06-10,7,446,446,286,180,180,126,18844,54,31,23,0.2825,0.3,0.6294
169,2025-06-10,8,814,806,538,347,345,248,36487,97,51,46,0.3047,0.2812,0.645
169,2025-06-10,9,1028,1028,746,440,439,309,40818,129,51,78,0.3006,0.2938,0.5898
169,2025-06-10,10,808,804,543,411,409,296,39313,113,67,46,0.3663,0.2763,0.7569
169,2025-06-10,11,509,509,323,279,278,210,26249,68,38,30,0.4126,0.2446,0.8638
169,2025-06-10,12,718,716,492,357,355,256,32258,99,57,42,0.3565,0.2789,0.7256
169,2025-06-10,13,909,906,636,419,418,285,36001,133,82,50,0.3135,0.3182,0.6588
169,2025-06-10,14,1110,1105,800,452,449,286,37556,163,91,72,0.2577,0.363,0.565
169,2025-06-10,15,1386,1384,1066,446,445,274,37033,171,96,75,0.1977,0.3843,0.4184
169,2025-06-10,16,2052,2051,1463,545,528,338,55874,189,121,68,0.1647,0.358,0.3725
169,2025-06-10,17,2318,2310,1727,491,482,297,46150,175,107,68,0.1281,0.3631,0.2843
169,2025-06-10,18,2399,2397,1793,428,425,198,25730,135,87,48,0.0825,0.3176,0.2387
169,2025-06-10,19,840,838,616,133,132,8,502,41,19,16,0.0095,0.3106,0.2159
170,2025-06-03,0,21,21,10,6,6,4,314,2,1,1,0.1905,0.3333,0.6
170,2025-06-03,1,3,3,2,0,0,0,0,0,0,0,0.0,0.0,0.0
170,2025-06-03,2,4,4,2,1,1,0,0,1,0,1,0.0,1.0,0.5
170,2025-06-03,3,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
170,2025-06-03,4,13,13,9,7,7,5,561,2,1,1,0.3846,0.2857,0.7778
170,2025-06-03,5,27,27,20,18,18,16,2013,2,2,0,0.5926,0.1111,0.9
170,2025-06-03,6,32,32,24,23,22,17,2777,5,2,3,0.5312,0.2273,0.9583
170,2025-06-03,7,184,184,117,102,101,90,13721,11,6,5,0.4891,0.1089,0.8718
170,2025-06-03,8,495,493,371,266,265,204,30016,61,35,26,0.4121,0.2302,0.717
