name,latitude,longitude,zone_type
Building 7,17.440018098726306,78.38031834058116,commercial_zone
Building 8,17.44061975,78.3804706,commercial_zone
HSBC,17.445684974627568,78.37538325772566,commercial_zone
Cyber Pearl I,17.44512117453205,78.37665375315771,commercial_zone
Cyber Pearl II,17.4453953,78.37613605000001,commercial_zone
Divyasree Trinity,17.444564972729324,78.37415863851913,commercial_zone
Ideal Towers,17.464038777589,78.48429968523082,commercial_zone
Building 10,17.439066264710643,78.38128959541574,commercial_zone
Building 2A,17.444560933802723,78.38025255106871,commercial_zone
Building 2B,17.44458854757762,78.37933972474163,commercial_zone
,17.431307032936076,78.44771709775164,commercial_zone
Building 3A,17.443677707877452,78.37974210330164,commercial_zone
Building 1A,17.44461261482297,78.38169763230263,commercial_zone
Building 1B,17.444599560573177,78.38113277963242,commercial_zone
Building 4,17.442624082296035,78.37918283915947,commercial_zone
Building 6,17.441080880652816,78.3790113862997,commercial_zone
T-Hub,17.4457221663263,78.34882154853865,commercial_zone
,17.441935357811204,78.4465918457798,commercial_zone
Adithya Enclave (Nilgiri block),17.43663995,78.44504265000002,commercial_zone
,17.43798585,78.4485184,commercial_zone
,17.43764515,78.44860235,commercial_zone
,17.44231487298207,78.4480131056545,commercial_zone
Regency Plaza,17.43730111473479,78.44602426976392,commercial_zone
,17.441342497711656,78.44814072075201,commercial_zone
,17.44134832078289,78.44759145337932,commercial_zone
,17.44178512174155,78.44764720323967,commercial_zone
,17.441897578226502,78.44676449570197,commercial_zone
,17.442064634254265,78.44679146821528,commercial_zone
,17.441449832435204,78.44706471479391,commercial_zone
Passenger Terminal Building,17.23534667667222,78.42949154539397,commercial_zone
GMR Aero Tower,17.238293624108813,78.43591027391895,commercial_zone
Cargo Satellite Building,17.2369191,78.41960585,commercial_zone
,17.482573118536624,78.39312311190244,commercial_zone
Cargo Complex,17.23541557540923,78.4196133180494,commercial_zone
Gulshan-e-Khaleel,17.404480119051488,78.44928312255348,commercial_zone
Film Nagar Society Complex,17.415819084809634,78.41078943900067,commercial_zone
