ac_num,date,srch_rqst,srch_fr_q,srch_which_got_q,booking,done_ride,earning,cancel_ride,cnvr_rate,bkng_cancel_rate,q_accept_rate
167,2022-11-02,316,112,74,25,9,798,16,0.0285,0.64,0.6607
167,2022-11-03,262,98,70,30,14,1873,16,0.0534,0.5333,0.7143
167,2022-11-04,208,105,70,30,15,1957,15,0.0721,0.5,0.6667
167,2022-11-05,254,118,87,45,20,2470,25,0.0787,0.5556,0.7373
167,2022-11-06,345,172,99,42,22,3246,20,0.0638,0.4762,0.5756
167,2022-11-07,262,119,64,29,18,2145,11,0.0687,0.3793,0.5378
167,2022-11-08,148,64,49,24,14,1792,10,0.0946,0.4167,0.7656
167,2022-11-09,175,87,46,17,10,1934,7,0.0571,0.4118,0.5287
167,2022-11-10,186,99,34,21,13,2744,8,0.0699,0.381,0.3434
167,2022-11-11,208,113,58,21,13,1423,8,0.0625,0.381,0.5133
167,2022-11-12,322,188,82,50,26,2410,24,0.0807,0.48,0.4362
167,2022-11-13,265,145,66,29,19,2826,10,0.0717,0.3448,0.4552
167,2022-11-14,236,159,52,26,17,2260,9,0.072,0.3462,0.327
167,2022-11-15,159,83,50,26,20,3072,6,0.1258,0.2308,0.6024
167,2022-11-16,147,77,55,35,22,3450,13,0.1497,0.3714,0.7143
167,2022-11-17,188,115,46,22,11,1833,11,0.0585,0.5,0.4
167,2022-11-18,144,75,44,25,15,2600,10,0.1042,0.4,0.5867
167,2022-11-19,214,135,68,38,24,3337,14,0.1121,0.3684,0.5037
167,2022-11-20,220,140,56,37,18,2921,19,0.0818,0.5135,0.4
167,2022-11-21,233,157,47,34,20,3228,14,0.0858,0.4118,0.2994
167,2022-11-22,112,73,42,37,22,3456,15,0.1964,0.4054,0.5753
167,2022-11-23,113,79,38,30,20,3328,10,0.177,0.3333,0.481
167,2022-11-24,181,110,50,42,25,4024,17,0.1381,0.4048,0.4545
167,2022-11-25,145,86,46,42,22,3148,20,0.1517,0.4762,0.5349
167,2022-11-26,151,95,43,41,20,3099,21,0.1325,0.5122,0.4526
167,2022-11-27,145,80,29,25,15,2532,10,0.1034,0.4,0.3625
167,2022-11-28,138,79,48,40,25,3216,15,0.1812,0.375,0.6076
167,2022-11-29,119,72,42,38,27,3537,11,0.2269,0.2895,0.5833
167,2022-11-30,98,50,28,21,14,2401,7,0.1429,0.3333,0.56
167,2022-12-01,91,52,41,41,24,3740,17,0.2637,0.4146,0.7885
167,2022-12-02,115,60,41,36,18,2682,18,0.1565,0.5,0.6833
167,2022-12-03,132,63,42,34,24,3783,10,0.1818,0.2941,0.6667
167,2022-12-04,137,74,29,27,12,1844,15,0.0876,0.5556,0.3919
167,2022-12-05,103,54,28,21,9,1758,12,0.0874,0.5714,0.5185
167,2022-12-06,94,51,40,36,24,3872,12,0.2553,0.3333,0.7843
167,2022-12-07,110,64,44,41,26,4284,15,0.2364,0.3659,0.6875
167,2022-12-08,110,62,51,46,27,3618,19,0.2455,0.413,0.8226
167,2022-12-09,103,66,49,37,21,3256,16,0.2039,0.4324,0.7424
167,2022-12-10,237,163,62,51,21,3212,30,0.0886,0.5882,0.3804
167,2022-12-11,141,90,60,49,24,4614,25,0.1702,0.5102,0.6667
167,2022-12-12,228,168,73,64,40,6632,24,0.1754,0.375,0.4345
167,2022-12-13,119,82,56,50,27,4721,23,0.2269,0.46,0.6829
167,2022-12-14,85,54,43,36,16,3169,20,0.1882,0.5556,0.7963
167,2022-12-15,159,74,63,54,28,4654,26,0.1761,0.4815,0.8514
167,2022-12-16,132,89,79,61,30,4055,31,0.2273,0.5082,0.8876
167,2022-12-17,117,66,55,49,30,5161,19,0.2564,0.3878,0.8333
167,2022-12-18,134,87,57,53,24,3580,29,0.1791,0.5472,0.6552
167,2022-12-19,104,56,51,48,29,4021,19,0.2788,0.3958,0.9107
167,2022-12-20,110,65,62,46,25,4044,21,0.2273,0.4565,0.9538
167,2022-12-21,116,64,60,48,31,4889,17,0.2672,0.3542,0.9375
167,2022-12-22,98,48,46,33,21,3691,12,0.2143,0.3636,0.9583
167,2022-12-23,118,58,52,41,23,3492,18,0.1949,0.439,0.8966
167,2022-12-24,123,61,60,43,25,3336,18,0.2033,0.4186,0.9836
167,2022-12-25,122,64,56,47,26,4550,21,0.2131,0.4468,0.875
167,2022-12-26,83,50,46,43,28,4618,15,0.3373,0.3488,0.92
167,2022-12-27,111,76,73,56,33,4089,23,0.2973,0.4107,0.9605
167,2022-12-28,92,52,51,49,29,4588,20,0.3152,0.4082,0.9808
167,2022-12-29,105,67,63,48,27,3693,21,0.2571,0.4375,0.9403
167,2022-12-30,126,72,69,61,31,4060,30,0.246,0.4918,0.9583
167,2022-12-31,132,85,74,62,38,6668,24,0.2879,0.3871,0.8706
167,2023-01-01,179,119,93,73,20,3894,53,0.1117,0.726,0.7815
167,2023-01-02,130,90,82,75,32,6099,43,0.2462,0.5733,0.9111
167,2023-01-03,145,93,89,74,34,5887,40,0.2345,0.5405,0.957
167,2023-01-04,168,100,97,85,46,6534,39,0.2738,0.4588,0.97
167,2023-01-05,155,95,95,83,37,7255,46,0.2387,0.5542,1.0
167,2023-01-06,115,69,68,60,31,4835,29,0.2696,0.4833,0.9855
167,2023-01-07,184,121,118,101,55,8512,46,0.2989,0.4554,0.9752
167,2023-01-08,155,88,85,76,32,4432,44,0.2065,0.5789,0.9659
167,2023-01-09,142,83,83,77,39,6863,38,0.2746,0.4935,1.0
167,2023-01-10,105,63,62,57,32,6088,25,0.3048,0.4386,0.9841
167,2023-01-11,136,77,75,64,38,5722,26,0.2794,0.4062,0.974
167,2023-01-12,139,96,91,73,41,6803,32,0.295,0.4384,0.9479
167,2023-01-13,145,116,106,83,53,8528,30,0.3655,0.3614,0.9138
167,2023-01-14,92,53,47,40,24,3069,16,0.2609,0.4,0.8868
167,2023-01-15,136,82,59,51,32,5084,19,0.2353,0.3725,0.7195
167,2023-01-16,157,105,83,67,37,6455,30,0.2357,0.4478,0.7905
167,2023-01-17,124,72,65,58,37,6263,21,0.2984,0.3621,0.9028
167,2023-01-18,196,108,100,90,55,8646,35,0.2806,0.3889,0.9259
167,2023-01-19,134,91,82,68,51,7764,17,0.3806,0.25,0.9011
167,2023-01-20,132,91,82,68,43,5983,25,0.3258,0.3676,0.9011
167,2023-01-21,163,113,99,86,54,7570,32,0.3313,0.3721,0.8761
167,2023-01-22,145,85,66,49,31,4984,18,0.2138,0.3673,0.7765
167,2023-01-23,172,111,87,70,45,7129,25,0.2616,0.3571,0.7838
167,2023-01-24,178,85,72,64,40,5883,24,0.2247,0.375,0.8471
167,2023-01-25,295,154,123,106,62,9298,44,0.2102,0.4151,0.7987
167,2023-01-26,271,129,111,93,68,9023,25,0.2509,0.2688,0.8605
167,2023-01-27,262,112,104,85,55,8310,30,0.2099,0.3529,0.9286
167,2023-01-28,237,138,123,99,67,11119,32,0.2827,0.3232,0.8913
167,2023-01-29,268,128,103,87,53,7666,34,0.1978,0.3908,0.8047
167,2023-01-30,247,158,117,94,56,8350,38,0.2267,0.4043,0.7405
167,2023-01-31,193,124,117,103,65,8967,38,0.3368,0.3689,0.9435
167,2023-02-01,201,120,116,98,59,9220,38,0.2935,0.3878,0.9667
167,2023-02-02,223,122,104,90,57,9377,33,0.2556,0.3667,0.8525
167,2023-02-03,196,113,97,85,60,9523,25,0.3061,0.2941,0.8584
167,2023-02-04,238,127,107,88,59,8652,29,0.2479,0.3295,0.8425
167,2023-02-05,288,163,116,89,57,9773,32,0.1979,0.3596,0.7117
167,2023-02-06,329,204,177,133,78,11922,55,0.2371,0.4135,0.8676
167,2023-02-07,236,136,121,102,66,10443,35,0.2797,0.3431,0.8897
167,2023-02-08,245,135,123,104,74,11094,30,0.302,0.2885,0.9111
167,2023-02-09,254,160,132,112,73,10659,39,0.2874,0.3482,0.825
167,2023-02-10,274,146,111,90,54,7951,36,0.1971,0.4,0.7603
167,2023-02-11,294,190,142,125,81,10783,44,0.2755,0.352,0.7474
167,2023-02-12,320,192,140,123,81,13517,42,0.2531,0.3415,0.7292
167,2023-02-13,268,187,141,129,87,11507,42,0.3246,0.3256,0.754
167,2023-02-14,245,157,131,120,85,13696,35,0.3469,0.2917,0.8344
167,2023-02-15,247,140,108,93,58,8625,35,0.2348,0.3763,0.7714
167,2023-02-16,259,165,145,142,79,12812,63,0.305,0.4437,0.8788
167,2023-02-17,226,147,131,123,69,10766,54,0.3053,0.439,0.8912
167,2023-02-18,213,135,107,104,62,9749,42,0.2911,0.4038,0.7926
167,2023-02-19,260,158,119,114,68,11947,46,0.2615,0.4035,0.7532
167,2023-02-20,259,169,130,126,70,11571,56,0.2703,0.4444,0.7692
167,2023-02-21,265,158,138,133,81,12679,52,0.3057,0.391,0.8734
167,2023-02-22,255,172,145,137,83,12359,54,0.3255,0.3942,0.843
167,2023-02-23,252,166,157,152,87,13228,65,0.3452,0.4276,0.9458
167,2023-02-24,330,166,139,132,80,11909,52,0.2424,0.3939,0.8373
167,2023-02-25,323,175,157,143,87,12914,56,0.2693,0.3916,0.8971
167,2023-02-26,261,142,117,111,69,10916,42,0.2644,0.3784,0.8239
167,2023-02-27,304,177,158,151,85,14231,66,0.2796,0.4371,0.8927
167,2023-02-28,322,194,181,167,98,15193,69,0.3043,0.4132,0.933
167,2023-03-01,329,190,164,159,96,13552,63,0.2918,0.3962,0.8632
167,2023-03-02,293,161,148,140,91,13880,49,0.3106,0.35,0.9193
167,2023-03-03,262,153,142,138,88,13426,50,0.3359,0.3623,0.9281
167,2023-03-04,367,201,179,165,95,14286,70,0.2589,0.4242,0.8905
167,2023-03-05,347,183,156,142,84,12018,58,0.2421,0.4085,0.8525
167,2023-03-06,385,226,192,187,111,16686,76,0.2883,0.4064,0.8496
167,2023-03-07,392,208,190,169,99,15226,70,0.2526,0.4142,0.9135
167,2023-03-08,455,242,221,211,138,19343,73,0.3033,0.346,0.9132
167,2023-03-09,479,262,226,209,138,21708,71,0.2881,0.3397,0.8626
167,2023-03-10,467,260,242,229,138,20099,90,0.2955,0.393,0.9308
167,2023-03-11,488,273,231,218,142,18732,76,0.291,0.3486,0.8462
167,2023-03-12,419,224,193,188,133,21333,55,0.3174,0.2926,0.8616
167,2023-03-13,515,266,228,217,135,19472,82,0.2621,0.3779,0.8571
167,2023-03-14,452,248,236,228,148,21613,80,0.3274,0.3509,0.9516
167,2023-03-15,521,255,239,217,148,20365,69,0.2841,0.318,0.9373
167,2023-03-16,525,286,259,249,168,23681,81,0.32,0.3253,0.9056
167,2023-03-17,576,310,280,263,168,24169,95,0.2917,0.3612,0.9032
167,2023-03-18,569,295,271,253,144,20491,109,0.2531,0.4308,0.9186
167,2023-03-19,507,226,200,188,122,17714,66,0.2406,0.3511,0.885
167,2023-03-20,917,611,343,312,175,24383,137,0.1908,0.4391,0.5614
167,2023-03-21,562,302,280,255,164,24396,91,0.2918,0.3569,0.9272
167,2023-03-22,424,254,200,183,112,16998,71,0.2642,0.388,0.7874
167,2023-03-23,665,475,352,309,205,30497,104,0.3083,0.3366,0.7411
167,2023-03-24,572,351,307,280,189,29186,91,0.3304,0.325,0.8746
167,2023-03-25,612,345,308,245,180,26258,65,0.2941,0.2653,0.8928
167,2023-03-26,626,336,304,279,181,26707,98,0.2891,0.3513,0.9048
167,2023-03-27,675,421,379,334,232,36700,102,0.3437,0.3054,0.9002
167,2023-03-28,610,389,357,303,174,27391,129,0.2852,0.4257,0.9177
167,2023-03-29,568,340,329,274,183,26665,91,0.3222,0.3321,0.9676
167,2023-03-30,575,355,331,284,186,26115,98,0.3235,0.3451,0.9324
167,2023-03-31,657,420,352,315,187,27822,128,0.2846,0.4063,0.8381
167,2023-04-01,726,419,371,364,229,29789,135,0.3154,0.3709,0.8854
167,2023-04-02,638,353,303,294,191,27394,103,0.2994,0.3503,0.8584
167,2023-04-03,737,402,354,346,252,35263,94,0.3419,0.2717,0.8806
167,2023-04-04,699,394,298,286,206,28614,80,0.2947,0.2797,0.7563
167,2023-04-05,700,408,362,353,241,34574,112,0.3443,0.3173,0.8873
167,2023-04-06,733,425,378,371,246,33589,125,0.3356,0.3369,0.8894
167,2023-04-07,576,324,292,279,207,27426,72,0.3594,0.2581,0.9012
167,2023-04-08,697,380,340,329,229,31382,100,0.3286,0.304,0.8947
167,2023-04-09,708,402,327,321,232,33717,89,0.3277,0.2773,0.8134
167,2023-04-10,976,617,461,448,315,47162,133,0.3227,0.2969,0.7472
167,2023-04-11,743,437,377,362,265,37237,97,0.3567,0.268,0.8627
167,2023-04-12,810,501,423,413,278,37713,135,0.3432,0.3269,0.8443
167,2023-04-13,805,482,421,416,277,36523,139,0.3441,0.3341,0.8734
167,2023-04-14,686,430,381,372,260,34225,112,0.379,0.3011,0.886
167,2023-04-15,877,531,414,404,292,39168,112,0.333,0.2772,0.7797
167,2023-04-16,1001,636,469,459,290,40043,169,0.2897,0.3682,0.7374
167,2023-04-17,1107,690,518,503,329,46049,174,0.2972,0.3459,0.7507
167,2023-04-18,940,563,460,446,306,41320,140,0.3255,0.3139,0.8171
167,2023-04-19,943,566,481,467,309,42598,158,0.3277,0.3383,0.8498
167,2023-04-20,749,463,426,414,289,41133,125,0.3858,0.3019,0.9201
167,2023-04-21,863,517,471,455,321,41553,134,0.372,0.2945,0.911
167,2023-04-22,1042,650,503,491,323,42281,168,0.31,0.3422,0.7738
167,2023-04-23,1362,847,561,554,328,46939,226,0.2408,0.4079,0.6623
167,2023-04-24,1284,740,585,565,374,54395,191,0.2913,0.3381,0.7905
167,2023-04-25,1172,604,493,478,325,45963,153,0.2773,0.3201,0.8162
167,2023-04-26,1459,630,522,497,345,45670,152,0.2365,0.3058,0.8286
167,2023-04-27,1045,615,536,515,337,44959,178,0.3225,0.3456,0.8715
167,2023-04-28,1228,605,511,496,343,45189,153,0.2793,0.3085,0.8446
167,2023-04-29,2719,1043,704,671,407,53486,264,0.1497,0.3934,0.675
167,2023-04-30,1157,733,544,538,360,46940,178,0.3111,0.3309,0.7422
167,2023-05-01,1439,853,574,566,348,52242,218,0.2418,0.3852,0.6729
167,2023-05-02,1380,937,672,657,415,57837,242,0.3007,0.3683,0.7172
167,2023-05-03,1255,833,699,694,470,60889,224,0.3745,0.3228,0.8391
167,2023-05-04,1433,955,692,678,439,58167,239,0.3064,0.3525,0.7246
167,2023-05-05,1073,738,658,652,419,53502,233,0.3905,0.3574,0.8916
167,2023-05-06,1433,948,792,781,443,53449,338,0.3091,0.4328,0.8354
167,2023-05-07,1529,961,759,750,435,55286,315,0.2845,0.42,0.7898
167,2023-05-08,1663,1192,913,896,451,60425,445,0.2712,0.4967,0.7659
167,2023-05-09,1309,856,699,692,452,59314,240,0.3453,0.3468,0.8166
167,2023-05-10,1567,1145,639,633,382,51627,251,0.2438,0.3965,0.5581
167,2023-05-11,1706,1210,835,822,470,66136,352,0.2755,0.4282,0.6901
167,2023-05-12,1354,881,719,711,477,63101,234,0.3523,0.3291,0.8161
167,2023-05-13,1444,965,649,641,410,52832,231,0.2839,0.3604,0.6725
167,2023-05-14,1575,1052,690,679,435,59542,244,0.2762,0.3594,0.6559
167,2023-05-15,1638,1159,818,800,540,74909,260,0.3297,0.325,0.7058
167,2023-05-16,1340,915,726,715,454,57852,261,0.3388,0.365,0.7934
167,2023-05-17,1480,998,811,786,495,63736,291,0.3345,0.3702,0.8126
167,2023-05-18,1246,837,704,690,479,58992,211,0.3844,0.3058,0.8411
167,2023-05-19,1329,896,772,755,481,61877,274,0.3619,0.3629,0.8616
167,2023-05-20,2070,1411,897,877,554,70068,323,0.2676,0.3683,0.6357
167,2023-05-21,2448,1804,789,777,494,73774,283,0.2018,0.3642,0.4374
167,2023-05-22,2605,1924,946,930,568,80450,362,0.218,0.3892,0.4917
167,2023-05-23,1634,1123,806,788,520,64811,268,0.3182,0.3401,0.7177
167,2023-05-24,1625,1108,831,805,531,71977,274,0.3268,0.3404,0.75
167,2023-05-25,1535,950,809,776,520,66911,256,0.3388,0.3299,0.8516
167,2023-05-26,1429,856,737,730,492,63181,240,0.3443,0.3288,0.861
167,2023-05-27,1607,955,788,771,527,65676,245,0.3279,0.3178,0.8251
167,2023-05-28,1688,1068,780,771,525,69764,246,0.311,0.3191,0.7303
167,2023-05-29,1806,1237,899,885,568,75152,318,0.3145,0.3593,0.7268
167,2023-05-30,2444,1735,865,839,560,71103,280,0.2291,0.3337,0.4986
167,2023-05-31,1492,970,803,777,551,70290,226,0.3693,0.2909,0.8278
167,2023-06-01,1535,972,819,806,530,67504,276,0.3453,0.3424,0.8426
167,2023-06-02,1323,827,768,750,522,63919,228,0.3946,0.304,0.9287
167,2023-06-03,1474,962,858,848,579,71022,269,0.3928,0.3172,0.8919
167,2023-06-04,1545,999,828,814,549,72342,265,0.3553,0.3256,0.8288
167,2023-06-05,1552,1020,897,879,618,84361,261,0.3982,0.2969,0.8794
168,2022-10-10,1,0,0,0,0,0,0,0.0,0.0,0.0
168,2022-10-11,10,2,0,0,0,0,0,0.0,0.0,0.0
168,2022-10-12,46,20,8,3,0,0,3,0.0,1.0,0.4
168,2022-10-13,56,30,17,10,6,358,4,0.1071,0.4,0.5667
168,2022-10-14,46,27,15,4,1,285,3,0.0217,0.75,0.5556
168,2022-10-15,39,20,3,0,0,0,0,0.0,0.0,0.15
168,2022-10-16,18,10,0,0,0,0,0,0.0,0.0,0.0
168,2022-10-17,30,20,7,3,2,339,1,0.0667,0.3333,0.35
168,2022-10-18,25,3,3,1,0,0,1,0.0,1.0,1.0
168,2022-10-19,18,10,2,0,0,0,0,0.0,0.0,0.2
168,2022-10-20,17,6,0,0,0,0,0,0.0,0.0,0.0
168,2022-10-21,19,7,3,2,1,165,1,0.0526,0.5,0.4286
168,2022-10-22,34,17,8,3,1,192,2,0.0294,0.6667,0.4706
168,2022-10-23,38,21,16,1,0,0,1,0.0,1.0,0.7619
168,2022-10-24,19,9,6,2,1,113,1,0.0526,0.5,0.6667
168,2022-10-25,35,19,9,4,3,252,1,0.0857,0.25,0.4737
168,2022-10-26,13,6,3,2,1,41,1,0.0769,0.5,0.5
168,2022-10-27,18,9,6,3,1,193,2,0.0556,0.6667,0.6667
168,2022-10-28,19,6,5,2,0,0,2,0.0,1.0,0.8333
168,2022-10-29,43,11,6,2,1,40,1,0.0233,0.5,0.5455
168,2022-10-30,60,14,6,1,0,0,1,0.0,1.0,0.4286
168,2022-10-31,88,35,18,4,1,159,3,0.0114,0.75,0.5143
168,2022-11-01,144,57,26,9,5,466,4,0.0347,0.4444,0.4561
168,2022-11-02,98,41,22,10,5,565,5,0.051,0.5,0.5366
168,2022-11-03,91,45,25,8,4,429,4,0.044,0.5,0.5556
168,2022-11-04,102,62,42,15,7,780,8,0.0686,0.5333,0.6774
168,2022-11-05,156,121,56,25,8,1023,17,0.0513,0.68,0.4628
168,2022-11-06,133,69,29,13,5,668,8,0.0376,0.6154,0.4203
168,2022-11-07,119,53,19,12,7,824,5,0.0588,0.4167,0.3585
168,2022-11-08,72,38,18,9,4,606,5,0.0556,0.5556,0.4737
168,2022-11-09,71,39,9,5,1,57,4,0.0141,0.8,0.2308
168,2022-11-10,93,50,13,5,3,464,2,0.0323,0.4,0.26
168,2022-11-11,76,50,28,10,6,518,4,0.0789,0.4,0.56
168,2022-11-12,142,106,34,20,7,621,13,0.0493,0.65,0.3208
168,2022-11-13,79,47,20,7,2,430,5,0.0253,0.7143,0.4255
168,2022-11-14,90,62,16,10,7,785,3,0.0778,0.3,0.2581
168,2022-11-15,60,30,14,5,5,392,0,0.0833,0.0,0.4667
168,2022-11-16,91,68,12,5,4,419,1,0.044,0.2,0.1765
168,2022-11-17,57,27,11,3,1,63,2,0.0175,0.6667,0.4074
168,2022-11-18,65,44,21,6,4,321,2,0.0615,0.3333,0.4773
168,2022-11-19,116,80,25,20,10,1248,10,0.0862,0.5,0.3125
168,2022-11-20,128,103,13,11,5,411,6,0.0391,0.5455,0.1262
168,2022-11-21,69,55,20,17,9,1073,8,0.1304,0.4706,0.3636
168,2022-11-22,49,31,6,5,2,302,3,0.0408,0.6,0.1935
168,2022-11-23,71,42,14,8,5,637,3,0.0704,0.375,0.3333
168,2022-11-24,79,52,16,12,3,406,9,0.038,0.75,0.3077
168,2022-11-25,43,30,13,9,6,982,3,0.1395,0.3333,0.4333
168,2022-11-26,48,28,9,9,6,598,3,0.125,0.3333,0.3214
168,2022-11-27,49,31,8,7,2,321,5,0.0408,0.7143,0.2581
168,2022-11-28,63,55,9,6,1,204,5,0.0159,0.8333,0.1636
168,2022-11-29,35,24,5,4,2,152,2,0.0571,0.5,0.2083
168,2022-11-30,68,45,14,13,7,335,6,0.1029,0.4615,0.3111
168,2022-12-01,39,29,14,14,8,665,6,0.2051,0.4286,0.4828
168,2022-12-02,58,45,19,17,5,615,12,0.0862,0.7059,0.4222
168,2022-12-03,82,58,23,18,9,1727,9,0.1098,0.5,0.3966
168,2022-12-04,64,51,14,13,7,830,6,0.1094,0.4615,0.2745
168,2022-12-05,49,42,17,16,6,832,10,0.1224,0.625,0.4048
168,2022-12-06,37,23,7,4,4,594,0,0.1081,0.0,0.3043
168,2022-12-07,46,29,15,13,6,796,7,0.1304,0.5385,0.5172
168,2022-12-08,37,24,13,12,7,695,5,0.1892,0.4167,0.5417
168,2022-12-09,65,48,18,15,6,998,9,0.0923,0.6,0.375
168,2022-12-10,112,82,26,22,11,1748,11,0.0982,0.5,0.3171
168,2022-12-11,50,37,18,17,7,805,10,0.14,0.5882,0.4865
168,2022-12-12,86,62,22,21,8,1152,13,0.093,0.619,0.3548
168,2022-12-13,53,41,17,15,7,776,8,0.1321,0.5333,0.4146
168,2022-12-14,63,41,21,20,8,1265,12,0.127,0.6,0.5122
168,2022-12-15,72,42,25,19,9,1646,10,0.125,0.5263,0.5952
168,2022-12-16,37,22,10,10,9,1449,1,0.2432,0.1,0.4545
168,2022-12-17,73,41,26,24,12,2012,12,0.1644,0.5,0.6341
168,2022-12-18,56,30,21,20,7,810,13,0.125,0.65,0.7
168,2022-12-19,50,32,23,22,12,1759,10,0.24,0.4545,0.7188
168,2022-12-20,95,63,22,18,6,1838,12,0.0632,0.6667,0.3492
168,2022-12-21,74,38,27,20,10,1592,10,0.1351,0.5,0.7105
168,2022-12-22,66,38,28,26,11,1522,15,0.1667,0.5769,0.7368
168,2022-12-23,32,16,15,13,5,652,8,0.1562,0.6154,0.9375
168,2022-12-24,52,34,30,24,8,1149,16,0.1538,0.6667,0.8824
168,2022-12-25,56,43,24,21,9,1038,12,0.1607,0.5714,0.5581
168,2022-12-26,63,46,21,19,7,866,12,0.1111,0.6316,0.4565
168,2022-12-27,40,23,19,16,11,1892,5,0.275,0.3125,0.8261
168,2022-12-28,46,31,28,21,10,1372,11,0.2174,0.5238,0.9032
168,2022-12-29,38,25,24,21,7,1062,14,0.1842,0.6667,0.96
168,2022-12-30,76,46,32,25,10,857,15,0.1316,0.6,0.6957
168,2022-12-31,66,44,32,27,12,1858,15,0.1818,0.5556,0.7273
168,2023-01-01,52,31,21,20,7,916,13,0.1346,0.65,0.6774
168,2023-01-02,42,27,16,14,6,831,8,0.1429,0.5714,0.5926
168,2023-01-03,24,13,9,8,4,776,4,0.1667,0.5,0.6923
168,2023-01-04,44,22,19,18,11,1400,7,0.25,0.3889,0.8636
168,2023-01-05,37,19,19,16,6,1332,10,0.1622,0.625,1.0
168,2023-01-06,53,34,33,32,17,2306,15,0.3208,0.4688,0.9706
168,2023-01-07,66,47,35,33,13,1741,20,0.197,0.6061,0.7447
168,2023-01-08,45,28,21,19,9,1104,10,0.2,0.5263,0.75
168,2023-01-09,50,39,35,30,14,1872,16,0.28,0.5333,0.8974
168,2023-01-10,43,30,25,20,13,1736,7,0.3023,0.35,0.8333
168,2023-01-11,76,48,40,33,13,1821,20,0.1711,0.6061,0.8333
168,2023-01-12,48,27,24,22,14,1721,8,0.2917,0.3636,0.8889
168,2023-01-13,64,51,35,23,9,1211,14,0.1406,0.6087,0.6863
168,2023-01-14,57,34,26,24,11,1341,13,0.193,0.5417,0.7647
168,2023-01-15,64,35,12,10,4,586,6,0.0625,0.6,0.3429
168,2023-01-16,63,44,22,16,7,1003,9,0.1111,0.5625,0.5
168,2023-01-17,60,45,19,18,9,1864,9,0.15,0.5,0.4222
168,2023-01-18,44,21,12,8,1,80,7,0.0227,0.875,0.5714
168,2023-01-19,38,23,15,12,7,1136,5,0.1842,0.4167,0.6522
168,2023-01-20,30,14,11,10,6,1128,4,0.2,0.4,0.7857
168,2023-01-21,56,35,16,14,7,969,7,0.125,0.5,0.4571
168,2023-01-22,61,41,19,17,7,1032,10,0.1148,0.5882,0.4634
168,2023-01-23,75,54,37,32,16,2814,16,0.2133,0.5,0.6852
168,2023-01-24,76,41,33,27,17,2737,10,0.2237,0.3704,0.8049
168,2023-01-25,99,74,39,31,21,3069,10,0.2121,0.3226,0.527
168,2023-01-26,87,39,30,25,13,1814,12,0.1494,0.48,0.7692
168,2023-01-27,76,42,31,31,18,2859,13,0.2368,0.4194,0.7381
168,2023-01-28,96,46,29,25,16,2643,9,0.1667,0.36,0.6304
168,2023-01-29,105,65,48,44,23,2971,21,0.219,0.4773,0.7385
168,2023-01-30,70,44,35,30,15,2176,15,0.2143,0.5,0.7955
168,2023-01-31,70,44,34,32,16,2642,16,0.2286,0.5,0.7727
168,2023-02-01,77,49,41,36,17,2336,19,0.2208,0.5278,0.8367
168,2023-02-02,117,65,53,40,19,3456,21,0.1624,0.525,0.8154
168,2023-02-03,95,48,31,29,14,2332,15,0.1474,0.5172,0.6458
168,2023-02-04,76,52,31,25,17,2738,8,0.2237,0.32,0.5962
168,2023-02-05,124,69,38,32,17,2119,15,0.1371,0.4688,0.5507
168,2023-02-06,80,38,27,25,22,3105,3,0.275,0.12,0.7105
168,2023-02-07,107,73,48,39,28,3964,11,0.2617,0.2821,0.6575
168,2023-02-08,92,61,51,43,29,4941,14,0.3152,0.3256,0.8361
168,2023-02-09,81,53,42,36,25,3904,11,0.3086,0.3056,0.7925
168,2023-02-10,101,56,37,34,24,3435,10,0.2376,0.2941,0.6607
168,2023-02-11,171,128,77,63,36,4717,27,0.2105,0.4286,0.6016
168,2023-02-12,111,72,41,31,20,2952,11,0.1802,0.3548,0.5694
168,2023-02-13,87,58,35,31,22,3091,9,0.2529,0.2903,0.6034
168,2023-02-14,112,76,59,54,35,5163,19,0.3125,0.3519,0.7763
168,2023-02-15,99,69,41,37,19,2861,18,0.1919,0.4865,0.5942
168,2023-02-16,75,49,32,30,16,2712,14,0.2133,0.4667,0.6531
168,2023-02-17,109,64,43,40,27,3812,13,0.2477,0.325,0.6719
168,2023-02-18,98,62,50,47,24,3051,23,0.2449,0.4894,0.8065
168,2023-02-19,98,65,43,39,18,2671,21,0.1837,0.5385,0.6615
168,2023-02-20,125,88,57,54,26,3613,28,0.208,0.5185,0.6477
168,2023-02-21,121,87,64,62,34,4880,28,0.281,0.4516,0.7356
168,2023-02-22,140,96,78,75,38,5698,37,0.2714,0.4933,0.8125
168,2023-02-23,101,72,54,50,23,3476,27,0.2277,0.54,0.75
168,2023-02-24,153,84,62,53,23,3314,30,0.1503,0.566,0.7381
168,2023-02-25,154,107,73,70,34,5245,36,0.2208,0.5143,0.6822
168,2023-02-26,116,62,46,43,27,3958,16,0.2328,0.3721,0.7419
168,2023-02-27,119,86,71,68,42,6554,26,0.3529,0.3824,0.8256
168,2023-02-28,123,81,63,59,26,4426,33,0.2114,0.5593,0.7778
168,2023-03-01,120,76,56,55,29,4861,26,0.2417,0.4727,0.7368
168,2023-03-02,107,60,48,44,27,4006,17,0.2523,0.3864,0.8
168,2023-03-03,132,77,69,63,32,4628,31,0.2424,0.4921,0.8961
168,2023-03-04,180,125,91,88,45,7185,43,0.25,0.4886,0.728
