date,hour,day_of_week,month,is_weekend,is_peak_hour,city,demand_level,srch_rqst,done_ride,cancel_ride,bkng_cancel_rate,ac_num
2025-06-09,17,0,6,0,1,BLR,Medium,380,53,31,0.369,168
2025-06-09,18,0,6,0,1,BLR,Medium,425,70,53,0.4309,168
2025-06-09,19,0,6,0,1,BLR,Medium,333,39,34,0.4658,168
2025-06-09,20,0,6,0,1,BLR,Medium,206,29,25,0.463,168
2025-06-09,21,0,6,0,1,BLR,Medium,195,19,39,0.6724,168
2025-06-09,22,0,6,0,0,BLR,Medium,99,19,12,0.3871,168
2025-06-09,23,0,6,0,0,BLR,Low,24,7,3,0.3,168
2025-06-10,0,1,6,0,0,BLR,Low,19,3,1,0.25,168
2025-06-10,1,1,6,0,0,BLR,Low,10,2,0,0.0,168
2025-06-10,2,1,6,0,0,BLR,Low,2,1,0,0.0,168
2025-06-10,3,1,6,0,0,BLR,Low,0,0,0,0.0,168
2025-06-10,4,1,6,0,0,BLR,Low,8,0,0,0.0,168
2025-06-10,5,1,6,0,0,BLR,Low,27,8,4,0.3333,168
2025-06-10,6,1,6,0,0,BLR,Low,30,11,3,0.2143,168
2025-06-10,7,1,6,0,0,BLR,Medium,142,32,17,0.3469,168
2025-06-10,8,1,6,0,1,BLR,Medium,209,48,20,0.2941,168
2025-06-10,9,1,6,0,1,BLR,Medium,226,57,38,0.4,168
2025-06-10,10,1,6,0,1,BLR,Medium,214,39,30,0.4348,168
2025-06-10,11,1,6,0,1,BLR,Medium,170,42,31,0.4247,168
2025-06-10,12,1,6,0,0,BLR,Medium,169,49,27,0.3553,168
2025-06-10,13,1,6,0,0,BLR,Medium,256,49,69,0.5847,168
2025-06-10,14,1,6,0,0,BLR,Medium,189,46,23,0.3333,168
2025-06-10,15,1,6,0,0,BLR,Medium,196,34,34,0.5,168
2025-06-10,16,1,6,0,0,BLR,Medium,281,59,50,0.4587,168
2025-06-10,17,1,6,0,1,BLR,Medium,350,63,40,0.381,168
2025-06-10,18,1,6,0,1,BLR,Medium,290,36,33,0.3882,168
2025-06-10,19,1,6,0,1,BLR,Medium,100,0,5,0.2083,168
2025-06-03,0,1,6,0,0,BLR,Low,41,9,8,0.4706,169
2025-06-03,1,1,6,0,0,BLR,Low,23,6,1,0.1429,169
2025-06-03,2,1,6,0,0,BLR,Low,20,5,2,0.2857,169
2025-06-03,3,1,6,0,0,BLR,Low,20,4,0,0.0,169
2025-06-03,4,1,6,0,0,BLR,Low,44,10,9,0.4737,169
2025-06-03,5,1,6,0,0,BLR,Medium,111,36,11,0.234,169
2025-06-03,6,1,6,0,0,BLR,Medium,187,75,24,0.2424,169
2025-06-03,7,1,6,0,0,BLR,Medium,323,112,45,0.2866,169
2025-06-03,8,1,6,0,1,BLR,Medium,562,208,106,0.3376,169
2025-06-03,9,1,6,0,1,BLR,High,811,327,106,0.2448,169
2025-06-03,10,1,6,0,1,BLR,High,739,281,130,0.3163,169
2025-06-03,11,1,6,0,1,BLR,Medium,600,265,98,0.27,169
2025-06-03,12,1,6,0,0,BLR,High,735,274,113,0.292,169
2025-06-03,13,1,6,0,0,BLR,High,719,286,96,0.2513,169
2025-06-03,14,1,6,0,0,BLR,High,1041,300,145,0.3258,169
2025-06-03,15,1,6,0,0,BLR,High,1062,292,147,0.3349,169
2025-06-03,16,1,6,0,0,BLR,High,1706,340,216,0.3885,169
2025-06-03,17,1,6,0,1,BLR,High,2169,341,194,0.3619,169
2025-06-03,18,1,6,0,1,BLR,High,3669,286,193,0.4029,169
2025-06-03,19,1,6,0,1,BLR,High,4176,214,148,0.4044,169
2025-06-03,20,1,6,0,1,BLR,High,1746,166,123,0.4256,169
2025-06-03,21,1,6,0,1,BLR,Medium,481,103,60,0.3659,169
2025-06-03,22,1,6,0,0,BLR,Medium,154,43,28,0.3944,169
2025-06-03,23,1,6,0,0,BLR,Medium,84,17,17,0.5,169
2025-06-09,0,0,6,0,0,BLR,Medium,106,23,6,0.2069,169
2025-06-09,1,0,6,0,0,BLR,Medium,120,18,18,0.5,169
2025-06-09,2,0,6,0,0,BLR,Medium,65,15,12,0.4444,169
2025-06-09,3,0,6,0,0,BLR,Medium,84,21,8,0.2759,169
2025-06-09,4,0,6,0,0,BLR,Medium,275,35,23,0.3966,169
2025-06-09,5,0,6,0,0,BLR,High,810,54,53,0.4953,169
2025-06-09,6,0,6,0,0,BLR,High,1114,96,62,0.3924,169
2025-06-09,7,0,6,0,0,BLR,High,1435,167,61,0.2675,169
2025-06-09,8,0,6,0,1,BLR,High,1152,246,110,0.309,169
2025-06-09,9,0,6,0,1,BLR,High,1476,298,136,0.3134,169
2025-06-09,10,0,6,0,1,BLR,High,861,247,123,0.3324,169
2025-06-09,11,0,6,0,1,BLR,High,630,268,84,0.2386,169
2025-06-09,12,0,6,0,0,BLR,High,778,288,118,0.2906,169
2025-06-09,13,0,6,0,0,BLR,High,932,282,117,0.2932,169
2025-06-09,14,0,6,0,0,BLR,High,1353,304,157,0.3406,169
2025-06-09,15,0,6,0,0,BLR,High,1864,286,178,0.3836,169
2025-06-09,16,0,6,0,0,BLR,High,3762,328,194,0.3716,169
2025-06-09,17,0,6,0,1,BLR,High,3062,297,170,0.364,169
2025-06-09,18,0,6,0,1,BLR,High,2911,302,155,0.3392,169
2025-06-09,19,0,6,0,1,BLR,High,2761,243,158,0.393,169
2025-06-09,20,0,6,0,1,BLR,High,1222,186,109,0.3695,169
2025-06-09,21,0,6,0,1,BLR,High,636,110,64,0.3678,169
2025-06-09,22,0,6,0,0,BLR,Medium,242,46,26,0.3611,169
2025-06-09,23,0,6,0,0,BLR,Medium,81,15,10,0.4,169
2025-06-10,0,1,6,0,0,BLR,Low,47,10,8,0.4444,169
2025-06-10,1,1,6,0,0,BLR,Low,19,4,3,0.4286,169
2025-06-10,2,1,6,0,0,BLR,Low,24,4,4,0.5,169
2025-06-10,3,1,6,0,0,BLR,Medium,67,13,9,0.4091,169
2025-06-10,4,1,6,0,0,BLR,Medium,136,31,19,0.38,169
2025-06-10,5,1,6,0,0,BLR,Medium,262,42,33,0.44,169
2025-06-10,6,1,6,0,0,BLR,Medium,287,79,36,0.313,169
2025-06-10,7,1,6,0,0,BLR,Medium,446,126,54,0.3,169
2025-06-10,8,1,6,0,1,BLR,High,814,248,97,0.2812,169
2025-06-10,9,1,6,0,1,BLR,High,1028,309,129,0.2938,169
2025-06-10,10,1,6,0,1,BLR,High,808,296,113,0.2763,169
2025-06-10,11,1,6,0,1,BLR,Medium,509,210,68,0.2446,169
2025-06-10,12,1,6,0,0,BLR,High,718,256,99,0.2789,169
2025-06-10,13,1,6,0,0,BLR,High,909,285,133,0.3182,169
2025-06-10,14,1,6,0,0,BLR,High,1110,286,163,0.363,169
2025-06-10,15,1,6,0,0,BLR,High,1386,274,171,0.3843,169
2025-06-10,16,1,6,0,0,BLR,High,2052,338,189,0.358,169
2025-06-10,17,1,6,0,1,BLR,High,2318,297,175,0.3631,169
2025-06-10,18,1,6,0,1,BLR,High,2399,198,135,0.3176,169
2025-06-10,19,1,6,0,1,BLR,High,840,8,41,0.3106,169
2025-06-03,0,1,6,0,0,BLR,Low,21,4,2,0.3333,170
2025-06-03,1,1,6,0,0,BLR,Low,3,0,0,0.0,170
2025-06-03,2,1,6,0,0,BLR,Low,4,0,1,1.0,170
2025-06-03,3,1,6,0,0,BLR,Low,2,0,0,0.0,170
2025-06-03,4,1,6,0,0,BLR,Low,13,5,2,0.2857,170
2025-06-03,5,1,6,0,0,BLR,Low,27,16,2,0.1111,170
2025-06-03,6,1,6,0,0,BLR,Low,32,17,5,0.2273,170
2025-06-03,7,1,6,0,0,BLR,Medium,184,90,11,0.1089,170
2025-06-03,8,1,6,0,1,BLR,Medium,495,204,61,0.2302,170
2025-06-03,9,1,6,0,1,BLR,High,734,273,108,0.2835,170
2025-06-03,10,1,6,0,1,BLR,Medium,534,223,63,0.2203,170
2025-06-03,11,1,6,0,1,BLR,Medium,395,169,72,0.2988,170
2025-06-03,12,1,6,0,0,BLR,Medium,423,157,39,0.199,170
2025-06-03,13,1,6,0,0,BLR,Medium,337,158,27,0.1459,170
2025-06-03,14,1,6,0,0,BLR,Medium,267,114,22,0.1618,170
2025-06-03,15,1,6,0,0,BLR,Medium,306,114,40,0.2597,170
2025-06-03,16,1,6,0,0,BLR,Medium,370,173,55,0.2412,170
2025-06-03,17,1,6,0,1,BLR,Medium,499,224,61,0.214,170
2025-06-03,18,1,6,0,1,BLR,High,967,240,96,0.2857,170
2025-06-03,19,1,6,0,1,BLR,High,1448,180,96,0.3453,170
2025-06-03,20,1,6,0,1,BLR,High,669,116,60,0.3409,170
2025-06-03,21,1,6,0,1,BLR,Medium,198,56,20,0.2632,170
2025-06-03,22,1,6,0,0,BLR,Low,46,14,2,0.125,170
2025-06-03,23,1,6,0,0,BLR,Medium,54,14,6,0.3,170
2025-06-09,0,0,6,0,0,BLR,Low,24,3,0,0.0,170
2025-06-09,1,0,6,0,0,BLR,Low,9,1,2,0.6667,170
2025-06-09,2,0,6,0,0,BLR,Low,6,0,0,0.0,170
2025-06-09,3,0,6,0,0,BLR,Low,11,1,1,0.5,170
2025-06-09,4,0,6,0,0,BLR,Low,25,10,1,0.0909,170
2025-06-09,5,0,6,0,0,BLR,Medium,74,17,9,0.3462,170
2025-06-09,6,0,6,0,0,BLR,Medium,148,44,18,0.2903,170
2025-06-09,7,0,6,0,0,BLR,Medium,347,98,31,0.2403,170
2025-06-09,8,0,6,0,1,BLR,High,1152,179,77,0.3008,170
2025-06-09,9,0,6,0,1,BLR,High,1429,207,104,0.3344,170
2025-06-09,10,0,6,0,1,BLR,High,935,224,108,0.3253,170
2025-06-09,11,0,6,0,1,BLR,Medium,515,183,77,0.2962,170
2025-06-09,12,0,6,0,0,BLR,Medium,391,156,46,0.2277,170
2025-06-09,13,0,6,0,0,BLR,Medium,378,153,41,0.2113,170
2025-06-09,14,0,6,0,0,BLR,Medium,415,142,52,0.268,170
2025-06-09,15,0,6,0,0,BLR,Medium,403,137,47,0.2554,170
2025-06-09,16,0,6,0,0,BLR,Medium,570,176,47,0.2108,170
2025-06-09,17,0,6,0,1,BLR,Medium,409,184,33,0.1521,170
2025-06-09,18,0,6,0,1,BLR,Medium,493,208,70,0.2518,170
2025-06-09,19,0,6,0,1,BLR,Medium,456,172,61,0.2618,170
2025-06-09,20,0,6,0,1,BLR,Medium,377,143,37,0.2056,170
2025-06-09,21,0,6,0,1,BLR,Medium,185,62,25,0.2874,170
2025-06-09,22,0,6,0,0,BLR,Medium,97,25,13,0.3421,170
2025-06-09,23,0,6,0,0,BLR,Low,16,3,0,0.0,170
2025-06-10,0,1,6,0,0,BLR,Low,13,3,0,0.0,170
2025-06-10,1,1,6,0,0,BLR,Low,3,1,0,0.0,170
2025-06-10,2,1,6,0,0,BLR,Low,8,1,0,0.0,170
2025-06-10,3,1,6,0,0,BLR,Low,8,1,2,0.6667,170
2025-06-10,4,1,6,0,0,BLR,Low,15,7,1,0.125,170
2025-06-10,5,1,6,0,0,BLR,Low,48,23,3,0.1154,170
2025-06-10,6,1,6,0,0,BLR,Medium,73,35,10,0.2222,170
2025-06-10,7,1,6,0,0,BLR,Medium,198,99,26,0.208,170
2025-06-10,8,1,6,0,1,BLR,High,669,196,106,0.351,170
2025-06-10,9,1,6,0,1,BLR,High,1117,268,116,0.3021,170
2025-06-10,10,1,6,0,1,BLR,High,681,224,82,0.2671,170
2025-06-10,11,1,6,0,1,BLR,Medium,552,201,70,0.2583,170
2025-06-10,12,1,6,0,0,BLR,Medium,369,157,35,0.1823,170
2025-06-10,13,1,6,0,0,BLR,Medium,361,140,41,0.2265,170
2025-06-10,14,1,6,0,0,BLR,Medium,339,118,32,0.2133,170
2025-06-10,15,1,6,0,0,BLR,Medium,322,124,37,0.2298,170
2025-06-10,16,1,6,0,0,BLR,Medium,317,119,36,0.2323,170
2025-06-10,17,1,6,0,1,BLR,Medium,370,165,40,0.1951,170
2025-06-10,18,1,6,0,1,BLR,Medium,470,159,57,0.228,170
2025-06-10,19,1,6,0,1,BLR,Medium,197,3,27,0.2842,170
2025-06-03,0,1,6,0,0,BLR,Low,28,6,5,0.4545,171
2025-06-03,1,1,6,0,0,BLR,Low,18,1,4,0.8,171
2025-06-03,2,1,6,0,0,BLR,Low,19,4,2,0.3333,171
2025-06-03,3,1,6,0,0,BLR,Low,8,1,1,0.5,171
2025-06-03,4,1,6,0,0,BLR,Low,13,4,2,0.3333,171
2025-06-03,5,1,6,0,0,BLR,Low,43,18,4,0.1818,171
2025-06-03,6,1,6,0,0,BLR,Medium,73,44,1,0.0222,171
2025-06-03,7,1,6,0,0,BLR,Medium,286,118,39,0.2484,171
2025-06-03,8,1,6,0,1,BLR,High,824,276,118,0.2995,171
2025-06-03,9,1,6,0,1,BLR,High,1172,340,152,0.3089,171
2025-06-03,10,1,6,0,1,BLR,High,822,274,131,0.3235,171
2025-06-03,11,1,6,0,1,BLR,High,704,256,103,0.2869,171
2025-06-03,12,1,6,0,0,BLR,High,627,241,76,0.2397,171
2025-06-03,13,1,6,0,0,BLR,High,670,244,74,0.2327,171
2025-06-03,14,1,6,0,0,BLR,Medium,424,200,51,0.2032,171
2025-06-03,15,1,6,0,0,BLR,Medium,477,177,64,0.2656,171
2025-06-03,16,1,6,0,0,BLR,Medium,601,259,84,0.2449,171
2025-06-03,17,1,6,0,1,BLR,High,858,305,144,0.3207,171
2025-06-03,18,1,6,0,1,BLR,High,1852,369,198,0.3492,171
2025-06-03,19,1,6,0,1,BLR,High,2879,267,151,0.3604,171
2025-06-03,20,1,6,0,1,BLR,High,1050,165,70,0.2979,171
2025-06-03,21,1,6,0,1,BLR,Medium,289,82,31,0.2696,171
2025-06-03,22,1,6,0,0,BLR,Medium,118,27,15,0.3571,171
2025-06-03,23,1,6,0,0,BLR,Medium,62,16,10,0.3846,171
2025-06-09,0,0,6,0,0,BLR,Low,30,4,3,0.4286,171
2025-06-09,1,0,6,0,0,BLR,Low,17,1,1,0.5,171
2025-06-09,2,0,6,0,0,BLR,Low,3,1,0,0.0,171
2025-06-09,3,0,6,0,0,BLR,Low,10,1,3,0.75,171
2025-06-09,4,0,6,0,0,BLR,Low,29,7,6,0.4615,171
2025-06-09,5,0,6,0,0,BLR,Medium,151,28,14,0.3333,171
2025-06-09,6,0,6,0,0,BLR,Medium,142,58,10,0.1471,171
2025-06-09,7,0,6,0,0,BLR,Medium,517,137,46,0.2514,171
2025-06-09,8,0,6,0,1,BLR,High,1758,250,120,0.3243,171
2025-06-09,9,0,6,0,1,BLR,High,2195,270,131,0.3267,171
2025-06-09,10,0,6,0,1,BLR,High,1257,272,103,0.2747,171
2025-06-09,11,0,6,0,1,BLR,High,822,262,92,0.2599,171
2025-06-09,12,0,6,0,0,BLR,High,639,237,68,0.223,171
2025-06-09,13,0,6,0,0,BLR,Medium,591,237,82,0.2571,171
2025-06-09,14,0,6,0,0,BLR,Medium,608,202,82,0.2887,171
2025-06-09,15,0,6,0,0,BLR,High,763,238,87,0.2677,171
2025-06-09,16,0,6,0,0,BLR,High,1409,318,168,0.3457,171
2025-06-09,17,0,6,0,1,BLR,High,933,313,100,0.2421,171
2025-06-09,18,0,6,0,1,BLR,High,973,291,118,0.2885,171
2025-06-09,19,0,6,0,1,BLR,High,1097,269,114,0.2977,171
2025-06-09,20,0,6,0,1,BLR,Medium,555,182,70,0.2778,171
2025-06-09,21,0,6,0,1,BLR,Medium,253,92,30,0.2459,171
2025-06-09,22,0,6,0,0,BLR,Medium,123,30,23,0.434,171
2025-06-09,23,0,6,0,0,BLR,Low,42,12,10,0.4545,171
2025-06-10,0,1,6,0,0,BLR,Low,26,3,3,0.5,171
2025-06-10,1,1,6,0,0,BLR,Low,9,3,0,0.0,171
2025-06-10,2,1,6,0,0,BLR,Low,22,3,2,0.4,171
2025-06-10,3,1,6,0,0,BLR,Low,13,3,1,0.25,171
2025-06-10,4,1,6,0,0,BLR,Low,13,3,1,0.25,171
2025-06-10,5,1,6,0,0,BLR,Low,37,18,5,0.2174,171
2025-06-10,6,1,6,0,0,BLR,Medium,123,41,6,0.1277,171
2025-06-10,7,1,6,0,0,BLR,Medium,357,140,37,0.209,171
2025-06-10,8,1,6,0,1,BLR,High,1114,278,116,0.2944,171
2025-06-10,9,1,6,0,1,BLR,High,1616,316,164,0.3417,171
2025-06-10,10,1,6,0,1,BLR,High,1087,279,95,0.2533,171
2025-06-10,11,1,6,0,1,BLR,High,772,251,72,0.2229,171
2025-06-10,12,1,6,0,0,BLR,High,674,232,82,0.2611,171
2025-06-10,13,1,6,0,0,BLR,Medium,593,220,92,0.2949,171
2025-06-10,14,1,6,0,0,BLR,Medium,471,189,50,0.2092,171
2025-06-10,15,1,6,0,0,BLR,High,681,229,78,0.2541,171
2025-06-10,16,1,6,0,0,BLR,High,818,279,90,0.2439,171
2025-06-10,17,1,6,0,1,BLR,High,1034,331,140,0.2954,171
2025-06-10,18,1,6,0,1,BLR,High,1160,245,163,0.3417,171
2025-06-10,19,1,6,0,1,BLR,Medium,430,12,42,0.3206,171
2025-06-03,0,1,6,0,0,BLR,Medium,174,50,35,0.4118,172
2025-06-03,1,1,6,0,0,BLR,Medium,101,39,15,0.2778,172
2025-06-03,2,1,6,0,0,BLR,Medium,61,12,5,0.2941,172
2025-06-03,3,1,6,0,0,BLR,Low,34,11,12,0.5217,172
2025-06-03,4,1,6,0,0,BLR,Medium,81,21,14,0.4,172
2025-06-03,5,1,6,0,0,BLR,Medium,244,71,38,0.3486,172
2025-06-03,6,1,6,0,0,BLR,Medium,374,129,36,0.2182,172
2025-06-03,7,1,6,0,0,BLR,High,900,295,107,0.2662,172
2025-06-03,8,1,6,0,1,BLR,High,2548,608,295,0.3267,172
2025-06-03,9,1,6,0,1,BLR,High,4491,722,460,0.3892,172
2025-06-03,10,1,6,0,1,BLR,High,2986,744,435,0.369,172
2025-06-03,11,1,6,0,1,BLR,High,1245,537,218,0.2887,172
2025-06-03,12,1,6,0,0,BLR,High,1024,427,136,0.2416,172
2025-06-03,13,1,6,0,0,BLR,High,1360,485,217,0.3091,172
2025-06-03,14,1,6,0,0,BLR,High,1274,408,197,0.3256,172
2025-06-03,15,1,6,0,0,BLR,High,1974,531,263,0.3312,172
2025-06-03,16,1,6,0,0,BLR,High,2825,601,349,0.3674,172
2025-06-03,17,1,6,0,1,BLR,High,5146,602,399,0.3986,172
2025-06-03,18,1,6,0,1,BLR,High,9582,661,454,0.4072,172
2025-06-03,19,1,6,0,1,BLR,High,10659,562,533,0.4819,172
2025-06-03,20,1,6,0,1,BLR,High,2853,457,336,0.4237,172
2025-06-03,21,1,6,0,1,BLR,High,957,317,187,0.3703,172
2025-06-03,22,1,6,0,0,BLR,Medium,483,161,70,0.303,172
2025-06-03,23,1,6,0,0,BLR,High,952,150,155,0.5082,172
2025-06-09,0,0,6,0,0,BLR,Medium,513,120,101,0.457,172
2025-06-09,1,0,6,0,0,BLR,Medium,425,91,81,0.4709,172
2025-06-09,2,0,6,0,0,BLR,Medium,104,30,17,0.3617,172
2025-06-09,3,0,6,0,0,BLR,Medium,106,25,17,0.4048,172
2025-06-09,4,0,6,0,0,BLR,Medium,244,58,20,0.2564,172
2025-06-09,5,0,6,0,0,BLR,High,874,100,63,0.3865,172
2025-06-09,6,0,6,0,0,BLR,High,1843,216,130,0.3757,172
2025-06-09,7,0,6,0,0,BLR,High,3598,382,245,0.3901,172
2025-06-09,8,0,6,0,1,BLR,High,5342,501,321,0.3905,172
2025-06-09,9,0,6,0,1,BLR,High,7999,748,462,0.3818,172
2025-06-09,10,0,6,0,1,BLR,High,4561,710,476,0.4013,172
2025-06-09,11,0,6,0,1,BLR,High,1678,550,285,0.3413,172
2025-06-09,12,0,6,0,0,BLR,High,1227,460,174,0.2744,172
2025-06-09,13,0,6,0,0,BLR,High,1354,460,185,0.2868,172
2025-06-09,14,0,6,0,0,BLR,High,1537,416,202,0.3269,172
2025-06-09,15,0,6,0,0,BLR,High,3060,548,261,0.3226,172
2025-06-09,16,0,6,0,0,BLR,High,7953,600,368,0.3802,172
2025-06-09,17,0,6,0,1,BLR,High,8074,536,330,0.3811,172
2025-06-09,18,0,6,0,1,BLR,High,8044,496,372,0.4286,172
2025-06-09,19,0,6,0,1,BLR,High,6338,496,331,0.4002,172
2025-06-09,20,0,6,0,1,BLR,High,2340,420,283,0.4026,172
2025-06-09,21,0,6,0,1,BLR,High,1226,321,181,0.3606,172
2025-06-09,22,0,6,0,0,BLR,Medium,603,194,93,0.324,172
2025-06-09,23,0,6,0,0,BLR,Medium,314,104,65,0.3846,172
2025-06-10,0,1,6,0,0,BLR,Medium,206,55,35,0.3889,172
2025-06-10,1,1,6,0,0,BLR,Medium,155,44,20,0.3125,172
2025-06-10,2,1,6,0,0,BLR,Medium,54,12,3,0.2,172
2025-06-10,3,1,6,0,0,BLR,Low,52,11,6,0.3529,172
2025-06-10,4,1,6,0,0,BLR,Medium,140,36,19,0.3455,172
2025-06-10,5,1,6,0,0,BLR,Medium,310,75,36,0.3243,172
2025-06-10,6,1,6,0,0,BLR,Medium,477,130,54,0.2935,172
2025-06-10,7,1,6,0,0,BLR,High,1401,357,173,0.3264,172
2025-06-10,8,1,6,0,1,BLR,High,3968,571,352,0.3814,172
2025-06-10,9,1,6,0,1,BLR,High,7782,802,590,0.4232,172
2025-06-10,10,1,6,0,1,BLR,High,5195,791,566,0.4168,172
2025-06-10,11,1,6,0,1,BLR,High,1903,555,330,0.3729,172
2025-06-10,12,1,6,0,0,BLR,High,1167,447,183,0.2905,172
2025-06-10,13,1,6,0,0,BLR,High,1453,468,202,0.3015,172
2025-06-10,14,1,6,0,0,BLR,High,1383,405,165,0.2895,172
2025-06-10,15,1,6,0,0,BLR,High,2366,507,296,0.3686,172
2025-06-10,16,1,6,0,0,BLR,High,4212,566,347,0.3796,172
2025-06-10,17,1,6,0,1,BLR,High,6492,612,466,0.4221,172
2025-06-10,18,1,6,0,1,BLR,High,7699,378,409,0.3986,172
2025-06-10,19,1,6,0,1,BLR,High,2102,10,96,0.3529,172
2025-06-03,0,1,6,0,0,BLR,Low,52,16,4,0.2,173
2025-06-03,1,1,6,0,0,BLR,Low,21,10,2,0.1667,173
2025-06-03,2,1,6,0,0,BLR,Low,10,3,1,0.25,173
2025-06-03,3,1,6,0,0,BLR,Low,21,2,4,0.6667,173
2025-06-03,4,1,6,0,0,BLR,Low,15,4,2,0.3333,173
2025-06-03,5,1,6,0,0,BLR,Low,44,12,6,0.3333,173
2025-06-03,6,1,6,0,0,BLR,Medium,147,46,15,0.2459,173
2025-06-03,7,1,6,0,0,BLR,Medium,300,126,31,0.1975,173
2025-06-03,8,1,6,0,1,BLR,High,907,266,132,0.3317,173
2025-06-03,9,1,6,0,1,BLR,High,1269,423,173,0.2903,173
2025-06-03,10,1,6,0,1,BLR,High,982,380,155,0.2897,173
2025-06-03,11,1,6,0,1,BLR,High,633,291,103,0.2614,173
2025-06-03,12,1,6,0,0,BLR,Medium,579,265,66,0.1994,173
2025-06-03,13,1,6,0,0,BLR,High,809,339,113,0.25,173
2025-06-03,14,1,6,0,0,BLR,High,670,287,84,0.2264,173
2025-06-03,15,1,6,0,0,BLR,High,833,311,110,0.2613,173
2025-06-03,16,1,6,0,0,BLR,High,1182,396,177,0.3089,173
2025-06-03,17,1,6,0,1,BLR,High,1610,457,207,0.3117,173
2025-06-03,18,1,6,0,1,BLR,High,4148,484,282,0.3681,173
2025-06-03,19,1,6,0,1,BLR,High,5651,365,256,0.4103,173
2025-06-03,20,1,6,0,1,BLR,High,1929,278,155,0.358,173
2025-06-03,21,1,6,0,1,BLR,Medium,548,150,69,0.3151,173
2025-06-03,22,1,6,0,0,BLR,Medium,238,74,38,0.3393,173
2025-06-03,23,1,6,0,0,BLR,Medium,379,53,58,0.5225,173
2025-06-09,0,0,6,0,0,BLR,Medium,81,25,13,0.3421,173
2025-06-09,1,0,6,0,0,BLR,Low,36,12,5,0.2941,173
2025-06-09,2,0,6,0,0,BLR,Low,11,2,2,0.5,173
2025-06-09,3,0,6,0,0,BLR,Low,22,5,4,0.4444,173
2025-06-09,4,0,6,0,0,BLR,Low,44,8,0,0.0,173
2025-06-09,5,0,6,0,0,BLR,Medium,208,25,10,0.2857,173
2025-06-09,6,0,6,0,0,BLR,Medium,224,50,29,0.3671,173
2025-06-09,7,0,6,0,0,BLR,High,760,162,55,0.2535,173
2025-06-09,8,0,6,0,1,BLR,High,1746,330,137,0.2934,173
2025-06-09,9,0,6,0,1,BLR,High,2281,388,198,0.3379,173
2025-06-09,10,0,6,0,1,BLR,High,1252,357,142,0.2846,173
2025-06-09,11,0,6,0,1,BLR,High,714,282,88,0.2378,173
2025-06-09,12,0,6,0,0,BLR,High,677,296,87,0.2272,173
2025-06-09,13,0,6,0,0,BLR,High,806,288,96,0.25,173
2025-06-09,14,0,6,0,0,BLR,High,911,329,111,0.2523,173
2025-06-09,15,0,6,0,0,BLR,High,1300,315,145,0.3152,173
2025-06-09,16,0,6,0,0,BLR,High,2393,395,171,0.3021,173
2025-06-09,17,0,6,0,1,BLR,High,2453,399,219,0.3544,173
2025-06-09,18,0,6,0,1,BLR,High,3047,415,251,0.3763,173
2025-06-09,19,0,6,0,1,BLR,High,2507,361,234,0.3933,173
2025-06-09,20,0,6,0,1,BLR,High,1157,258,157,0.3783,173
2025-06-09,21,0,6,0,1,BLR,High,689,164,111,0.4036,173
2025-06-09,22,0,6,0,0,BLR,Medium,298,70,32,0.3137,173
2025-06-09,23,0,6,0,0,BLR,Medium,116,27,13,0.325,173
2025-06-10,0,1,6,0,0,BLR,Medium,60,16,8,0.3333,173
2025-06-10,1,1,6,0,0,BLR,Low,26,3,2,0.4,173
2025-06-10,2,1,6,0,0,BLR,Low,18,2,1,0.3333,173
2025-06-10,3,1,6,0,0,BLR,Low,15,2,1,0.3333,173
2025-06-10,4,1,6,0,0,BLR,Low,9,4,0,0.0,173
2025-06-10,5,1,6,0,0,BLR,Low,53,22,5,0.1852,173
2025-06-10,6,1,6,0,0,BLR,Medium,164,52,27,0.3418,173
2025-06-10,7,1,6,0,0,BLR,Medium,338,127,34,0.2112,173
2025-06-10,8,1,6,0,1,BLR,High,1109,285,125,0.3049,173
2025-06-10,9,1,6,0,1,BLR,High,1627,393,162,0.2919,173
2025-06-10,10,1,6,0,1,BLR,High,1096,363,139,0.2769,173
2025-06-10,11,1,6,0,1,BLR,High,648,291,92,0.2402,173
2025-06-10,12,1,6,0,0,BLR,High,709,288,101,0.2596,173
2025-06-10,13,1,6,0,0,BLR,High,743,278,111,0.2853,173
2025-06-10,14,1,6,0,0,BLR,High,898,309,115,0.2712,173
2025-06-10,15,1,6,0,0,BLR,High,1219,369,143,0.2793,173
2025-06-10,16,1,6,0,0,BLR,High,1466,370,151,0.2898,173
2025-06-10,17,1,6,0,1,BLR,High,1976,414,219,0.3433,173
2025-06-10,18,1,6,0,1,BLR,High,2600,348,241,0.3414,173
2025-06-10,19,1,6,0,1,BLR,High,905,12,69,0.335,173
2025-06-03,0,1,6,0,0,BLR,Medium,277,63,23,0.2674,174
2025-06-03,1,1,6,0,0,BLR,Medium,176,35,13,0.2708,174
2025-06-03,2,1,6,0,0,BLR,Medium,116,16,10,0.3846,174
2025-06-03,3,1,6,0,0,BLR,Medium,82,15,11,0.4231,174
2025-06-03,4,1,6,0,0,BLR,Medium,150,30,18,0.375,174
2025-06-03,5,1,6,0,0,BLR,Medium,347,74,39,0.3451,174
2025-06-03,6,1,6,0,0,BLR,High,784,216,93,0.301,174
2025-06-03,7,1,6,0,0,BLR,High,2976,651,348,0.3483,174
2025-06-03,8,1,6,0,1,BLR,High,8497,1040,647,0.3835,174
