date,city_code,reg_rider,reg_driver
2025-09-14,ROK,313,10
2025-09-14,TRT,273,4
2025-09-14,TRV,42,0
2025-09-15,ASN,81,3
2025-09-15,BBI,472,19
2025-09-15,BLR,4820,289
2025-09-15,CCU,4216,158
2025-09-15,CJB,42,3
2025-09-15,COK,186,21
2025-09-15,CTC,152,1
2025-09-15,GBI,254,11
2025-09-15,HYD,156,16
2025-09-15,IXB,265,12
2025-09-15,MAA,587,49
2025-09-15,MYQ,110,10
2025-09-15,RDP,110,7
2025-09-15,ROK,265,12
2025-09-15,TRT,350,3
2025-09-15,TRV,46,2
2025-09-16,ASN,42,1
2025-09-16,BBI,362,18
2025-09-16,BLR,5425,326
2025-09-16,CCU,3908,159
2025-09-16,CJB,27,4
2025-09-16,COK,207,21
2025-09-16,CTC,130,2
2025-09-16,GBI,298,16
2025-09-16,HYD,126,17
2025-09-16,IXB,267,12
2025-09-16,MAA,492,94
2025-09-16,MYQ,115,14
2025-09-16,RDP,103,7
2025-09-16,ROK,267,12
2025-09-16,TRT,234,6
2025-09-16,TRV,50,4
2025-09-17,ASN,46,1
2025-09-17,BBI,389,13
2025-09-17,BLR,6155,283
2025-09-17,CCU,4442,91
2025-09-17,CJB,36,2
2025-09-17,COK,238,14
2025-09-17,CTC,107,0
2025-09-17,GBI,229,8
2025-09-17,HYD,170,15
2025-09-17,IXB,256,22
2025-09-17,MAA,539,74
2025-09-17,MYQ,83,28
2025-09-17,RDP,121,3
2025-09-17,ROK,256,22
2025-09-17,TRT,292,5
2025-09-17,TRV,53,6
2025-09-18,ASN,39,2
2025-09-18,BBI,394,17
2025-09-18,BLR,8048,239
2025-09-18,CCU,3860,129
2025-09-18,CJB,37,2
2025-09-18,COK,190,23
2025-09-18,CTC,106,3
2025-09-18,GBI,233,14
2025-09-18,HYD,178,7
2025-09-18,IXB,254,19
2025-09-18,MAA,693,81
2025-09-18,MYQ,118,11
2025-09-18,RDP,107,7
2025-09-18,ROK,254,19
2025-09-18,TRT,237,6
2025-09-18,TRV,37,4
2025-09-19,ASN,42,5
2025-09-19,BBI,409,21
2025-09-19,BLR,7747,235
2025-09-19,CCU,4291,164
2025-09-19,CJB,45,0
2025-09-19,COK,191,33
2025-09-19,CTC,139,3
2025-09-19,GBI,237,14
2025-09-19,HYD,114,10
2025-09-19,IXB,248,22
2025-09-19,MAA,661,96
2025-09-19,MYQ,112,11
2025-09-19,RDP,114,7
2025-09-19,ROK,248,22
2025-09-19,TRT,188,7
2025-09-19,TRV,35,2
2025-09-20,ASN,44,2
2025-09-20,BBI,490,9
2025-09-20,BLR,6806,231
2025-09-20,CCU,4485,140
2025-09-20,CJB,51,1
2025-09-20,COK,211,27
2025-09-20,CTC,136,2
2025-09-20,GBI,474,5
2025-09-20,HYD,127,15
2025-09-20,IXB,315,15
2025-09-20,MAA,577,62
2025-09-20,MYQ,151,20
2025-09-20,RDP,104,8
2025-09-20,ROK,315,15
2025-09-20,TRT,245,4
2025-09-20,TRV,47,4
2025-09-21,ASN,49,5
2025-09-21,BBI,497,8
2025-09-21,BLR,5297,197
2025-09-21,CCU,4255,147
2025-09-21,CJB,32,2
2025-09-21,COK,182,11
2025-09-21,CTC,134,0
2025-09-21,GBI,342,8
2025-09-21,HYD,132,13
2025-09-21,IXB,251,14
2025-09-21,MAA,516,63
2025-09-21,MYQ,105,20
2025-09-21,RDP,121,6
2025-09-21,ROK,251,14
2025-09-21,TRT,204,4
2025-09-21,TRV,40,0
2025-09-22,ASN,44,3
2025-09-22,BBI,378,27
2025-09-22,BLR,5659,266
2025-09-22,CCU,4118,139
2025-09-22,CJB,42,9
2025-09-22,COK,233,17
2025-09-22,CTC,115,2
2025-09-22,GBI,295,10
2025-09-22,HYD,199,10
2025-09-22,IXB,302,17
2025-09-22,MAA,662,116
2025-09-22,MYQ,128,15
2025-09-22,RDP,110,8
2025-09-22,ROK,302,17
2025-09-22,TRT,205,5
2025-09-22,TRV,45,6
2025-09-23,ASN,42,4
2025-09-23,BBI,379,20
2025-09-23,BLR,5763,257
2025-09-23,CCU,6679,89
2025-09-23,CJB,48,4
2025-09-23,COK,209,28
2025-09-23,CTC,129,1
2025-09-23,GBI,261,9
2025-09-23,HYD,123,9
2025-09-23,IXB,242,14
2025-09-23,MAA,583,117
2025-09-23,MYQ,146,22
2025-09-23,RDP,122,8
2025-09-23,ROK,242,14
2025-09-23,TRT,216,3
2025-09-23,TRV,37,6
2025-09-24,ASN,47,5
2025-09-24,BBI,469,12
2025-09-24,BLR,6248,253
2025-09-24,CCU,4565,114
2025-09-24,CJB,42,4
2025-09-24,COK,202,17
2025-09-24,CTC,119,3
2025-09-24,GBI,251,9
2025-09-24,HYD,124,8
2025-09-24,IXB,267,15
2025-09-24,MAA,588,60
2025-09-24,MYQ,157,12
2025-09-24,RDP,102,5
2025-09-24,ROK,267,15
2025-09-24,TRT,187,4
2025-09-24,TRV,51,5
2025-09-25,ASN,40,4
2025-09-25,BBI,467,10
2025-09-25,BLR,6320,251
2025-09-25,CCU,5468,96
2025-09-25,CJB,42,6
2025-09-25,COK,222,25
2025-09-25,CTC,124,1
2025-09-25,GBI,236,7
2025-09-25,HYD,146,15
2025-09-25,IXB,257,17
2025-09-25,MAA,546,83
2025-09-25,MYQ,156,7
2025-09-25,RDP,122,7
2025-09-25,ROK,257,17
2025-09-25,TRT,192,3
2025-09-25,TRV,65,4
2025-09-26,ASN,57,2
2025-09-26,BBI,990,13
2025-09-26,BLR,6653,248
2025-09-26,CCU,6051,70
2025-09-26,CJB,36,8
2025-09-26,COK,286,21
2025-09-26,CTC,179,3
2025-09-26,GBI,1061,5
2025-09-26,HYD,211,9
2025-09-26,IXB,353,12
2025-09-26,MAA,693,73
2025-09-26,MYQ,137,23
2025-09-26,RDP,142,4
2025-09-26,ROK,353,12
2025-09-26,TRT,234,4
2025-09-26,TRV,80,4
2025-09-27,ASN,63,4
2025-09-27,BBI,690,15
2025-09-27,BLR,6925,226
2025-09-27,CCU,7137,85
2025-09-27,CJB,37,3
2025-09-27,COK,279,20
2025-09-27,CTC,146,1
2025-09-27,GBI,615,15
2025-09-27,HYD,188,10
2025-09-27,IXB,441,13
2025-09-27,MAA,779,67
2025-09-27,MYQ,225,7
2025-09-27,RDP,136,2
2025-09-27,ROK,441,13
2025-09-27,TRT,280,3
2025-09-27,TRV,47,4
2025-09-28,ASN,78,4
2025-09-28,BBI,515,11
2025-09-28,BLR,5843,195
2025-09-28,CCU,6886,84
2025-09-28,CJB,48,5
2025-09-28,COK,247,9
2025-09-28,CTC,137,0
2025-09-28,GBI,361,17
2025-09-28,HYD,124,9
2025-09-28,IXB,309,23
2025-09-28,MAA,692,46
2025-09-28,MYQ,220,10
2025-09-28,RDP,160,3
2025-09-28,ROK,309,23
2025-09-28,TRT,320,5
2025-09-28,TRV,49,0
2025-09-29,ASN,76,1
2025-09-29,BBI,511,32
2025-09-29,BLR,5987,240
2025-09-29,CCU,6876,81
2025-09-29,CJB,34,5
2025-09-29,COK,211,15
2025-09-29,CTC,134,2
2025-09-29,GBI,298,13
2025-09-29,HYD,126,14
2025-09-29,IXB,270,18
2025-09-29,MAA,615,48
2025-09-29,MYQ,173,17
2025-09-29,RDP,145,3
2025-09-29,ROK,270,18
2025-09-29,TRT,284,9
2025-09-29,TRV,51,5
2025-09-30,ASN,54,1
2025-09-30,BBI,509,17
2025-09-30,BLR,6009,180
2025-09-30,CCU,6471,69
2025-09-30,CJB,39,5
2025-09-30,COK,233,12
2025-09-30,CTC,146,0
2025-09-30,GBI,307,9
2025-09-30,HYD,117,10
2025-09-30,IXB,325,14
2025-09-30,MAA,647,54
2025-09-30,MYQ,157,9
2025-09-30,RDP,132,3
2025-09-30,ROK,325,14
2025-09-30,TRT,290,8
2025-09-30,TRV,61,6
2025-10-01,ASN,93,1
2025-10-01,BBI,556,6
2025-10-01,BLR,6059,164
2025-10-01,CCU,7082,62
2025-10-01,CJB,34,6
2025-10-01,COK,244,16
2025-10-01,CTC,129,0
2025-10-01,GBI,324,14
2025-10-01,HYD,146,6
2025-10-01,IXB,327,8
2025-10-01,MAA,517,69
2025-10-01,MYQ,245,5
2025-10-01,RDP,155,3
2025-10-01,ROK,327,8
2025-10-01,TRT,232,3
2025-10-01,TRV,49,7
2025-10-02,ASN,73,2
2025-10-02,BBI,493,5
2025-10-02,BLR,5815,102
2025-10-02,CCU,6221,72
2025-10-02,CJB,42,2
2025-10-02,COK,216,17
2025-10-02,CTC,147,0
2025-10-02,GBI,343,4
2025-10-02,HYD,141,8
2025-10-02,IXB,312,12
2025-10-02,MAA,600,49
2025-10-02,MYQ,219,2
2025-10-02,RDP,140,3
2025-10-02,ROK,312,12
2025-10-02,TRT,294,0
2025-10-02,TRV,64,4
2025-10-03,ASN,66,0
2025-10-03,BBI,436,7
2025-10-03,BLR,5325,213
2025-10-03,CCU,5298,59
2025-10-03,CJB,49,3
2025-10-03,COK,234,20
2025-10-03,CTC,134,0
2025-10-03,GBI,324,6
2025-10-03,HYD,136,3
2025-10-03,IXB,324,15
2025-10-03,MAA,573,46
2025-10-03,MYQ,157,11
2025-10-03,RDP,138,3
2025-10-03,ROK,324,15
2025-10-03,TRT,231,1
2025-10-03,TRV,77,4
2025-10-04,ASN,72,5
2025-10-04,BBI,452,14
2025-10-04,BLR,5663,241
2025-10-04,CCU,4494,108
2025-10-04,CJB,36,1
2025-10-04,COK,242,12
2025-10-04,CTC,141,1
2025-10-04,GBI,410,11
2025-10-04,HYD,136,7
2025-10-04,IXB,382,9
2025-10-04,MAA,645,41
2025-10-04,MYQ,216,9
2025-10-04,RDP,125,4
2025-10-04,ROK,382,9
2025-10-04,TRT,245,3
2025-10-04,TRV,78,7
2025-10-05,ASN,44,1
2025-10-05,BBI,418,3
2025-10-05,BLR,6463,161
2025-10-05,CCU,4417,112
2025-10-05,CJB,61,0
2025-10-05,COK,289,8
2025-10-05,CTC,138,1
2025-10-05,GBI,395,10
2025-10-05,HYD,183,7
2025-10-05,IXB,364,10
2025-10-05,MAA,773,37
2025-10-05,MYQ,197,4
2025-10-05,RDP,120,10
2025-10-05,ROK,364,10
2025-10-05,TRT,280,1
2025-10-05,TRV,82,0
2025-10-06,ASN,44,3
2025-10-06,BBI,422,12
2025-10-06,BLR,6944,246
2025-10-06,CCU,3819,135
2025-10-06,CJB,44,2
2025-10-06,COK,294,12
2025-10-06,CTC,81,1
2025-10-06,GBI,337,17
2025-10-06,HYD,205,5
2025-10-06,IXB,322,12
2025-10-06,MAA,757,56
2025-10-06,MYQ,142,12
2025-10-06,RDP,112,7
2025-10-06,ROK,322,12
2025-10-06,TRT,235,7
2025-10-06,TRV,70,4
2025-10-07,ASN,59,6
2025-10-07,BBI,401,19
2025-10-07,BLR,5780,220
2025-10-07,CCU,4138,127
2025-10-07,CJB,31,5
2025-10-07,COK,240,19
2025-10-07,CTC,89,0
2025-10-07,GBI,320,13
2025-10-07,HYD,161,22
2025-10-07,IXB,290,18
2025-10-07,MAA,578,47
2025-10-07,MYQ,118,17
2025-10-07,RDP,119,6
2025-10-07,ROK,290,18
2025-10-07,TRT,243,7
2025-10-07,TRV,68,4
2025-10-08,ASN,45,6
2025-10-08,BBI,514,12
2025-10-08,BLR,6025,231
2025-10-08,CCU,4104,161
2025-10-08,CJB,31,1
2025-10-08,COK,228,27
2025-10-08,CTC,89,1
2025-10-08,GBI,300,8
2025-10-08,HYD,184,11
2025-10-08,IXB,337,10
2025-10-08,MAA,569,56
2025-10-08,MYQ,120,17
2025-10-08,RDP,125,11
2025-10-08,ROK,337,10
2025-10-08,TRT,204,3
2025-10-08,TRV,67,7
2025-10-09,ASN,50,16
2025-10-09,BBI,345,17
2025-10-09,BLR,7412,193
2025-10-09,CCU,4101,189
2025-10-09,CJB,49,4
2025-10-09,COK,275,24
2025-10-09,CTC,101,1
2025-10-09,GBI,297,5
2025-10-09,HYD,129,7
2025-10-09,IXB,292,13
2025-10-09,MAA,570,62
2025-10-09,MYQ,142,11
2025-10-09,RDP,110,14
2025-10-09,ROK,292,13
2025-10-09,TRT,210,3
2025-10-09,TRV,79,3
2025-10-10,ASN,45,4
2025-10-10,BBI,502,18
2025-10-10,BLR,6182,278
2025-10-10,CCU,4714,156
2025-10-10,CJB,67,0
2025-10-10,COK,319,18
2025-10-10,CTC,243,1
2025-10-10,GBI,318,8
2025-10-10,HYD,94,8
2025-10-10,IXB,273,18
2025-10-10,MAA,589,44
2025-10-10,MYQ,112,23
2025-10-10,RDP,112,8
2025-10-10,ROK,273,18
2025-10-10,TRT,202,3
2025-10-10,TRV,85,5
2025-10-11,ASN,51,10
2025-10-11,BBI,479,24
2025-10-11,BLR,6877,199
2025-10-11,CCU,4210,125
2025-10-11,CJB,46,1
2025-10-11,COK,331,19
2025-10-11,CTC,189,0
2025-10-11,GBI,356,5
2025-10-11,HYD,148,7
2025-10-11,IXB,316,12
2025-10-11,MAA,759,56
2025-10-11,MYQ,144,12
2025-10-11,RDP,115,10
2025-10-11,ROK,316,12
2025-10-11,TRT,238,8
2025-10-11,TRV,110,5
2025-10-12,ASN,47,1
2025-10-12,BBI,450,10
2025-10-12,BLR,5949,186
2025-10-12,CCU,4504,102
2025-10-12,CJB,45,2
2025-10-12,COK,337,13
2025-10-12,CTC,155,1
2025-10-12,GBI,391,4
2025-10-12,HYD,131,7
2025-10-12,IXB,328,12
2025-10-12,MAA,673,33
2025-10-12,MYQ,138,13
2025-10-12,RDP,144,1
2025-10-12,ROK,328,12
2025-10-12,TRT,252,3
2025-10-12,TRV,74,0
2025-10-13,ASN,38,2
2025-10-13,BBI,405,17
2025-10-13,BLR,5913,243
2025-10-13,CCU,4065,181
2025-10-13,CJB,41,4
2025-10-13,COK,224,18
2025-10-13,CTC,128,5
2025-10-13,GBI,357,13
2025-10-13,HYD,151,10
2025-10-13,IXB,281,11
2025-10-13,MAA,635,44
2025-10-13,MYQ,116,14
2025-10-13,RDP,125,9
2025-10-13,ROK,281,11
2025-10-13,TRT,219,7
2025-10-13,TRV,85,6
2025-10-14,ASN,47,4
2025-10-14,BBI,374,28
2025-10-14,BLR,6530,251
2025-10-14,CCU,3982,150
2025-10-14,CJB,30,4
2025-10-14,COK,276,24
2025-10-14,CTC,121,3
2025-10-14,GBI,289,5
2025-10-14,HYD,124,8
2025-10-14,IXB,273,15
2025-10-14,MAA,625,79
2025-10-14,MYQ,91,16
2025-10-14,RDP,123,8
2025-10-14,ROK,273,15
2025-10-14,TRT,186,5
2025-10-14,TRV,87,5
2025-10-15,ASN,49,7
2025-10-15,BBI,331,22
2025-10-15,BLR,7110,324
2025-10-15,CCU,4015,137
2025-10-15,CJB,37,4
2025-10-15,COK,272,23
2025-10-15,CTC,109,1
2025-10-15,GBI,290,9
2025-10-15,HYD,142,14
2025-10-15,IXB,264,17
2025-10-15,MAA,982,32
2025-10-15,MYQ,117,16
2025-10-15,RDP,90,7
2025-10-15,ROK,264,17
2025-10-15,TRT,217,8
2025-10-15,TRV,81,9
2025-10-16,ASN,30,5
2025-10-16,BBI,337,30
2025-10-16,BLR,6030,325
2025-10-16,CCU,3901,122
2025-10-16,CJB,53,7
2025-10-16,COK,248,23
2025-10-16,CTC,123,4
2025-10-16,GBI,313,10
2025-10-16,HYD,135,15
2025-10-16,IXB,281,14
2025-10-16,MAA,748,52
2025-10-16,MYQ,114,24
2025-10-16,RDP,103,14
2025-10-16,ROK,281,14
2025-10-16,TRT,203,2
2025-10-16,TRV,103,1
2025-10-17,ASN,44,1
2025-10-17,BBI,408,28
2025-10-17,BLR,6364,301
2025-10-17,CCU,4478,112
2025-10-17,CJB,54,2
2025-10-17,COK,317,21
2025-10-17,CTC,127,2
2025-10-17,GBI,321,8
2025-10-17,HYD,139,7
2025-10-17,IXB,260,14
2025-10-17,MAA,1286,35
2025-10-17,MYQ,130,19
2025-10-17,RDP,112,5
2025-10-17,ROK,260,14
2025-10-17,TRT,194,9
2025-10-17,TRV,64,7
2025-10-18,ASN,48,3
2025-10-18,BBI,488,23
2025-10-18,BLR,7673,252
2025-10-18,CCU,4387,87
2025-10-18,CJB,50,2
2025-10-18,COK,321,13
2025-10-18,CTC,122,1
2025-10-18,GBI,418,6
2025-10-18,HYD,170,9
2025-10-18,IXB,357,13
2025-10-18,MAA,1122,33
2025-10-18,MYQ,142,18
2025-10-18,RDP,115,9
2025-10-18,ROK,357,13
2025-10-18,TRT,351,10
2025-10-18,TRV,86,2
2025-10-19,ASN,43,1
2025-10-19,BBI,347,12
2025-10-19,BLR,5692,200
2025-10-19,CCU,3787,97
2025-10-19,CJB,39,3
2025-10-19,COK,295,14
2025-10-19,CTC,117,0
2025-10-19,GBI,418,4
2025-10-19,HYD,123,10
2025-10-19,IXB,353,9
2025-10-19,MAA,613,26
2025-10-19,MYQ,132,16
2025-10-19,RDP,113,10
2025-10-19,ROK,353,9
2025-10-19,TRT,245,5
2025-10-19,TRV,84,0
2025-10-20,ASN,29,6
2025-10-20,BBI,285,8
2025-10-20,BLR,4353,136
2025-10-20,CCU,3275,101
2025-10-20,CJB,41,1
2025-10-20,COK,330,23
2025-10-20,CTC,103,1
2025-10-20,GBI,448,3
2025-10-20,HYD,96,6
2025-10-20,IXB,268,11
2025-10-20,MAA,840,11
2025-10-20,MYQ,109,11
2025-10-20,RDP,74,6
2025-10-20,ROK,268,11
2025-10-20,TRT,237,6
2025-10-20,TRV,64,2
2025-10-21,ASN,42,2
2025-10-21,BBI,286,9
2025-10-21,BLR,4116,157
2025-10-21,CCU,3786,96
2025-10-21,CJB,58,0
2025-10-21,COK,312,17
2025-10-21,CTC,121,2
2025-10-21,GBI,352,5
2025-10-21,HYD,126,8
2025-10-21,IXB,255,14
2025-10-21,MAA,983,21
2025-10-21,MYQ,89,2
2025-10-21,RDP,104,2
2025-10-21,ROK,255,14
2025-10-21,TRT,193,4
2025-10-21,TRV,87,4
2025-10-22,ASN,49,0
2025-10-22,BBI,348,31
2025-10-22,BLR,5503,233
2025-10-22,CCU,4293,106
2025-10-22,CJB,55,1
2025-10-22,COK,298,28
2025-10-22,CTC,106,0
2025-10-22,GBI,385,11
2025-10-22,HYD,127,11
2025-10-22,IXB,294,11
2025-10-22,MAA,767,29
2025-10-22,MYQ,136,7
2025-10-22,RDP,110,3
2025-10-22,ROK,294,11
2025-10-22,TRT,230,10
2025-10-22,TRV,86,1
2025-10-23,ASN,50,4
2025-10-23,BBI,299,28
2025-10-23,BLR,5616,280
2025-10-23,CCU,5204,84
2025-10-23,CJB,45,2
2025-10-23,COK,264,26
2025-10-23,CTC,109,2
2025-10-23,GBI,441,8
2025-10-23,HYD,117,8
2025-10-23,IXB,344,11
2025-10-23,MAA,717,36
2025-10-23,MYQ,112,11
2025-10-23,RDP,85,4
2025-10-23,ROK,344,11
2025-10-23,TRT,238,6
2025-10-23,TRV,74,4
2025-10-24,ASN,46,6
2025-10-24,BBI,389,24
2025-10-24,BLR,5917,285
2025-10-24,CCU,4506,104
2025-10-24,CJB,42,5
2025-10-24,COK,304,23
2025-10-24,CTC,134,2
2025-10-24,GBI,434,9
2025-10-24,HYD,125,11
2025-10-24,IXB,357,17
2025-10-24,MAA,799,26
2025-10-24,MYQ,137,16
2025-10-24,RDP,126,18
2025-10-24,ROK,357,17
2025-10-24,TRT,231,8
2025-10-24,TRV,94,3
2025-10-25,ASN,42,6
2025-10-25,BBI,342,24
2025-10-25,BLR,5991,269
2025-10-25,CCU,4352,109
2025-10-25,CJB,36,2
2025-10-25,COK,283,16
2025-10-25,CTC,123,3
2025-10-25,GBI,417,8
2025-10-25,HYD,134,15
2025-10-25,IXB,364,10
2025-10-25,MAA,729,44
2025-10-25,MYQ,148,16
2025-10-25,RDP,128,16
2025-10-25,ROK,364,10
2025-10-25,TRT,241,4
2025-10-25,TRV,79,5
2025-10-26,ASN,57,8
2025-10-26,BBI,337,10
2025-10-26,BLR,6181,226
2025-10-26,CCU,4692,125
2025-10-26,CJB,38,0
2025-10-26,COK,342,15
2025-10-26,CTC,148,2
2025-10-26,GBI,457,9
2025-10-26,HYD,145,10
2025-10-26,IXB,336,15
2025-10-26,MAA,718,33
2025-10-26,MYQ,139,9
2025-10-26,RDP,118,7
2025-10-26,ROK,336,15
2025-10-26,TRT,238,6
2025-10-26,TRV,96,0
2025-10-27,ASN,52,7
2025-10-27,BBI,329,26
2025-10-27,BLR,5881,251
2025-10-27,CCU,4046,120
2025-10-27,CJB,30,5
2025-10-27,COK,473,22
2025-10-27,CTC,103,1
2025-10-27,GBI,372,7
2025-10-27,HYD,149,6
2025-10-27,IXB,332,15
2025-10-27,MAA,1295,31
2025-10-27,MYQ,117,7
2025-10-27,RDP,104,13
2025-10-27,ROK,332,15
2025-10-27,TRT,215,4
2025-10-27,TRV,76,4
2025-10-28,ASN,44,3
2025-10-28,BBI,334,24
2025-10-28,BLR,5209,289
2025-10-28,CCU,3946,137
2025-10-28,CJB,22,1
2025-10-28,COK,289,40
2025-10-28,CTC,109,1
2025-10-28,GBI,289,9
2025-10-28,HYD,131,11
2025-10-28,IXB,314,13
2025-10-28,MAA,789,45
2025-10-28,MYQ,105,18
2025-10-28,RDP,114,2
2025-10-28,ROK,314,13
2025-10-28,TRT,145,7
2025-10-28,TRV,92,5
2025-10-29,ASN,47,1
2025-10-29,BBI,308,22
2025-10-29,BLR,5260,330
2025-10-29,CCU,4230,112
2025-10-29,CJB,28,4
2025-10-29,COK,275,28
2025-10-29,CTC,125,5
2025-10-29,GBI,372,10
2025-10-29,HYD,242,11
2025-10-29,IXB,298,15
2025-10-29,MAA,562,49
2025-10-29,MYQ,111,13
2025-10-29,RDP,120,12
2025-10-29,ROK,298,15
2025-10-29,TRT,190,6
2025-10-29,TRV,81,8
2025-10-30,ASN,51,1
2025-10-30,BBI,389,30
2025-10-30,BLR,5251,284
2025-10-30,CCU,3982,121
2025-10-30,CJB,34,8
2025-10-30,COK,254,38
2025-10-30,CTC,182,3
2025-10-30,GBI,343,16
2025-10-30,HYD,122,15
2025-10-30,IXB,253,27
2025-10-30,MAA,637,57
2025-10-30,MYQ,119,10
2025-10-30,RDP,106,4
2025-10-30,ROK,253,27
2025-10-30,TRT,195,3
2025-10-30,TRV,67,5
2025-10-31,ASN,30,1
2025-10-31,BBI,415,20
2025-10-31,BLR,5954,292
2025-10-31,CCU,4063,125
2025-10-31,CJB,37,1
2025-10-31,COK,297,16
2025-10-31,CTC,165,0
2025-10-31,GBI,334,6
2025-10-31,HYD,115,13
2025-10-31,IXB,297,23
2025-10-31,MAA,726,51
2025-10-31,MYQ,127,15
2025-10-31,RDP,93,6
2025-10-31,ROK,297,23
2025-10-31,TRT,255,8
2025-10-31,TRV,73,5
2025-11-01,ASN,34,3
2025-11-01,BBI,483,18
2025-11-01,BLR,5981,276
2025-11-01,CCU,4070,129
2025-11-01,CJB,36,2
2025-11-01,COK,314,18
2025-11-01,CTC,156,5
2025-11-01,GBI,416,16
2025-11-01,HYD,142,15
2025-11-01,IXB,320,19
2025-11-01,MAA,749,47
2025-11-01,MYQ,167,13
2025-11-01,RDP,102,4
2025-11-01,ROK,320,19
2025-11-01,TRT,270,6
2025-11-01,TRV,83,4
2025-11-02,ASN,49,0
2025-11-02,BBI,462,15
2025-11-02,BLR,6103,199
2025-11-02,CCU,4169,112
2025-11-02,CJB,41,2
2025-11-02,COK,340,24
2025-11-02,CTC,155,1
2025-11-02,GBI,434,11
2025-11-02,HYD,146,4
2025-11-02,IXB,314,14
2025-11-02,MAA,830,28
2025-11-02,MYQ,155,7
2025-11-02,RDP,112,3
2025-11-02,ROK,314,14
2025-11-02,TRT,276,6
2025-11-02,TRV,81,0
2025-11-03,ASN,41,1
2025-11-03,BBI,563,26
2025-11-03,BLR,5732,250
2025-11-03,CCU,4076,129
2025-11-03,CJB,34,3
2025-11-03,COK,429,36
2025-11-03,CTC,181,2
2025-11-03,GBI,378,12
2025-11-03,HYD,132,8
2025-11-03,IXB,271,15
2025-11-03,MAA,784,31
2025-11-03,MYQ,122,15
2025-11-03,RDP,97,12
2025-11-03,ROK,271,15
2025-11-03,TRT,206,6
2025-11-03,TRV,111,15
2025-11-04,ASN,48,1
2025-11-04,BBI,503,16
2025-11-04,BLR,5200,242
2025-11-04,CCU,3777,131
2025-11-04,CJB,32,3
2025-11-04,COK,370,42
2025-11-04,CTC,134,1
2025-11-04,GBI,263,7
2025-11-04,HYD,123,8
2025-11-04,IXB,241,8
2025-11-04,MAA,673,41
2025-11-04,MYQ,94,10
2025-11-04,RDP,82,3
2025-11-04,ROK,241,8
2025-11-04,TRT,209,7
2025-11-04,TRV,164,16
2025-11-05,ASN,36,3
2025-11-05,BBI,508,24
2025-11-05,BLR,5042,266
2025-11-05,CCU,3693,160
2025-11-05,CJB,34,0
2025-11-05,COK,528,49
2025-11-05,CTC,176,3
2025-11-05,GBI,301,10
2025-11-05,HYD,96,11
2025-11-05,IXB,252,17
2025-11-05,MAA,589,53
2025-11-05,MYQ,94,18
2025-11-05,RDP,75,4
2025-11-05,ROK,252,17
2025-11-05,TRT,168,5
2025-11-05,TRV,281,32
2025-11-06,ASN,47,4
2025-11-06,BBI,492,19
2025-11-06,BLR,5422,256
2025-11-06,CCU,3513,163
2025-11-06,CJB,34,2
2025-11-06,COK,419,50
2025-11-06,CTC,163,0
2025-11-06,GBI,243,12
2025-11-06,HYD,128,14
2025-11-06,IXB,250,10
2025-11-06,MAA,693,50
2025-11-06,MYQ,102,13
2025-11-06,RDP,81,7
2025-11-06,ROK,250,10
2025-11-06,TRT,210,11
2025-11-06,TRV,176,31
2025-11-07,ASN,52,1
2025-11-07,BBI,589,16
2025-11-07,BLR,5594,250
2025-11-07,CCU,3809,146
2025-11-07,CJB,34,4
2025-11-07,COK,404,44
2025-11-07,CTC,183,1
2025-11-07,GBI,307,9
2025-11-07,HYD,120,7
2025-11-07,IXB,286,13
2025-11-07,MAA,627,62
2025-11-07,MYQ,108,10
2025-11-07,RDP,106,10
2025-11-07,ROK,286,13
2025-11-07,TRT,229,4
2025-11-07,TRV,183,33
2025-11-08,ASN,43,0
2025-11-08,BBI,601,17
2025-11-08,BLR,6362,218
2025-11-08,CCU,3822,135
2025-11-08,CJB,37,6
2025-11-08,COK,417,37
2025-11-08,CTC,274,1
2025-11-08,GBI,390,10
2025-11-08,HYD,132,9
2025-11-08,IXB,336,11
2025-11-08,MAA,696,58
2025-11-08,MYQ,170,17
2025-11-08,RDP,92,9
2025-11-08,ROK,336,11
2025-11-08,TRT,264,9
2025-11-08,TRV,166,29
2025-11-09,ASN,44,3
2025-11-09,BBI,722,2
2025-11-09,BLR,6292,177
2025-11-09,CCU,4108,129
2025-11-09,CJB,36,5
2025-11-09,COK,404,22
2025-11-09,CTC,234,0
2025-11-09,GBI,462,10
2025-11-09,HYD,101,6
2025-11-09,IXB,368,13
2025-11-09,MAA,649,44
2025-11-09,MYQ,128,10
2025-11-09,RDP,104,6
2025-11-09,ROK,368,13
2025-11-09,TRT,291,4
2025-11-09,TRV,145,5
2025-11-10,ASN,44,4
2025-11-10,BBI,598,12
2025-11-10,BLR,5711,262
2025-11-10,CCU,3764,129
2025-11-10,CJB,43,3
2025-11-10,COK,428,39
2025-11-10,CTC,202,0
2025-11-10,GBI,337,11
2025-11-10,HYD,115,6
2025-11-10,IXB,321,11
2025-11-10,MAA,602,37
2025-11-10,MYQ,107,15
2025-11-10,RDP,88,8
2025-11-10,ROK,321,11
2025-11-10,TRT,189,5
2025-11-10,TRV,126,36
2025-11-11,ASN,54,1
2025-11-11,BBI,497,17
2025-11-11,BLR,5340,237
2025-11-11,CCU,3556,140
2025-11-11,CJB,41,4
2025-11-11,COK,442,37
2025-11-11,CTC,156,1
2025-11-11,GBI,257,7
2025-11-11,HYD,93,8
